mu,FC,asym,cowan,flipflop_classical,baxter_FC_UL_below_3sigma,flipflop_FC_vs_1sidedUL
0.64,0.9726874725887834,0.9726874725887834,0.9726874725887834,0.9726874725887834,0.9726874725887834,0.9726874725887834
0.65,0.9715948039519997,0.9715948039519997,0.9715948039519997,0.9715948039519997,0.9715948039519997,0.9715948039519997
0.66,0.970479233756157,0.970479233756157,0.970479233756157,0.970479233756157,0.970479233756157,0.970479233756157
0.67,0.9693408119478203,0.9693408119478203,0.9693408119478203,0.9693408119478203,0.9693408119478203,0.9693408119478203
0.68,0.968179594861201,0.968179594861201,0.968179594861201,0.968179594861201,0.968179594861201,0.968179594861201
0.6900000000000001,0.9669956450352084,0.9669956450352084,0.9669956450352084,0.9669956450352084,0.9669956450352084,0.9669956450352084
0.7000000000000001,0.9657890310340167,0.9657890310340167,0.9657890310340167,0.9657890310340167,0.9657890310340167,0.9657890310340167
0.71,0.9645598272710872,0.9645598272710872,0.9645598272710872,0.9645598272710872,0.9645598272710872,0.9645598272710872
0.72,0.9633081138365959,0.9633081138365959,0.9633081138365959,0.9633081138365959,0.9633081138365959,0.9633081138365959
0.73,0.9620339763282038,0.9620339763282038,0.9620339763282038,0.9620339763282038,0.9620339763282038,0.9620339763282038
0.74,0.9607375056851222,0.9607375056851222,0.9607375056851222,0.9607375056851222,0.9607375056851222,0.9607375056851222
0.75,0.9594187980254165,0.9594187980254165,0.9594187980254165,0.9594187980254165,0.9594187980254165,0.9594187980254165
0.76,0.9580779544864926,0.9580779544864926,0.9580779544864926,0.9580779544864926,0.9580779544864926,0.9580779544864926
0.77,0.9567150810687216,0.9567150810687216,0.9567150810687216,0.9567150810687216,0.9567150810687216,0.9567150810687216
0.78,0.9553302884821426,0.9553302884821426,0.9553302884821426,0.9553302884821426,0.9553302884821426,0.9553302884821426
0.79,0.9539236919962005,0.9539236919962005,0.9539236919962005,0.9539236919962005,0.9539236919962005,0.9539236919962005
0.8,0.9524954112924646,0.9524954112924646,0.9524954112924646,0.9524954112924646,0.9524954112924646,0.9524954112924646
0.81,0.9510455703202803,0.9510455703202803,0.9510455703202803,0.9510455703202803,0.9510455703202803,0.9510455703202803
0.8200000000000001,0.9495742971553061,0.9495742971553061,0.9495742971553061,0.9901089662508247,0.9495742971553061,0.9495742971553061
0.8300000000000001,0.9480817238608877,0.9480817238608877,0.9480817238608877,0.9896982191079154,0.9480817238608877,0.9480817238608877
0.84,0.9465679863522223,0.9465679863522223,0.9465679863522223,0.9892766020314694,0.9465679863522223,0.9465679863522223
0.85,0.9450332242632671,0.9450332242632671,0.9450332242632671,0.9888440132845014,0.9450332242632671,0.9450332242632671
0.86,0.9434775808163466,0.9434775808163466,0.9434775808163466,0.9884003535496966,0.9434775808163466,0.9434775808163466
0.87,0.9419012026944136,0.9419012026944136,0.9419012026944136,0.9879455259404,0.9419012026944136,0.9419012026944136
