m_GeV,delta_keV,halo,eff_sigma_keV,N_events,N_noeff_all_E
2000.0,330.0,dec16,11.5,50.79138726910567,78.7354428051495
2000.0,330.0,dec16,15.0,51.18574706269076,78.7354428051495
2000.0,330.0,annual_vesc528,8.0,63.12661122464984,96.76332069342273
2000.0,330.0,annual_vesc528,11.5,63.49954051361606,96.76332069342273
2000.0,330.0,annual_vesc528,15.0,63.96697281768946,96.76332069342273
2000.0,330.0,annual_vesc560,8.0,177.27271925510848,234.3153872487288
2000.0,330.0,annual_vesc560,11.5,177.86910350667097,234.3153872487288
2000.0,330.0,annual_vesc560,15.0,178.6146206080493,234.3153872487288
2000.0,340.0,sun,8.0,42.86961912438869,71.00548423325594
2000.0,340.0,sun,11.5,43.18493810369533,71.00548423325594
2000.0,340.0,sun,15.0,43.58093935707454,71.00548423325594
2000.0,340.0,annual,8.0,52.976694201702074,83.68371895848571
2000.0,340.0,annual,11.5,53.317730999371285,83.68371895848571
2000.0,340.0,annual,15.0,53.74582670437465,83.68371895848571
2000.0,340.0,june16,8.0,97.29863590768582,142.51750655812182
2000.0,340.0,june16,11.5,97.79117353142556,142.51750655812182
2000.0,340.0,june16,15.0,98.40860506925048,142.51750655812182
2000.0,340.0,dec16,8.0,18.06400350214478,35.83761845631992
2000.0,340.0,dec16,11.5,18.26772905384374,35.83761845631992
2000.0,340.0,dec16,15.0,18.524130617901772,35.83761845631992
2000.0,340.0,annual_vesc528,8.0,24.04339390245376,45.31011599240755
2000.0,340.0,annual_vesc528,11.5,24.285944448472456,45.31011599240755
2000.0,340.0,annual_vesc528,15.0,24.591146744270787,45.31011599240755
2000.0,340.0,annual_vesc560,8.0,93.0286755362957,133.25114867939024
2000.0,340.0,annual_vesc560,11.5,93.46355584497738,133.25114867939024
2000.0,340.0,annual_vesc560,15.0,94.00856376290928,133.25114867939024
2000.0,345.0,sun,8.0,26.348471762850707,48.96992770174936
2000.0,345.0,sun,11.5,26.60491473950841,48.96992770174936
2000.0,345.0,sun,15.0,26.92791779214228,48.96992770174936
2000.0,345.0,annual,8.0,34.084836527674824,58.973441219678676
2000.0,345.0,annual,11.5,34.364492393544,58.973441219678676
2000.0,345.0,annual,15.0,34.71650177783467,58.973441219678676
2000.0,345.0,june16,8.0,66.0562215386891,103.50486767469793
2000.0,345.0,june16,11.5,66.46983676064984,103.50486767469793
2000.0,345.0,june16,15.0,66.98955417694725,103.50486767469793
2000.0,345.0,dec16,8.0,9.83932127632876,23.61867662260411
2000.0,345.0,dec16,11.5,9.998505490094988,23.61867662260411
2000.0,345.0,dec16,15.0,10.199583884472958,23.61867662260411
2000.0,345.0,annual_vesc528,8.0,13.787617607609278,30.33330557215122
2000.0,345.0,annual_vesc528,11.5,13.977794724514785,30.33330557215122
2000.0,345.0,annual_vesc528,15.0,14.217939466392334,30.33330557215122
2000.0,345.0,annual_vesc560,8.0,64.78918370327749,98.25044830633153
2000.0,345.0,annual_vesc560,11.5,65.15592571415254,98.25044830633153
2000.0,345.0,annual_vesc560,15.0,65.61657371009463,98.25044830633153
2000.0,347.5,sun,8.0,20.253012401803435,40.85406042727796
2000.0,347.5,sun,11.5,20.483230449246673,40.85406042727796
2000.0,347.5,sun,15.0,20.773494742188344,40.85406042727796
2000.0,347.5,annual,8.0,26.929675112707063,49.695867606425246
2000.0,347.5,annual,11.5,27.18192954472524,49.695867606425246
2000.0,347.5,annual,15.0,27.499742819328272,49.695867606425246
2000.0,347.5,june16,8.0,53.695513808340756,88.34866442271364
2000.0,347.5,june16,11.5,54.07349891838861,88.34866442271364
2000.0,347.5,june16,15.0,54.548824375689726,88.34866442271364
2000.0,347.5,dec16,8.0,7.061964112363295,19.35374919921357
2000.0,347.5,dec16,11.5,7.201643250868789,19.35374919921357
2000.0,347.5,dec16,15.0,7.378310473978615,19.35374919921357
2000.0,347.5,annual_vesc528,8.0,10.229195439562194,25.02004896046564
2000.0,347.5,annual_vesc528,11.5,10.396450857812207,25.02004896046564
2000.0,347.5,annual_vesc528,15.0,10.607903633392496,25.02004896046564
2000.0,347.5,annual_vesc560,8.0,53.46522969084179,84.50326798275289
2000.0,347.5,annual_vesc560,11.5,53.8012092601539,84.50326798275289
2000.0,347.5,annual_vesc560,15.0,54.22353287154723,84.50326798275289
2000.0,350.0,sun,8.0,15.330725538995528,33.67673708701912
2000.0,350.0,sun,11.5,15.536312670966389,33.67673708701912
2000.0,350.0,sun,15.0,15.79589965221012,33.67673708701912
2000.0,350.0,annual,8.0,21.034776474708803,41.41027785081247
2000.0,350.0,annual,11.5,21.26125390758822,41.41027785081247
2000.0,350.0,annual,15.0,21.546972603879855,41.41027785081247
2000.0,350.0,june16,8.0,43.189359352313495,74.59476599364875
2000.0,350.0,june16,11.5,43.53355710521141,74.59476599364875
2000.0,350.0,june16,15.0,43.96688141819622,74.59476599364875
2000.0,350.0,dec16,8.0,4.972156129975356,15.669727103125307
2000.0,350.0,dec16,11.5,5.093743422065263,15.669727103125307
2000.0,350.0,dec16,15.0,5.2478207078144035,15.669727103125307
2000.0,350.0,annual_vesc528,8.0,7.478954171567848,20.385088379489797
2000.0,350.0,annual_vesc528,11.5,7.624962120859683,20.385088379489797
2000.0,350.0,annual_vesc528,15.0,7.80987918256377,20.385088379489797
2000.0,350.0,annual_vesc560,8.0,43.70776325486366,71.91284408066136
2000.0,350.0,annual_vesc560,11.5,44.0145672402672,71.91284408066136
2000.0,350.0,annual_vesc560,15.0,44.400625414632216,71.91284408066136
2000.0,352.5,sun,8.0,11.445142079332154,27.36858311271586
2000.0,352.5,sun,11.5,11.62804628259606,27.36858311271586
2000.0,352.5,sun,15.0,11.85932937332858,27.36858311271586
2000.0,352.5,annual,8.0,16.269734368580703,34.05710985239395
2000.0,352.5,annual,11.5,16.47243245186447,34.05710985239395
2000.0,352.5,annual,15.0,16.728489465011645,34.05710985239395
2000.0,352.5,june16,8.0,34.42488180718748,62.22624196047104
2000.0,352.5,june16,11.5,34.73764156316579,62.22624196047104
2000.0,352.5,june16,15.0,35.13182094667028,62.22624196047104
2000.0,352.5,dec16,8.0,3.438889912891487,12.48306044586993
2000.0,352.5,dec16,11.5,3.544044147980397,12.48306044586993
2000.0,352.5,dec16,15.0,3.677555938648597,12.48306044586993
2000.0,352.5,annual_vesc528,8.0,5.3986499914035795,16.346782624523385
2000.0,352.5,annual_vesc528,11.5,5.52537550662343,16.346782624523385
2000.0,352.5,annual_vesc528,15.0,5.6861540565157425,16.346782624523385
2000.0,352.5,annual_vesc560,8.0,35.50822317188858,60.55697736304428
2000.0,352.5,annual_vesc560,11.5,35.787873489866364,60.55697736304428
2000.0,352.5,annual_vesc560,15.0,36.14012441301165,60.55697736304428
2000.0,355.0,sun,8.0,8.386929272749635,22.434550006634364
2000.0,355.0,sun,11.5,8.548736338018891,22.434550006634364
2000.0,355.0,sun,15.0,8.753654773035056,22.434550006634364
2000.0,355.0,annual,8.0,12.411556124550554,28.202000195482196
2000.0,355.0,annual,11.5,12.592095249454275,28.202000195482196
2000.0,355.0,annual,15.0,12.820471266337906,28.202000195482196
2000.0,355.0,june16,8.0,27.075955868966727,52.12209776874972
2000.0,355.0,june16,11.5,27.359143638166785,52.12209776874972
2000.0,355.0,june16,15.0,27.716451673668704,52.12209776874972
2000.0,355.0,dec16,8.0,2.332208445240105,10.081840352179459
2000.0,355.0,dec16,11.5,2.422313177098642,10.081840352179459
2000.0,355.0,dec16,15.0,2.5369581100386442,10.081840352179459
2000.0,355.0,annual_vesc528,8.0,3.83276314983534,13.252308271855481
2000.0,355.0,annual_vesc528,11.5,3.9418499800790023,13.252308271855481
2000.0,355.0,annual_vesc528,15.0,4.080508394691103,13.252308271855481
2000.0,355.0,annual_vesc560,8.0,28.49938036433252,51.14015176731051
2000.0,355.0,annual_vesc560,11.5,28.753479691647645,51.14015176731051
2000.0,355.0,annual_vesc560,15.0,29.073876911321378,51.14015176731051
2000.0,357.5,sun,8.0,6.048472554057568,18.378933545292938
2000.0,357.5,sun,11.5,6.190493062748655,18.378933545292938
2000.0,357.5,sun,15.0,6.370777898067261,18.378933545292938
2000.0,357.5,annual,8.0,9.358632005887575,23.317264712006917
2000.0,357.5,annual,11.5,9.518341456638355,23.317264712006917
2000.0,357.5,annual,15.0,9.720798428697796,23.317264712006917
2000.0,357.5,june16,8.0,21.045370480640344,43.54328538604383
2000.0,357.5,june16,11.5,21.300449567171924,43.54328538604383
2000.0,357.5,june16,15.0,21.622868184170848,43.54328538604383
2000.0,357.5,dec16,8.0,1.561015111973392,8.141915913793456
2000.0,357.5,dec16,11.5,1.6372699857324742,8.141915913793456
2000.0,357.5,dec16,15.0,1.7345976729499488,8.141915913793456
2000.0,357.5,annual_vesc528,8.0,2.6864837079337045,10.727988055133984
2000.0,357.5,annual_vesc528,11.5,2.779364587077568,10.727988055133984
2000.0,357.5,annual_vesc528,15.0,2.897750878234563,10.727988055133984
2000.0,357.5,annual_vesc560,8.0,22.654221149157586,43.065926934783405
2000.0,357.5,annual_vesc560,11.5,22.884020956646182,43.065926934783405
2000.0,357.5,annual_vesc560,15.0,23.174262221970476,43.065926934783405
2000.0,360.0,sun,8.0,4.30281001025482,15.083183189474202
2000.0,360.0,sun,11.5,4.427468607092293,15.083183189474202
2000.0,360.0,sun,15.0,4.58580255487295,15.083183189474202
2000.0,360.0,annual,8.0,6.989057317417976,19.290599244841086
2000.0,360.0,annual,11.5,7.130448413041048,19.290599244841086
2000.0,360.0,annual,15.0,7.309757804119546,19.290599244841086
2000.0,360.0,june16,8.0,16.188281299042817,36.36035951037481
2000.0,360.0,june16,11.5,16.41837009987866,36.36035951037481
2000.0,360.0,june16,15.0,16.709293171213034,36.36035951037481
2000.0,360.0,dec16,8.0,1.0387887860792615,6.581385801522814
2000.0,360.0,dec16,11.5,1.1031222500213191,6.581385801522814
2000.0,360.0,dec16,15.0,1.1853063170533338,6.581385801522814
2000.0,360.0,annual_vesc528,8.0,1.8652898601431391,8.685078427038244
2000.0,360.0,annual_vesc528,11.5,1.9442478406945092,8.685078427038244
2000.0,360.0,annual_vesc528,15.0,2.0449413765725475,8.685078427038244
2000.0,360.0,annual_vesc560,8.0,17.854470800247427,36.229505423927236
2000.0,360.0,annual_vesc560,11.5,18.062653721398426,36.229505423927236
2000.0,360.0,annual_vesc560,15.0,18.32565680993278,36.229505423927236
2000.0,362.5,sun,8.0,3.0002144669186914,12.348566635707312
2000.0,362.5,sun,11.5,3.1081550538051275,12.348566635707312
2000.0,362.5,sun,15.0,3.245625397717415,12.348566635707312
2000.0,362.5,annual,8.0,5.135684820973679,15.90294824261204
2000.0,362.5,annual,11.5,5.259387660050283,15.90294824261204
2000.0,362.5,annual,15.0,5.416637593729813,15.90294824261204
2000.0,362.5,june16,8.0,12.24404395241916,30.241620338676977
2000.0,362.5,june16,11.5,12.449678123163869,30.241620338676977
2000.0,362.5,june16,15.0,12.710202009229237,30.241620338676977
2000.0,362.5,dec16,8.0,0.6872426540066354,5.288398610704705
2000.0,362.5,dec16,11.5,0.740374713387161,5.288398610704705
2000.0,362.5,dec16,15.0,0.8084945716324945,5.288398610704705
2000.0,362.5,annual_vesc528,8.0,1.275580680905754,6.990797709745064
2000.0,362.5,annual_vesc528,11.5,1.341492878175781,6.990797709745064
2000.0,362.5,annual_vesc528,15.0,1.425803155847627,6.990797709745064
2000.0,362.5,annual_vesc560,8.0,13.882944164624629,30.352457247333604
2000.0,362.5,annual_vesc560,11.5,14.069955464275129,30.352457247333604
2000.0,362.5,annual_vesc560,15.0,14.30664770866062,30.352457247333604
2000.0,365.0,sun,8.0,2.061907795209728,10.123821755558088
2000.0,365.0,sun,11.5,2.154738989759684,10.123821755558088
2000.0,365.0,sun,15.0,2.273300783409786,10.123821755558088
2000.0,365.0,annual,8.0,3.727273877555014,13.112926898600865
2000.0,365.0,annual,11.5,3.834946311847198,13.112926898600865
2000.0,365.0,annual,15.0,3.9721492850581344,13.112926898600865
2000.0,365.0,june16,8.0,9.12838445164118,25.146175389401005
2000.0,365.0,june16,11.5,9.311566193131062,25.146175389401005
2000.0,365.0,june16,15.0,9.544105266437507,25.146175389401005
2000.0,365.0,dec16,8.0,0.458735862046398,4.232682468784492
2000.0,365.0,dec16,11.5,0.5019938617140492,4.232682468784492
2000.0,365.0,dec16,15.0,0.5576762728073673,4.232682468784492
2000.0,365.0,annual_vesc528,8.0,0.8644604220718948,5.61261814867186
2000.0,365.0,annual_vesc528,11.5,0.9189097113935493,5.61261814867186
2000.0,365.0,annual_vesc528,15.0,0.9887869447707364,5.61261814867186
2000.0,365.0,annual_vesc560,8.0,10.6724588031252,25.405315020049
2000.0,365.0,annual_vesc560,11.5,10.840014034474844,25.405315020049
2000.0,365.0,annual_vesc560,15.0,11.052463688122616,25.405315020049
2000.0,367.5,sun,8.0,1.4074025198733564,8.304782289573325
2000.0,367.5,sun,11.5,1.4868055782489162,8.304782289573325
2000.0,367.5,sun,15.0,1.5883416024031016,8.304782289573325
2000.0,367.5,annual,8.0,2.679175444623061,10.810885857636423
2000.0,367.5,annual,11.5,2.7725489368202263,10.810885857636423
2000.0,367.5,annual,15.0,2.891638228028958,10.810885857636423
2000.0,367.5,june16,8.0,6.718771379425618,20.91685191421371
2000.0,367.5,june16,11.5,6.881582673237301,20.91685191421371
2000.0,367.5,june16,15.0,7.0884218604968465,20.91685191421371
2000.0,367.5,dec16,8.0,0.31355416593087754,3.3591406651402185
2000.0,367.5,dec16,11.5,0.34833331689902863,3.3591406651402185
2000.0,367.5,dec16,15.0,0.39317460593272996,3.3591406651402185
2000.0,367.5,annual_vesc528,8.0,0.5861194946945889,4.486894468801387
2000.0,367.5,annual_vesc528,11.5,0.630768607533717,4.486894468801387
2000.0,367.5,annual_vesc528,15.0,0.6881319367966033,4.486894468801387
2000.0,367.5,annual_vesc560,8.0,8.124270436648807,21.259479402208108
2000.0,367.5,annual_vesc560,11.5,8.274150671102097,21.259479402208108
2000.0,367.5,annual_vesc560,15.0,8.464309882650879,21.259479402208108
2000.0,370.0,sun,8.0,0.9539193255627398,6.9311664978885466
2000.0,370.0,sun,11.5,1.0209778608442235,6.9311664978885466
2000.0,370.0,sun,15.0,1.1069906987042428,6.9311664978885466
2000.0,370.0,annual,8.0,1.8993450550275723,9.051383621267846
2000.0,370.0,annual,11.5,1.9795209170687431,9.051383621267846
2000.0,370.0,annual,15.0,2.0820335454922803,9.051383621267846
2000.0,370.0,june16,8.0,4.857294998029131,17.65952580654309
2000.0,370.0,june16,11.5,5.000960197686467,17.65952580654309
2000.0,370.0,june16,15.0,5.183869521043672,17.65952580654309
2000.0,370.0,dec16,8.0,0.21619365933974224,2.680750554187
2000.0,370.0,dec16,11.5,0.2434773515684899,2.680750554187
2000.0,370.0,dec16,15.0,0.2787936333788377,2.680750554187
2000.0,370.0,annual_vesc528,8.0,0.39572465082516334,3.631820813614522
2000.0,370.0,annual_vesc528,11.5,0.43174130610856754,3.631820813614522
2000.0,370.0,annual_vesc528,15.0,0.478163113047746,3.631820813614522
2000.0,370.0,annual_vesc560,8.0,6.061344121701803,17.98073687379377
2000.0,370.0,annual_vesc560,11.5,6.194586895439039,17.98073687379377
2000.0,370.0,annual_vesc560,15.0,6.363962295257882,17.98073687379377
2000.0,372.5,sun,8.0,0.6468981274437947,5.6591190296448755
2000.0,372.5,sun,11.5,0.7028818399952295,5.6591190296448755
2000.0,372.5,sun,15.0,0.7748909758144406,5.6591190296448755
2000.0,372.5,annual,8.0,1.3333021286969329,7.44019194720647
2000.0,372.5,annual,11.5,1.401587161184525,7.44019194720647
2000.0,372.5,annual,15.0,1.4890852782708983,7.44019194720647
2000.0,372.5,june16,8.0,3.465277900519474,14.70448742313692
2000.0,372.5,june16,11.5,3.5913604801735293,14.70448742313692
2000.0,372.5,june16,15.0,3.7521828233859087,14.70448742313692
2000.0,372.5,dec16,8.0,0.15067343161018437,2.054379162507686
2000.0,372.5,dec16,11.5,0.17152309871601118,2.054379162507686
2000.0,372.5,dec16,15.0,0.19861352583467773,2.054379162507686
2000.0,372.5,annual_vesc528,8.0,0.26829197174707536,2.8571044181502194
2000.0,372.5,annual_vesc528,11.5,0.2969131132407682,2.8571044181502194
2000.0,372.5,annual_vesc528,15.0,0.3339144298642109,2.8571044181502194
2000.0,372.5,annual_vesc560,8.0,4.497279555088738,15.041926011652487
2000.0,372.5,annual_vesc560,11.5,4.615218083900808,15.041926011652487
2000.0,372.5,annual_vesc560,15.0,4.765379249631189,15.041926011652487
2000.0,375.0,sun,8.0,0.44734272102549916,4.5038540733521
2000.0,375.0,sun,11.5,0.4933753229443861,4.5038540733521
2000.0,375.0,sun,15.0,0.5527937090065,4.5038540733521
2000.0,375.0,annual,8.0,0.9308743114821842,5.985023086134398
2000.0,375.0,annual,11.5,0.9884161767357421,5.985023086134398
2000.0,375.0,annual,15.0,1.062349260719138,5.985023086134398
2000.0,375.0,june16,8.0,2.4398861355874764,12.033414567976186
2000.0,375.0,june16,11.5,2.5496941399775475,12.033414567976186
2000.0,375.0,june16,15.0,2.690091961713908,12.033414567976186
2000.0,375.0,dec16,8.0,0.10407961624342374,1.4989351054243643
2000.0,375.0,dec16,11.5,0.1194915688756488,1.4989351054243643
2000.0,375.0,dec16,15.0,0.13961398513696396,1.4989351054243643
2000.0,375.0,annual_vesc528,8.0,0.18460928142364572,2.1771992621148613
2000.0,375.0,annual_vesc528,11.5,0.20695809231128287,2.1771992621148613
2000.0,375.0,annual_vesc528,15.0,0.23595325088258048,2.1771992621148613
2000.0,375.0,annual_vesc560,8.0,3.2692819752230426,12.350616281718764
2000.0,375.0,annual_vesc560,11.5,3.3730239824972643,12.350616281718764
2000.0,375.0,annual_vesc560,15.0,3.505380524323224,12.350616281718764
2000.0,377.5,sun,8.0,0.3121056104651405,3.6987303805290863
2000.0,377.5,sun,11.5,0.3493560161951379,3.6987303805290863
2000.0,377.5,sun,15.0,0.3975430093167113,3.6987303805290863
2000.0,377.5,annual,8.0,0.6441973822593604,4.979455158626956
2000.0,377.5,annual,11.5,0.6921974663108863,4.979455158626956
2000.0,377.5,annual,15.0,0.7539656867066271,4.979455158626956
2000.0,377.5,june16,8.0,1.696104826648183,10.202915562575587
2000.0,377.5,june16,11.5,1.7910527552015023,10.202915562575587
2000.0,377.5,june16,15.0,1.9126384225555402,10.202915562575587
2000.0,377.5,dec16,8.0,0.06885061022959756,1.1041579930921583
2000.0,377.5,dec16,11.5,0.07982556573706517,1.1041579930921583
2000.0,377.5,dec16,15.0,0.09419249840091685,1.1041579930921583
2000.0,377.5,annual_vesc528,8.0,0.12666868502698708,1.7065410807202743
2000.0,377.5,annual_vesc528,11.5,0.14379357208551707,1.7065410807202743
2000.0,377.5,annual_vesc528,15.0,0.16605398704866745,1.7065410807202743
2000.0,377.5,annual_vesc560,8.0,2.345230475692437,10.47943918892075
2000.0,377.5,annual_vesc560,11.5,2.4359764777166393,10.47943918892075
2000.0,377.5,annual_vesc560,15.0,2.55189543652133,10.47943918892075
2000.0,380.0,sun,8.0,0.22195057827267167,2.9387069569806057
2000.0,380.0,sun,11.5,0.2515225483610094,2.9387069569806057
2000.0,380.0,sun,15.0,0.2899270477483393,2.9387069569806057
2000.0,380.0,annual,8.0,0.4452781923322352,4.044289352794999
2000.0,380.0,annual,11.5,0.48487371252902156,4.044289352794999
2000.0,380.0,annual,15.0,0.535978348463411,4.044289352794999
2000.0,380.0,june16,8.0,1.1700071207490663,8.495439445986236
2000.0,380.0,june16,11.5,1.251448855755141,8.495439445986236
2000.0,380.0,june16,15.0,1.3560214355437035,8.495439445986236
2000.0,380.0,dec16,8.0,0.04352136492153158,0.7634505486148914
2000.0,380.0,dec16,11.5,0.050991651206032655,0.7634505486148914
2000.0,380.0,dec16,15.0,0.06082930801768535,0.7634505486148914
2000.0,380.0,annual_vesc528,8.0,0.0874986546816829,1.287226581669889
2000.0,380.0,annual_vesc528,11.5,0.10032366722412543,1.287226581669889
2000.0,380.0,annual_vesc528,15.0,0.11707028087447327,1.287226581669889
2000.0,380.0,annual_vesc560,8.0,1.6443216019281273,8.733122973563795
2000.0,380.0,annual_vesc560,11.5,1.7232209208220892,8.733122973563795
2000.0,380.0,annual_vesc560,15.0,1.8242322266270796,8.733122973563795
2000.0,382.5,sun,8.0,0.15760798974928877,2.2360461623638725
2000.0,382.5,sun,11.5,0.1805208313122268,2.2360461623638725
2000.0,382.5,sun,15.0,0.21037359575399517,2.2360461623638725
2000.0,382.5,annual,8.0,0.3094335052953274,3.1887782608928963
2000.0,382.5,annual,11.5,0.3416629134893495,3.1887782608928963
2000.0,382.5,annual,15.0,0.38335813791446854,3.1887782608928963
2000.0,382.5,june16,8.0,0.8126344615874337,6.915004103009011
2000.0,382.5,june16,11.5,0.8817923522781258,6.915004103009011
2000.0,382.5,june16,15.0,0.9707810115283549,6.915004103009011
2000.0,382.5,dec16,8.0,0.02537789188557309,0.4889243495128734
2000.0,382.5,dec16,11.5,0.030173448264401753,0.4889243495128734
2000.0,382.5,dec16,15.0,0.03654547165841726,0.4889243495128734
2000.0,382.5,annual_vesc528,8.0,0.05937264362827115,0.9255233164417551
2000.0,382.5,annual_vesc528,11.5,0.06873094171288538,0.9255233164417551
2000.0,382.5,annual_vesc528,15.0,0.08099535491150384,0.9255233164417551
2000.0,382.5,annual_vesc560,8.0,1.157035411577862,7.149757399325646
2000.0,382.5,annual_vesc560,11.5,1.2251214848184206,7.149757399325646
2000.0,382.5,annual_vesc560,15.0,1.312430724692422,7.149757399325646
2000.0,385.0,sun,8.0,0.11041745578398801,1.701350017915391
2000.0,385.0,sun,11.5,0.12771301094864462,1.701350017915391
