year,cum_LUX,cum_PandaX-II,cum_XENON1T,cum_LZ,cum_XENONnT,cum_PandaX-4T,cum_all_xenon,cum_LZ_HE_track
2025.2499999999889,0.092,0.36,1.0,6.402495935502942,4.71197173679373,2.758071440912815,15.324539113209486,5.6330299999688815
2025.2999999999888,0.092,0.36,1.0,6.542120732279518,4.7608193651817015,2.8031851979839937,15.558125295445212,5.772681499968755
2025.3499999999888,0.092,0.36,1.0,6.681745529056093,4.809666993569673,2.8482989550551734,15.791711477680938,5.912332999968628
2025.3999999999887,0.092,0.36,1.0,6.821370325832669,4.858514621957644,2.8934127121263526,16.025297659916667,6.051984499968501
2025.4499999999887,0.092,0.36,1.0,6.960995122609244,4.907362250345616,2.938526469197532,16.258883842152393,6.191635999968374
2025.4999999999886,0.092,0.36,1.0,7.100619919385821,4.9562098787335875,2.983640226268711,16.49247002438812,6.331287499968246
2025.5499999999886,0.092,0.36,1.0,7.240244716162396,5.00505750712156,3.0287539833398904,16.726056206623845,6.470938999968119
2025.5999999999885,0.092,0.36,1.0,7.379869512938972,5.053905135509531,3.07386774041107,16.959642388859574,6.6105904999679925
2025.6499999999885,0.092,0.36,1.0,7.519494309715547,5.102752763897502,3.118981497482249,17.193228571095297,6.750241999967866
2025.6999999999884,0.092,0.36,1.0,7.659119106492122,5.151600392285474,3.1640952545534287,17.426814753331023,6.889893499967739
2025.7499999999884,0.092,0.36,1.0,7.798743903268699,5.200448020673445,3.209209011624608,17.660400935566752,7.029544999967611
2025.7999999999884,0.092,0.36,1.0,7.938368700045276,5.249295649061416,3.254322768695787,17.893987117802478,7.169196499967485
2025.8499999999883,0.092,0.36,1.0,8.07799349682185,5.2981432774493875,3.2994365257669664,18.127573300038204,7.308847999967358
2025.8999999999883,0.092,0.36,1.0,8.217618293598427,5.346990905837359,3.3445502828381457,18.361159482273933,7.44849949996723
2025.9499999999882,0.092,0.36,1.0,8.357243090375002,5.395838534225331,3.389664039909325,18.594745664509656,7.5881509999671035
2025.9999999999882,0.092,0.36,1.0,8.496867887151577,5.444686162613303,3.4347777969805042,18.828331846745385,7.727802499966977
