vmin_kms,eta_std_june16,eta_std_annual,eta_vesc500_june16,eta_vesc500_annual,eta_vesc528_june16,eta_vesc528_annual,eta_vesc560_june16,eta_vesc560_annual,eta_vesc600_june16,eta_vesc600_annual,eta_v0_220_june16,eta_v0_220_annual,eta_v0_250_june16,eta_v0_250_annual,eta_king1_june16,eta_king1_annual,eta_king2_june16,eta_king2_annual,eta_king3_june16,eta_king3_annual,eta_shmpp_june16,eta_shmpp_annual,eta_shmpp_iso_june16,eta_shmpp_iso_annual,eta_shmpp_evans_june16,eta_shmpp_evans_annual,eta_env_low_june16,eta_env_low_annual,eta_env_high_june16,eta_env_high_annual,eta_std_dec16,eta_std_wimpydd_june16,eta_std_wimpydd_annual
2.300000e+01,3.343414e-03,3.447014e-03,3.367678e-03,3.473051e-03,3.350697e-03,3.454808e-03,3.337575e-03,3.440780e-03,3.327832e-03,3.430411e-03,3.581488e-03,3.700489e-03,3.206049e-03,3.301315e-03,3.385274e-03,3.493088e-03,3.662773e-03,3.831123e-03,3.733078e-03,3.928259e-03,3.291998e-03,3.400672e-03,3.252634e-03,3.345510e-03,3.359596e-03,3.472840e-03,4.004208e-03,4.228827e-03,3.185006e-03,3.278885e-03,3.553347e-03,3.343691e-03,3.447330e-03
2.350000e+01,3.342848e-03,3.446371e-03,3.367103e-03,3.472397e-03,3.350128e-03,3.454162e-03,3.337011e-03,3.440139e-03,3.327271e-03,3.429774e-03,3.580794e-03,3.699691e-03,3.205550e-03,3.300752e-03,3.384690e-03,3.492422e-03,3.662318e-03,3.830528e-03,3.732835e-03,3.927893e-03,3.291538e-03,3.400144e-03,3.252103e-03,3.344913e-03,3.359108e-03,3.472278e-03,4.003920e-03,4.228375e-03,3.184515e-03,3.278329e-03,3.552622e-03,3.343132e-03,3.446693e-03
2.400000e+01,3.342270e-03,3.445714e-03,3.366515e-03,3.471729e-03,3.349547e-03,3.453502e-03,3.336435e-03,3.439484e-03,3.326699e-03,3.429123e-03,3.580084e-03,3.698876e-03,3.205041e-03,3.300176e-03,3.384094e-03,3.491743e-03,3.661853e-03,3.829920e-03,3.732587e-03,3.927519e-03,3.291068e-03,3.399604e-03,3.251560e-03,3.344303e-03,3.358609e-03,3.471704e-03,4.003624e-03,4.227913e-03,3.184013e-03,3.277762e-03,3.551881e-03,3.342560e-03,3.446043e-03
2.450000e+01,3.341680e-03,3.445043e-03,3.365915e-03,3.471046e-03,3.348955e-03,3.452827e-03,3.335847e-03,3.438816e-03,3.326115e-03,3.428459e-03,3.579360e-03,3.698044e-03,3.204520e-03,3.299588e-03,3.383485e-03,3.491049e-03,3.661378e-03,3.829299e-03,3.732333e-03,3.927136e-03,3.290587e-03,3.399053e-03,3.251006e-03,3.343680e-03,3.358100e-03,3.471117e-03,4.003321e-03,4.227440e-03,3.183500e-03,3.277183e-03,3.551125e-03,3.341976e-03,3.445379e-03
2.500000e+01,3.341078e-03,3.444358e-03,3.365302e-03,3.470350e-03,3.348349e-03,3.452139e-03,3.335247e-03,3.438134e-03,3.325519e-03,3.427781e-03,3.578621e-03,3.697194e-03,3.203990e-03,3.298988e-03,3.382864e-03,3.490341e-03,3.660893e-03,3.828665e-03,3.732074e-03,3.926745e-03,3.290097e-03,3.398490e-03,3.250440e-03,3.343044e-03,3.357580e-03,3.470519e-03,4.003011e-03,4.226956e-03,3.182977e-03,3.276592e-03,3.550354e-03,3.341380e-03,3.444702e-03
2.550000e+01,3.340463e-03,3.443660e-03,3.364677e-03,3.469640e-03,3.347732e-03,3.451438e-03,3.334636e-03,3.437438e-03,3.324911e-03,3.427090e-03,3.577867e-03,3.696328e-03,3.203448e-03,3.298376e-03,3.382230e-03,3.489619e-03,3.660397e-03,3.828018e-03,3.731808e-03,3.926345e-03,3.289597e-03,3.397917e-03,3.249863e-03,3.342395e-03,3.357049e-03,3.469908e-03,4.002695e-03,4.226462e-03,3.182443e-03,3.275989e-03,3.549567e-03,3.340771e-03,3.444010e-03
2.600000e+01,3.339837e-03,3.442948e-03,3.364040e-03,3.468915e-03,3.347103e-03,3.450722e-03,3.334012e-03,3.436729e-03,3.324290e-03,3.426385e-03,3.577098e-03,3.695444e-03,3.202896e-03,3.297752e-03,3.381583e-03,3.488882e-03,3.659892e-03,3.827358e-03,3.731537e-03,3.925937e-03,3.289087e-03,3.397331e-03,3.249275e-03,3.341734e-03,3.356508e-03,3.469286e-03,4.002371e-03,4.225957e-03,3.181899e-03,3.275374e-03,3.548764e-03,3.340151e-03,3.443305e-03
2.650000e+01,3.339198e-03,3.442222e-03,3.363391e-03,3.468177e-03,3.346461e-03,3.449993e-03,3.333375e-03,3.436006e-03,3.323658e-03,3.425666e-03,3.576314e-03,3.694544e-03,3.202333e-03,3.297116e-03,3.380925e-03,3.488131e-03,3.659376e-03,3.826685e-03,3.731260e-03,3.925519e-03,3.288568e-03,3.396735e-03,3.248676e-03,3.341060e-03,3.355957e-03,3.468651e-03,4.002040e-03,4.225441e-03,3.181344e-03,3.274747e-03,3.547946e-03,3.339519e-03,3.442586e-03
2.700000e+01,3.338548e-03,3.441482e-03,3.362729e-03,3.467425e-03,3.345807e-03,3.449249e-03,3.332727e-03,3.435269e-03,3.323014e-03,3.424934e-03,3.575516e-03,3.693626e-03,3.201759e-03,3.296468e-03,3.380253e-03,3.487367e-03,3.658851e-03,3.825998e-03,3.730977e-03,3.925094e-03,3.288038e-03,3.396127e-03,3.248065e-03,3.340373e-03,3.355395e-03,3.468004e-03,4.001703e-03,4.224914e-03,3.180778e-03,3.274108e-03,3.547113e-03,3.338874e-03,3.441853e-03
2.750000e+01,3.337885e-03,3.440729e-03,3.362055e-03,3.466659e-03,3.345141e-03,3.448492e-03,3.332067e-03,3.434519e-03,3.322358e-03,3.424188e-03,3.574702e-03,3.692692e-03,3.201174e-03,3.295808e-03,3.379569e-03,3.486588e-03,3.658315e-03,3.825299e-03,3.730688e-03,3.924659e-03,3.287498e-03,3.395508e-03,3.247442e-03,3.339674e-03,3.354823e-03,3.467345e-03,4.001358e-03,4.224376e-03,3.180203e-03,3.273458e-03,3.546264e-03,3.338217e-03,3.441107e-03
2.800000e+01,3.337210e-03,3.439962e-03,3.361368e-03,3.465879e-03,3.344463e-03,3.447722e-03,3.331395e-03,3.433755e-03,3.321689e-03,3.423428e-03,3.573874e-03,3.691740e-03,3.200579e-03,3.295136e-03,3.378873e-03,3.485794e-03,3.657769e-03,3.824586e-03,3.730394e-03,3.924216e-03,3.286949e-03,3.394877e-03,3.246809e-03,3.338961e-03,3.354240e-03,3.466674e-03,4.001005e-03,4.223828e-03,3.179616e-03,3.272796e-03,3.545400e-03,3.337549e-03,3.440347e-03
2.850000e+01,3.336523e-03,3.439181e-03,3.360670e-03,3.465084e-03,3.343773e-03,3.446937e-03,3.330710e-03,3.432977e-03,3.321009e-03,3.422655e-03,3.573031e-03,3.690772e-03,3.199974e-03,3.294452e-03,3.378164e-03,3.484987e-03,3.657212e-03,3.823860e-03,3.730093e-03,3.923764e-03,3.286389e-03,3.394235e-03,3.246164e-03,3.338236e-03,3.353647e-03,3.465991e-03,4.000646e-03,4.223268e-03,3.179019e-03,3.272121e-03,3.544520e-03,3.336868e-03,3.439573e-03
2.900000e+01,3.335824e-03,3.438387e-03,3.359959e-03,3.464276e-03,3.343070e-03,3.446139e-03,3.330014e-03,3.432185e-03,3.320317e-03,3.421869e-03,3.572173e-03,3.689786e-03,3.199357e-03,3.293756e-03,3.377443e-03,3.484165e-03,3.656646e-03,3.823121e-03,3.729786e-03,3.923304e-03,3.285820e-03,3.393582e-03,3.245507e-03,3.337499e-03,3.353043e-03,3.465296e-03,4.000279e-03,4.222698e-03,3.178412e-03,3.271435e-03,3.543625e-03,3.336175e-03,3.438785e-03
2.950000e+01,3.335113e-03,3.437579e-03,3.359235e-03,3.463454e-03,3.342355e-03,3.445326e-03,3.329306e-03,3.431380e-03,3.319613e-03,3.421068e-03,3.571300e-03,3.688784e-03,3.198730e-03,3.293047e-03,3.376709e-03,3.483329e-03,3.656069e-03,3.822368e-03,3.729474e-03,3.922834e-03,3.285241e-03,3.392917e-03,3.244839e-03,3.336748e-03,3.352428e-03,3.464589e-03,3.999905e-03,4.222116e-03,3.177794e-03,3.270737e-03,3.542714e-03,3.335470e-03,3.437984e-03
3.000000e+01,3.334390e-03,3.436757e-03,3.358500e-03,3.462619e-03,3.341629e-03,3.444501e-03,3.328585e-03,3.430562e-03,3.318897e-03,3.420255e-03,3.570412e-03,3.687764e-03,3.198092e-03,3.292327e-03,3.375963e-03,3.482479e-03,3.655482e-03,3.821603e-03,3.729155e-03,3.922356e-03,3.284652e-03,3.392241e-03,3.244160e-03,3.335985e-03,3.351803e-03,3.463870e-03,3.999523e-03,4.221523e-03,3.177166e-03,3.270028e-03,3.541788e-03,3.334752e-03,3.437169e-03
3.050000e+01,3.333655e-03,3.435921e-03,3.357752e-03,3.461769e-03,3.340890e-03,3.443661e-03,3.327853e-03,3.429729e-03,3.318169e-03,3.419427e-03,3.569509e-03,3.686728e-03,3.197444e-03,3.291595e-03,3.375204e-03,3.481615e-03,3.654885e-03,3.820824e-03,3.728830e-03,3.921869e-03,3.284053e-03,3.391554e-03,3.243470e-03,3.335209e-03,3.351168e-03,3.463139e-03,3.999134e-03,4.220919e-03,3.176527e-03,3.269306e-03,3.540847e-03,3.334023e-03,3.436340e-03
3.100000e+01,3.332907e-03,3.435072e-03,3.356992e-03,3.460905e-03,3.340139e-03,3.442807e-03,3.327108e-03,3.428883e-03,3.317429e-03,3.418586e-03,3.568592e-03,3.685674e-03,3.196785e-03,3.290851e-03,3.374433e-03,3.480737e-03,3.654277e-03,3.820032e-03,3.728499e-03,3.921372e-03,3.283444e-03,3.390855e-03,3.242768e-03,3.334420e-03,3.350522e-03,3.462395e-03,3.998737e-03,4.220303e-03,3.175877e-03,3.268573e-03,3.539890e-03,3.333282e-03,3.435498e-03
3.150000e+01,3.332148e-03,3.434209e-03,3.356219e-03,3.460027e-03,3.339375e-03,3.441940e-03,3.326352e-03,3.428024e-03,3.316677e-03,3.417732e-03,3.567660e-03,3.684604e-03,3.196115e-03,3.290094e-03,3.373649e-03,3.479844e-03,3.653659e-03,3.819226e-03,3.728162e-03,3.920867e-03,3.282825e-03,3.390145e-03,3.242055e-03,3.333619e-03,3.349866e-03,3.461640e-03,3.998333e-03,4.219676e-03,3.175217e-03,3.267828e-03,3.538918e-03,3.332528e-03,3.434642e-03
3.200000e+01,3.331376e-03,3.433332e-03,3.355435e-03,3.459135e-03,3.338600e-03,3.441059e-03,3.325583e-03,3.427150e-03,3.315913e-03,3.416864e-03,3.566713e-03,3.683516e-03,3.195435e-03,3.289326e-03,3.372853e-03,3.478938e-03,3.653031e-03,3.818408e-03,3.727819e-03,3.920353e-03,3.282196e-03,3.389423e-03,3.241330e-03,3.332805e-03,3.349199e-03,3.460872e-03,3.997921e-03,4.219037e-03,3.174547e-03,3.267070e-03,3.537931e-03,3.331763e-03,3.433772e-03
3.250000e+01,3.330592e-03,3.432442e-03,3.354638e-03,3.458230e-03,3.337813e-03,3.440165e-03,3.324802e-03,3.426263e-03,3.315137e-03,3.415983e-03,3.565751e-03,3.682412e-03,3.194744e-03,3.288546e-03,3.372045e-03,3.478017e-03,3.652393e-03,3.817576e-03,3.727469e-03,3.919829e-03,3.281558e-03,3.388691e-03,3.240595e-03,3.331978e-03,3.348521e-03,3.460093e-03,3.997501e-03,4.218388e-03,3.173866e-03,3.266302e-03,3.536928e-03,3.330985e-03,3.432888e-03
3.300000e+01,3.329797e-03,3.431538e-03,3.353828e-03,3.457311e-03,3.337013e-03,3.439256e-03,3.324010e-03,3.425363e-03,3.314349e-03,3.415087e-03,3.564774e-03,3.681291e-03,3.194042e-03,3.287754e-03,3.371224e-03,3.477082e-03,3.651744e-03,3.816730e-03,3.727113e-03,3.919297e-03,3.280909e-03,3.387947e-03,3.239847e-03,3.331139e-03,3.347833e-03,3.459301e-03,3.997074e-03,4.217726e-03,3.173174e-03,3.265521e-03,3.535910e-03,3.330196e-03,3.431991e-03
3.350000e+01,3.328989e-03,3.430620e-03,3.353007e-03,3.456377e-03,3.336201e-03,3.438334e-03,3.323205e-03,3.424449e-03,3.313549e-03,3.414179e-03,3.563783e-03,3.680153e-03,3.193330e-03,3.286950e-03,3.370390e-03,3.476133e-03,3.651084e-03,3.815871e-03,3.726751e-03,3.918755e-03,3.280251e-03,3.387191e-03,3.239089e-03,3.330286e-03,3.347135e-03,3.458497e-03,3.996639e-03,4.217053e-03,3.172472e-03,3.264728e-03,3.534876e-03,3.329394e-03,3.431080e-03
3.400000e+01,3.328169e-03,3.429689e-03,3.352173e-03,3.455430e-03,3.335377e-03,3.437398e-03,3.322388e-03,3.423521e-03,3.312738e-03,3.413257e-03,3.562777e-03,3.678998e-03,3.192607e-03,3.286133e-03,3.369544e-03,3.475170e-03,3.650414e-03,3.814999e-03,3.726383e-03,3.918204e-03,3.279582e-03,3.386424e-03,3.238319e-03,3.329422e-03,3.346426e-03,3.457682e-03,3.996196e-03,4.216368e-03,3.171760e-03,3.263924e-03,3.533827e-03,3.328580e-03,3.430156e-03
3.450000e+01,3.327337e-03,3.428744e-03,3.351327e-03,3.454469e-03,3.334541e-03,3.436448e-03,3.321560e-03,3.422580e-03,3.311914e-03,3.412321e-03,3.561756e-03,3.677826e-03,3.191874e-03,3.285305e-03,3.368686e-03,3.474193e-03,3.649734e-03,3.814114e-03,3.726008e-03,3.917643e-03,3.278904e-03,3.385646e-03,3.237538e-03,3.328544e-03,3.345707e-03,3.456854e-03,3.995745e-03,4.215671e-03,3.171037e-03,3.263108e-03,3.532763e-03,3.327754e-03,3.429218e-03
3.500000e+01,3.326493e-03,3.427786e-03,3.350468e-03,3.453494e-03,3.333693e-03,3.435485e-03,3.320719e-03,3.421625e-03,3.311078e-03,3.411372e-03,3.560720e-03,3.676637e-03,3.191129e-03,3.284465e-03,3.367815e-03,3.473201e-03,3.649043e-03,3.813215e-03,3.725626e-03,3.917073e-03,3.278216e-03,3.384857e-03,3.236746e-03,3.327654e-03,3.344977e-03,3.456014e-03,3.995286e-03,4.214962e-03,3.170304e-03,3.262280e-03,3.531683e-03,3.326916e-03,3.428266e-03
3.550000e+01,3.325637e-03,3.426813e-03,3.349598e-03,3.452505e-03,3.332833e-03,3.434508e-03,3.319866e-03,3.420656e-03,3.310231e-03,3.410409e-03,3.559669e-03,3.675431e-03,3.190374e-03,3.283613e-03,3.366932e-03,3.472196e-03,3.648342e-03,3.812302e-03,3.725238e-03,3.916494e-03,3.277518e-03,3.384056e-03,3.235942e-03,3.326751e-03,3.344236e-03,3.455162e-03,3.994819e-03,4.214242e-03,3.169560e-03,3.261440e-03,3.530589e-03,3.326066e-03,3.427301e-03
3.600000e+01,3.324769e-03,3.425828e-03,3.348715e-03,3.451502e-03,3.331961e-03,3.433517e-03,3.319001e-03,3.419674e-03,3.309371e-03,3.409433e-03,3.558604e-03,3.674208e-03,3.189609e-03,3.282749e-03,3.366036e-03,3.471176e-03,3.647630e-03,3.811376e-03,3.724844e-03,3.915906e-03,3.276810e-03,3.383244e-03,3.235127e-03,3.325836e-03,3.343485e-03,3.454298e-03,3.994344e-03,4.213509e-03,3.168806e-03,3.260589e-03,3.529479e-03,3.325204e-03,3.426322e-03
3.650000e+01,3.323889e-03,3.424828e-03,3.347820e-03,3.450486e-03,3.331076e-03,3.432513e-03,3.318125e-03,3.418678e-03,3.308500e-03,3.408444e-03,3.557524e-03,3.672969e-03,3.188833e-03,3.281873e-03,3.365128e-03,3.470143e-03,3.646908e-03,3.810437e-03,3.724443e-03,3.915308e-03,3.276092e-03,3.382420e-03,3.234301e-03,3.324907e-03,3.342724e-03,3.453422e-03,3.993861e-03,4.212765e-03,3.168041e-03,3.259726e-03,3.528353e-03,3.324330e-03,3.425329e-03
3.700000e+01,3.322997e-03,3.423815e-03,3.346912e-03,3.449455e-03,3.330180e-03,3.431495e-03,3.317236e-03,3.417669e-03,3.307616e-03,3.407441e-03,3.556429e-03,3.671713e-03,3.188046e-03,3.280985e-03,3.364207e-03,3.469095e-03,3.646175e-03,3.809484e-03,3.724035e-03,3.914700e-03,3.275365e-03,3.381585e-03,3.233463e-03,3.323967e-03,3.341952e-03,3.452533e-03,3.993370e-03,4.212008e-03,3.167266e-03,3.258851e-03,3.527213e-03,3.323444e-03,3.424323e-03
3.750000e+01,3.322093e-03,3.422788e-03,3.345993e-03,3.448411e-03,3.329271e-03,3.430463e-03,3.316335e-03,3.416647e-03,3.306721e-03,3.406424e-03,3.555319e-03,3.670439e-03,3.187249e-03,3.280085e-03,3.363274e-03,3.468033e-03,3.645432e-03,3.808517e-03,3.723621e-03,3.914083e-03,3.274627e-03,3.380739e-03,3.232614e-03,3.323013e-03,3.341170e-03,3.451633e-03,3.992870e-03,4.211239e-03,3.166480e-03,3.257964e-03,3.526057e-03,3.322546e-03,3.423303e-03
3.800000e+01,3.321177e-03,3.421748e-03,3.345061e-03,3.447353e-03,3.328350e-03,3.429418e-03,3.315423e-03,3.415610e-03,3.305814e-03,3.405394e-03,3.554195e-03,3.669149e-03,3.186441e-03,3.279173e-03,3.362329e-03,3.466957e-03,3.644678e-03,3.807537e-03,3.723200e-03,3.913456e-03,3.273880e-03,3.379882e-03,3.231754e-03,3.322047e-03,3.340377e-03,3.450721e-03,3.992362e-03,4.210457e-03,3.165684e-03,3.257065e-03,3.524885e-03,3.321636e-03,3.422269e-03
3.850000e+01,3.320249e-03,3.420694e-03,3.344117e-03,3.446281e-03,3.327418e-03,3.428359e-03,3.314498e-03,3.414560e-03,3.304895e-03,3.404350e-03,3.553056e-03,3.667843e-03,3.185622e-03,3.278250e-03,3.361371e-03,3.465867e-03,3.643913e-03,3.806544e-03,3.722772e-03,3.912819e-03,3.273122e-03,3.379013e-03,3.230882e-03,3.321069e-03,3.339573e-03,3.449796e-03,3.991846e-03,4.209664e-03,3.164877e-03,3.256155e-03,3.523699e-03,3.320714e-03,3.421222e-03
3.900000e+01,3.319308e-03,3.419627e-03,3.343160e-03,3.445195e-03,3.326473e-03,3.427286e-03,3.313561e-03,3.413497e-03,3.303964e-03,3.403294e-03,3.551902e-03,3.666519e-03,3.184793e-03,3.277314e-03,3.360401e-03,3.464764e-03,3.643138e-03,3.805537e-03,3.722337e-03,3.912173e-03,3.272355e-03,3.378133e-03,3.230000e-03,3.320077e-03,3.338759e-03,3.448860e-03,3.991321e-03,4.208857e-03,3.164060e-03,3.255233e-03,3.522497e-03,3.319779e-03,3.420162e-03
3.950000e+01,3.318356e-03,3.418546e-03,3.342192e-03,3.444096e-03,3.325516e-03,3.426200e-03,3.312613e-03,3.412420e-03,3.303021e-03,3.402223e-03,3.550733e-03,3.665179e-03,3.183953e-03,3.276366e-03,3.359419e-03,3.463646e-03,3.642352e-03,3.804516e-03,3.721896e-03,3.911517e-03,3.271578e-03,3.377241e-03,3.229106e-03,3.319073e-03,3.337935e-03,3.447911e-03,3.990787e-03,4.208038e-03,3.163232e-03,3.254299e-03,3.521281e-03,3.318833e-03,3.419087e-03
4.000000e+01,3.317392e-03,3.417451e-03,3.341211e-03,3.442982e-03,3.324547e-03,3.425100e-03,3.311652e-03,3.411330e-03,3.302066e-03,3.401139e-03,3.549550e-03,3.663821e-03,3.183103e-03,3.275407e-03,3.358424e-03,3.462514e-03,3.641555e-03,3.803481e-03,3.721447e-03,3.910850e-03,3.270791e-03,3.376338e-03,3.228200e-03,3.318057e-03,3.337100e-03,3.446951e-03,3.990245e-03,4.207207e-03,3.162394e-03,3.253354e-03,3.520048e-03,3.317875e-03,3.417999e-03
4.050000e+01,3.316415e-03,3.416343e-03,3.340218e-03,3.441855e-03,3.323566e-03,3.423986e-03,3.310679e-03,3.410226e-03,3.301100e-03,3.400042e-03,3.548351e-03,3.662447e-03,3.182242e-03,3.274435e-03,3.357416e-03,3.461367e-03,3.640747e-03,3.802433e-03,3.720992e-03,3.910174e-03,3.269994e-03,3.375424e-03,3.227284e-03,3.317028e-03,3.336254e-03,3.445978e-03,3.989694e-03,4.206363e-03,3.161546e-03,3.252396e-03,3.518801e-03,3.316905e-03,3.416898e-03
4.100000e+01,3.315427e-03,3.415221e-03,3.339213e-03,3.440714e-03,3.322572e-03,3.422859e-03,3.309695e-03,3.409108e-03,3.300121e-03,3.398931e-03,3.547139e-03,3.661057e-03,3.181370e-03,3.273452e-03,3.356397e-03,3.460207e-03,3.639929e-03,3.801371e-03,3.720530e-03,3.909488e-03,3.269187e-03,3.374499e-03,3.226356e-03,3.315986e-03,3.335398e-03,3.444994e-03,3.989135e-03,4.205506e-03,3.160687e-03,3.251427e-03,3.517539e-03,3.315922e-03,3.415783e-03
4.150000e+01,3.314427e-03,3.414086e-03,3.338195e-03,3.439560e-03,3.321567e-03,3.421718e-03,3.308698e-03,3.407977e-03,3.299131e-03,3.397807e-03,3.545911e-03,3.659649e-03,3.180488e-03,3.272457e-03,3.355365e-03,3.459033e-03,3.639100e-03,3.800295e-03,3.720060e-03,3.908792e-03,3.268370e-03,3.373562e-03,3.225417e-03,3.314932e-03,3.334532e-03,3.443997e-03,3.988566e-03,4.204636e-03,3.159818e-03,3.250447e-03,3.516261e-03,3.314928e-03,3.414655e-03
4.200000e+01,3.313415e-03,3.412937e-03,3.337166e-03,3.438391e-03,3.320550e-03,3.420563e-03,3.307690e-03,3.406833e-03,3.298128e-03,3.396670e-03,3.544669e-03,3.658225e-03,3.179596e-03,3.271450e-03,3.354320e-03,3.457845e-03,3.638260e-03,3.799206e-03,3.719584e-03,3.908086e-03,3.267543e-03,3.372614e-03,3.224467e-03,3.313865e-03,3.333655e-03,3.442988e-03,3.987989e-03,4.203753e-03,3.158938e-03,3.249454e-03,3.514968e-03,3.313922e-03,3.413513e-03
4.250000e+01,3.312390e-03,3.411775e-03,3.336124e-03,3.437209e-03,3.319521e-03,3.419395e-03,3.306670e-03,3.405675e-03,3.297114e-03,3.395519e-03,3.543412e-03,3.656784e-03,3.178692e-03,3.270431e-03,3.353263e-03,3.456643e-03,3.637409e-03,3.798103e-03,3.719100e-03,3.907370e-03,3.266706e-03,3.371654e-03,3.223505e-03,3.312786e-03,3.332767e-03,3.441967e-03,3.987403e-03,4.202857e-03,3.158048e-03,3.248450e-03,3.513660e-03,3.312903e-03,3.412357e-03
4.300000e+01,3.311354e-03,3.410599e-03,3.335070e-03,3.436013e-03,3.318479e-03,3.418214e-03,3.305637e-03,3.404503e-03,3.296088e-03,3.394355e-03,3.542140e-03,3.655326e-03,3.177778e-03,3.269400e-03,3.352194e-03,3.455427e-03,3.636547e-03,3.796986e-03,3.718610e-03,3.906643e-03,3.265860e-03,3.370683e-03,3.222532e-03,3.311694e-03,3.331869e-03,3.440934e-03,3.986808e-03,4.201948e-03,3.157147e-03,3.247434e-03,3.512337e-03,3.311873e-03,3.411188e-03
4.350000e+01,3.310306e-03,3.409409e-03,3.334004e-03,3.434803e-03,3.317426e-03,3.417018e-03,3.304593e-03,3.403319e-03,3.295050e-03,3.393177e-03,3.540854e-03,3.653851e-03,3.176854e-03,3.268357e-03,3.351113e-03,3.454197e-03,3.635675e-03,3.795855e-03,3.718112e-03,3.905906e-03,3.265004e-03,3.369701e-03,3.221548e-03,3.310589e-03,3.330961e-03,3.439889e-03,3.986203e-03,4.201026e-03,3.156236e-03,3.246407e-03,3.510999e-03,3.310831e-03,3.410005e-03
4.400000e+01,3.309246e-03,3.408206e-03,3.332925e-03,3.433580e-03,3.316360e-03,3.415809e-03,3.303537e-03,3.402120e-03,3.294001e-03,3.391986e-03,3.539553e-03,3.652360e-03,3.175919e-03,3.267303e-03,3.350019e-03,3.452953e-03,3.634791e-03,3.794711e-03,3.717606e-03,3.905159e-03,3.264137e-03,3.368707e-03,3.220553e-03,3.309472e-03,3.330042e-03,3.438832e-03,3.985590e-03,4.200091e-03,3.155315e-03,3.245368e-03,3.509646e-03,3.309777e-03,3.408809e-03
4.450000e+01,3.308173e-03,3.406990e-03,3.331835e-03,3.432342e-03,3.315283e-03,3.414587e-03,3.302469e-03,3.400908e-03,3.292939e-03,3.390781e-03,3.538237e-03,3.650852e-03,3.174973e-03,3.266236e-03,3.348912e-03,3.451695e-03,3.633897e-03,3.793552e-03,3.717094e-03,3.904402e-03,3.263261e-03,3.367703e-03,3.219546e-03,3.308343e-03,3.329112e-03,3.437763e-03,3.984967e-03,4.199142e-03,3.154383e-03,3.244317e-03,3.508277e-03,3.308711e-03,3.407599e-03
4.500000e+01,3.307089e-03,3.405760e-03,3.330732e-03,3.431092e-03,3.314193e-03,3.413351e-03,3.301389e-03,3.399683e-03,3.291866e-03,3.389564e-03,3.536907e-03,3.649328e-03,3.174017e-03,3.265158e-03,3.347794e-03,3.450423e-03,3.632992e-03,3.792380e-03,3.716574e-03,3.903634e-03,3.262375e-03,3.366686e-03,3.218529e-03,3.307201e-03,3.328172e-03,3.436682e-03,3.984335e-03,4.198179e-03,3.153441e-03,3.243254e-03,3.506894e-03,3.307632e-03,3.406376e-03
4.550000e+01,3.305993e-03,3.404517e-03,3.329617e-03,3.429827e-03,3.313092e-03,3.412102e-03,3.300297e-03,3.398445e-03,3.290780e-03,3.388333e-03,3.535562e-03,3.647787e-03,3.173050e-03,3.264068e-03,3.346663e-03,3.449138e-03,3.632075e-03,3.791194e-03,3.716046e-03,3.902855e-03,3.261479e-03,3.365659e-03,3.217500e-03,3.306046e-03,3.327222e-03,3.435589e-03,3.983693e-03,4.197203e-03,3.152488e-03,3.242180e-03,3.505495e-03,3.306542e-03,3.405140e-03
4.600000e+01,3.304885e-03,3.403260e-03,3.328490e-03,3.428549e-03,3.311978e-03,3.410838e-03,3.299193e-03,3.397193e-03,3.289683e-03,3.387088e-03,3.534202e-03,3.646229e-03,3.172073e-03,3.262966e-03,3.345520e-03,3.447838e-03,3.631148e-03,3.789993e-03,3.715511e-03,3.902066e-03,3.260573e-03,3.364620e-03,3.216459e-03,3.304879e-03,3.326261e-03,3.434484e-03,3.983042e-03,4.196214e-03,3.151525e-03,3.241094e-03,3.504081e-03,3.305440e-03,3.403890e-03
4.650000e+01,3.303765e-03,3.401990e-03,3.327351e-03,3.427256e-03,3.310853e-03,3.409562e-03,3.298077e-03,3.395927e-03,3.288574e-03,3.385830e-03,3.532828e-03,3.644654e-03,3.171085e-03,3.261852e-03,3.344364e-03,3.446524e-03,3.630209e-03,3.788779e-03,3.714968e-03,3.901266e-03,3.259657e-03,3.363570e-03,3.215408e-03,3.303699e-03,3.325289e-03,3.433367e-03,3.982381e-03,4.195210e-03,3.150552e-03,3.239997e-03,3.502652e-03,3.304326e-03,3.402626e-03
4.700000e+01,3.302633e-03,3.400706e-03,3.326200e-03,3.425951e-03,3.309715e-03,3.408272e-03,3.296950e-03,3.394648e-03,3.287453e-03,3.384559e-03,3.531439e-03,3.643063e-03,3.170087e-03,3.260727e-03,3.343196e-03,3.445197e-03,3.629259e-03,3.787551e-03,3.714418e-03,3.900455e-03,3.258731e-03,3.362509e-03,3.214346e-03,3.302507e-03,3.324307e-03,3.432237e-03,3.981711e-03,4.194193e-03,3.149568e-03,3.238888e-03,3.501209e-03,3.303200e-03,3.401349e-03
4.750000e+01,3.301489e-03,3.399409e-03,3.325036e-03,3.424631e-03,3.308566e-03,3.406968e-03,3.295810e-03,3.393356e-03,3.286321e-03,3.383275e-03,3.530035e-03,3.641456e-03,3.169078e-03,3.259590e-03,3.342016e-03,3.443855e-03,3.628299e-03,3.786309e-03,3.713860e-03,3.899634e-03,3.257796e-03,3.361436e-03,3.213272e-03,3.301303e-03,3.323315e-03,3.431096e-03,3.981031e-03,4.193162e-03,3.148574e-03,3.237767e-03,3.499750e-03,3.302062e-03,3.400058e-03
