window,signal,case,exposure_tyr,kappa_DL,sigma_n_DL_cm2,n_crit
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",42.169650342858226,0.0001031475234600286,3.0575431885839465e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",48.69675251658631,8.931646940311109e-05,2.647557144284471e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",56.23413251903491,7.7339270035356e-05,2.292523856845605e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",64.93816315762113,6.69674426891094e-05,1.9850776963183084e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",74.98942093324558,5.7985810239209515e-05,1.7188402899476377e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",86.59643233600653,5.0208036972063165e-05,1.4882881944867213e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",100.0,4.3472762807530764e-05,1.2886383051416635e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",115.47819846894582,3.764025567299693e-05,1.1157486238060584e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",133.3521432163324,3.25895125787476e-05,9.66032327892334e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",153.9926526059492,2.821574925267045e-05,8.363833570054306e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",177.82794100389228,2.4428226253466978e-05,7.24111973657024e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",205.3525026457146,2.1148366462251063e-05,6.26888961143023e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",237.13737056616552,1.8308124897434888e-05,5.426973008963088e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",273.8419634264361,1.5848577032579713e-05,4.697903267982024e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",316.22776601683796,1.3718696330018707e-05,4.066554883051058e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",365.1741272548377,1.1874295628587811e-05,3.519829706089846e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",421.6965034285823,1.0277110423168368e-05,3.046385208158716e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",486.9675251658631,8.894005017476618e-06,2.6363991638592405e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",562.341325190349,7.696285080701112e-06,2.281365876420375e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",649.3816315762114,6.659102346076447e-06,1.9739197158930778e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",749.8942093324558,5.7609391010864605e-06,1.7076823095224073e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",865.9643233600654,4.983161774371825e-06,1.4771302140614907e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",1000.0,4.309634357918586e-06,1.2774803247164333e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",1154.781984689458,3.7263836444652036e-06,1.1045906433808283e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",1333.521432163324,3.2213093350402693e-06,9.548743474671037e-44,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",1539.926526059492,3.824671228683305e-06,1.1337254712048703e-43,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",1778.2794100389228,3.3064228764023934e-06,9.801040689299624e-44,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",2053.525026457146,2.857638292686985e-06,8.470734152553475e-44,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",2371.373705661655,2.4690068543154428e-06,7.318736152598623e-44,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",2738.4196342643613,2.1324658937495807e-06,6.32114698405557e-44,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",3162.2776601683795,1.8410334285502182e-06,5.457270354726856e-44,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",3651.741272548377,1.588663311018697e-06,4.709184013943644e-44,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",4216.965034285822,1.370119792954212e-06,4.0613679320324006e-44,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",4869.675251658631,1.1808689032087724e-06,3.500382316998362e-44,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",5623.413251903491,1.2872334723332014e-06,3.8156727407758077e-44,4
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",6493.816315762113,1.1090923066563937e-06,3.287619046949025e-44,4
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",7498.942093324558,9.548284126585034e-07,2.8303433872765324e-44,4
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",8659.643233600653,8.212413840737316e-07,2.434358980059214e-44,4
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",10000.0,7.055597832556379e-07,2.091450610802133e-44,4
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",11547.819846894581,6.053836440779884e-07,1.7945041968439214e-44,4
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",13335.21432163324,6.287676215172588e-07,1.863819987027821e-44,5
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",15399.26526059492,5.38884371698856e-07,1.5973841977511692e-44,5
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",17782.794100389227,4.6104868408845926e-07,1.366660309771309e-44,5
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",20535.25026457146,4.6343591972002225e-07,1.3737366561536425e-44,6
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",23713.737056616552,3.9571301642204404e-07,1.1729895177406645e-44,6
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",27384.196342643612,3.3706739829163114e-07,9.991496578584004e-45,6
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",31622.776601683792,3.307649016724279e-07,9.80467526710011e-45,7
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",36517.41272548377,2.808246480489679e-07,8.32432482163608e-45,7
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",42169.65034285822,2.704430881737526e-07,8.01659016530532e-45,8
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",48696.75251658631,2.2858810963873554e-07,6.775906916350141e-45,8
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",56234.13251903491,2.1668909637387266e-07,6.423191254951349e-45,9
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",64938.16315762113,2.0290609890990097e-07,6.014629724818565e-45,10
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",74989.42093324558,1.8801503982920075e-07,5.573222556369778e-45,11
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",86596.43233600653,1.7260066409333869e-07,5.116303010882848e-45,12
LZ 200-270 keV (600 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",100000.0,1.5709955466647376e-07,4.656812468078185e-45,13
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1.0,0.002575694440730687,7.634984078101943e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1.1547819846894583,0.002230429398612845,6.611534612354329e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1.333521432163324,0.001931442190035383,5.725263888254975e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1.539926526059492,0.0016725299342662862,4.957785060346442e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1.7782794100389228,0.0014483211578895728,4.2931757764434553e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),2.053525026457146,0.001254164356563124,3.717647847609588e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),2.371373705661655,0.0010860314934767106,3.2192611941421464e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),2.7384196342643614,0.0009404344324594941,2.7876761330005263e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),3.1622776601683795,0.0008143525720325063,2.413938867556711e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),3.651741272548377,0.0007051701790798717,2.0902957293722172e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),4.216965034285822,0.0006106221220438106,1.8100323182041533e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),4.869675251658631,0.0005287468778075691,1.5673342029894173e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),5.623413251903491,0.0004578458373325921,1.3571662938667248e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),6.493816315762113,0.00039644806579215415,1.1751683826512933e-41,1
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),7.498942093324558,0.0005800518166781333,1.7194145061536494e-41,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),8.659643233600654,0.0005022740840066697,1.4888624106927329e-41,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),10.0,0.0004349213423613458,1.2892125213476754e-41,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),11.547819846894582,0.0003765962710160075,1.1163228400120704e-41,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),13.33521432163324,0.00032608884007351416,9.666065440983461e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),15.39926526059492,0.0002823512068127426,8.369575732114423e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),17.78279410038923,0.00024447597682070795,7.24686189863036e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),20.53525026457146,0.00021167737890854878,6.274631773490348e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),23.71373705661655,0.00018327496326038702,5.432715171023206e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),27.384196342643612,0.00015867948461183528,4.703645430042142e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),31.622776601683793,0.00013738067758622524,4.072297045111177e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),36.51741272548377,0.00011893667057191623,3.525571868149964e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),42.169650342858226,0.00010296481851772183,3.0521273702188345e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),48.69675251658631,8.913376446080433e-05,2.642141325919359e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),56.23413251903491,7.715656509304925e-05,2.287108038480493e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),64.93816315762113,6.678473774680263e-05,1.9796618779531963e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),74.98942093324558,5.780310529690276e-05,1.7134244715825256e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),86.59643233600653,5.002533202975641e-05,1.4828723761216092e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),100.0,4.3290057865224006e-05,1.2832224867765514e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),115.47819846894582,3.745755073069018e-05,1.1103328054409465e-42,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),133.3521432163324,3.2406807636440846e-05,9.606165095272223e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),153.9926526059492,2.803304431036369e-05,8.309675386403185e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),177.82794100389228,2.424552131116022e-05,7.186961552919121e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),205.3525026457146,2.0965661519944305e-05,6.214731427779109e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),237.13737056616552,1.8125419955128127e-05,5.372814825311966e-43,2
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),273.8419634264361,2.151837322353396e-05,6.378568604656754e-43,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),316.22776601683796,1.8604048571540328e-05,5.514691975328039e-43,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),365.1741272548377,1.6080347396225114e-05,4.766605634544826e-43,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),421.6965034285823,1.3894912215580266e-05,4.118789552633583e-43,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),486.9675251658631,1.2002403318125872e-05,3.557803937599545e-43,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),562.341325190349,1.0363558131288872e-05,3.0720104090618642e-43,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),649.3816315762114,8.94437666797767e-06,2.6513305448290323e-43,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),749.8942093324558,7.715416152376236e-06,2.287036790847444e-43,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),865.9643233600654,6.651180191047206e-06,1.97157139667648e-43,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1000.0,5.729589816899463e-06,1.698389620069705e-43,3
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1154.781984689458,6.247550726818029e-06,1.851925817445104e-43,4
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1333.521432163324,5.3800611010200575e-06,1.5947808170075831e-43,4
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1539.926526059492,4.628846034194041e-06,1.3721024206982818e-43,4
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),1778.2794100389228,3.9783205871521635e-06,1.1792708739113932e-43,4
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),2053.525026457146,3.4149887585760404e-06,1.0122856339756105e-43,4
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),2371.373705661655,3.5464865271902463e-06,1.051264767284241e-43,5
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),2738.4196342643613,3.0410358690372883e-06,9.014369124642719e-44,5
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),3162.2776601683795,2.603333631857962e-06,7.716913355446074e-44,5
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),3651.741272548377,2.6167580443439097e-06,7.756706575467548e-44,6
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),4216.965034285822,2.2359241724806807e-06,6.627822457034304e-44,6
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),4869.675251658631,1.9061356263200452e-06,5.650249085263334e-44,6
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),5623.413251903491,1.8706940833115402e-06,5.545191741389681e-44,7
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),6493.816315762113,1.5898593992819548e-06,4.712729510141318e-44,7
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),7498.942093324558,1.531479597904239e-06,4.539677595693279e-44,8
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),8659.643233600653,1.2961117569522883e-06,3.841990133334358e-44,8
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),10000.0,1.2291986880740827e-06,3.6436435408879695e-44,9
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),11547.819846894581,1.1516911974842323e-06,3.413892508611304e-44,10
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),13335.21432163324,9.672285517625752e-07,2.867100412150562e-44,10
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),15399.26526059492,8.947139298863027e-07,2.652149455740584e-44,11
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),17782.794100389227,8.19650925845608e-07,2.429644475474903e-44,12
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),20535.25026457146,8.082514631403718e-07,2.395853698557784e-44,14
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),23713.737056616552,7.250197161409426e-07,2.1491345795954517e-44,15
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),27384.196342643612,6.926693219545966e-07,2.0532401518142572e-44,17
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),31622.776601683792,6.105745975587296e-07,1.809891444084469e-44,18
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),36517.41272548377,5.689921487889693e-07,1.6866309636233068e-44,20
LZ 200-270 keV (600 phd),O1 inelastic d=300,all modelled NR-band backgrounds (25% sys),42169.65034285822,5.533002784042753e-07,1.6401164475191407e-44,23
