name,cls,op,tau,mass,delta,distinct,on_LZ_grid,f_lo,f_L2,f_M,f_hi,N_lo,N_L2,N_M,rho,rho_sig32,physical,grid_model,class4,q2spin,SIlike,B_logu,B_flat,B_jeff,B_P016flat,B_logu_rho,B_flat_rho,B_jeff_rho,B_P016flat_rho,B_logu_rho32,B_flat_rho32,B_jeff_rho32,B_P016flat_rho32,Bmu_logu,Bmu_flat,Bmu_jeff,Bmu_logu_rho,post_uniform,post_uniform_rho,post_classes,post_classes_rho,post_physics,post_physics_rho,post_raw,post_raw_rho,post_heavy,post_heavy_rho
O1s_m4000_d40,inelastic,O1,s,4000,40,False,False,0.956985,0.0375871,0.00489594,0.000532336,1797.71,70.6079,9.19709,0.367619,0.478838,True,False,inelastic-O1,False,False,0.142988,0.000395572,0.0224724,1.00023,0.074205,0.000253048,0.0148527,1.00023,0.0863022,0.000278115,0.0161928,1.00023,0.940092,0.791777,0.956789,0.793692,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d50,inelastic,O1,s,4000,50,False,True,0.950477,0.0431284,0.00576612,0.000628933,1511.25,68.5739,9.16809,0.367821,0.479168,True,True,inelastic-O1,False,False,0.187004,0.000531958,0.0267645,1.00034,0.095733,0.000315592,0.0170016,1.00034,0.111809,0.000353701,0.0187212,1.00034,0.981581,0.887882,1.04728,0.808907,0,0,0,0,0,0,2.91621e-05,1.54942e-05,0,0
O1s_m4000_d60,inelastic,O1,s,4000,60,False,False,0.941647,0.050594,0.0069925,0.000766129,1229.1,66.0385,9.12706,0.368167,0.479626,True,False,inelastic-O1,False,False,0.250704,0.000762676,0.0331881,1.00054,0.126235,0.000419363,0.0201057,1.00054,0.148192,0.000479925,0.0224135,1.00054,1.04032,1.02364,1.17524,0.830496,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d70,inelastic,O1,s,4000,70,False,False,0.930187,0.0601834,0.00867391,0.000955647,973.358,62.9766,9.07648,0.368668,0.480278,True,False,inelastic-O1,False,False,0.339392,0.00114878,0.0426586,1.00089,0.167687,0.000589103,0.0245164,1.00089,0.198042,0.000688044,0.0277236,1.00089,1.12109,1.20977,1.35095,0.860264,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d80,inelastic,O1,s,4000,80,False,False,0.915676,0.0721768,0.0109351,0.00121188,755.584,59.5578,9.02326,0.36939,0.481063,True,False,inelastic-O1,False,False,0.458913,0.00178972,0.0564779,1.00147,0.222158,0.000864308,0.0307307,1.00147,0.264084,0.00102819,0.0352902,1.00147,1.22964,1.45883,1.58655,0.900419,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d90,inelastic,O1,s,4000,90,False,False,0.897761,0.0867126,0.0139639,0.00156264,574.516,55.4911,8.93613,0.370065,0.482085,True,False,inelastic-O1,False,False,0.620527,0.00288132,0.0771021,1.00248,0.293836,0.00132185,0.0396989,1.00248,0.351931,0.00159917,0.0463502,1.00248,1.37706,1.79524,1.90563,0.955007,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d100,inelastic,O1,s,4000,100,True,True,0.875846,0.104157,0.0179647,0.00203252,430.917,51.2455,8.83865,0.371018,0.483305,True,True,inelastic-O1,False,False,0.832819,0.00471844,0.107443,1.0042,0.385769,0.00207652,0.0525373,1.0042,0.465577,0.00254816,0.0623393,1.0042,1.57244,2.23777,2.32691,1.02771,0.000169949,8.12312e-05,0.00021967,0.000101265,0.000250478,0.000114126,0.000129873,6.2436e-05,0.000169949,8.12312e-05
O1s_m4000_d110,inelastic,O1,s,4000,110,False,False,0.849063,0.124958,0.0233119,0.00266734,318.318,46.8472,8.73974,0.372091,0.484671,True,False,inelastic-O1,False,False,1.11247,0.00785584,0.15266,1.00719,0.50421,0.00334335,0.0712346,1.00719,0.613268,0.00415241,0.0858336,1.00719,1.83265,2.82121,2.8851,1.12491,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d120,inelastic,O1,s,4000,120,False,False,0.817316,0.148794,0.0303679,0.00352251,232.027,42.2408,8.62109,0.373435,0.486351,True,False,inelastic-O1,False,False,1.47809,0.0132178,0.219995,1.01235,0.656343,0.00548136,0.0986086,1.01235,0.804433,0.00687559,0.120484,1.01235,2.17671,3.58241,3.61816,1.25418,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d130,inelastic,O1,s,4000,130,False,False,0.77891,0.176617,0.0397866,0.00468653,166.202,37.686,8.48956,0.374936,0.488197,True,False,inelastic-O1,False,False,1.95851,0.0224833,0.321245,1.02134,0.853319,0.00914132,0.139238,1.02134,1.05358,0.0115589,0.172217,1.02134,2.63362,4.57513,4.58271,1.42675,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d140,inelastic,O1,s,4000,140,False,False,0.733788,0.20759,0.0523436,0.00627817,116.879,33.0653,8.3374,0.376603,0.490321,True,False,inelastic-O1,False,False,2.58857,0.0385328,0.473672,1.03704,1.10884,0.0154428,0.199864,1.03704,1.37876,0.0196548,0.249811,1.03704,3.23847,5.85748,5.8438,1.65649,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d150,inelastic,O1,s,4000,150,False,True,0.68015,0.242367,0.0690409,0.00844141,80.573,28.7117,8.17883,0.378529,0.492676,True,True,inelastic-O1,False,False,3.40252,0.0659374,0.699909,1.06398,1.43686,0.0261755,0.289443,1.06398,1.79789,0.0334786,0.364833,1.06398,4.02593,7.47163,7.45788,1.95782,0,0,0,0,0,0,0.000530604,0.000232553,0,0
O1s_m4000_d160,inelastic,O1,s,4000,160,False,False,0.617627,0.279643,0.0913151,0.0114146,54.1086,24.4988,7.99987,0.380561,0.495308,True,False,inelastic-O1,False,False,4.45392,0.112664,1.03551,1.1101,1.85875,0.0444611,0.422,1.1101,2.33948,0.0570952,0.535648,1.1101,5.04954,9.47558,9.50802,2.35199,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d170,inelastic,O1,s,4000,170,False,False,0.544332,0.319146,0.121047,0.0154752,35.1744,20.623,7.82201,0.382954,0.498153,True,False,inelastic-O1,False,False,5.78112,0.190203,1.52105,1.18688,2.39201,0.0748906,0.614176,1.18688,3.02474,0.0964189,0.783486,1.18688,6.34802,11.8574,12.0257,2.85693,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d180,inelastic,O1,s,4000,180,False,False,0.460925,0.357746,0.1603,0.0210299,21.9176,17.0113,7.62248,0.385505,0.501335,True,False,inelastic-O1,False,False,7.42873,0.315746,2.20913,1.31147,3.05564,0.12435,0.887394,1.31147,3.87995,0.160428,1.13654,1.31147,7.96605,14.5707,15.0277,3.49167,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d190,inelastic,O1,s,4000,190,False,False,0.367953,0.391789,0.211744,0.0285145,12.904,13.74,7.42585,0.388109,0.504646,True,False,inelastic-O1,False,False,9.39257,0.508451,3.13941,1.50303,3.84988,0.20065,1.25847,1.50303,4.90551,0.259272,1.6167,1.50303,9.89992,17.4189,18.3997,4.2569,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d200,inelastic,O1,s,4000,200,False,True,0.270069,0.414747,0.276724,0.0384604,7.02202,10.7837,7.19503,0.391409,0.50863,True,True,inelastic-O1,False,False,11.6565,0.789372,4.34469,1.78264,4.7783,0.313066,1.74491,1.78264,6.10311,0.404808,2.24566,1.78264,12.1337,20.1813,21.9939,5.15662,0,0,0,0,0,0,0.00181776,0.000773361,0,0
O1s_m4000_d210,inelastic,O1,s,4000,210,False,False,0.17287,0.419682,0.356262,0.0511863,3.37728,8.1991,6.9601,0.394818,0.512841,True,False,inelastic-O1,False,False,14.1084,1.16517,5.79465,2.157,5.79585,0.46497,2.33636,2.157,7.41696,0.601523,3.0108,2.157,14.5562,22.5129,25.495,6.14646,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d220,inelastic,O1,s,4000,220,False,False,0.0889682,0.397314,0.447187,0.066531,1.33724,5.97186,6.72148,0.398436,0.517305,True,False,inelastic-O1,False,False,16.5859,1.62033,7.39788,2.61072,6.84192,0.651378,2.99989,2.61072,8.76732,0.842843,3.86893,2.61072,17.0059,24.1929,28.6048,7.16688,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d230,inelastic,O1,s,4000,230,False,False,0.0285243,0.343252,0.544157,0.0840669,0.339305,4.08308,6.47291,0.402213,0.522019,True,False,inelastic-O1,False,False,18.9803,2.13153,9.06757,3.12053,7.87387,0.863911,3.7027,3.12053,10.0998,1.11796,4.77791,3.12053,19.3749,25.2603,31.2285,8.17571,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d240,inelastic,O1,s,4000,240,False,False,0.00308575,0.261534,0.63332,0.102061,0.0302345,2.56253,6.20533,0.406867,0.527614,True,False,inelastic-O1,False,False,21.1558,2.65568,10.6787,3.6434,8.85164,1.08779,4.40307,3.6434,11.3565,1.40697,5.68063,3.6434,21.5287,25.965,33.3997,9.13426,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d250,inelastic,O1,s,4000,250,True,True,0,0.175104,0.705632,0.119263,0,1.46822,5.9166,0.411826,0.533746,True,True,inelastic-O1,False,False,23.1262,3.17883,12.2104,4.1654,9.77107,1.31703,5.08898,4.1654,12.5394,1.70295,6.56515,4.1654,23.4813,26.619,35.3402,10.0382,0.00471925,0.00205749,0.00609993,0.00256492,0.00695542,0.00289067,0.0036064,0.00158143,0.00471925,0.00205749
O1s_m4000_d260,inelastic,O1,s,4000,260,False,False,0,0.109107,0.756278,0.134615,0,0.810512,5.61809,0.417279,0.540498,True,False,inelastic-O1,False,False,24.9096,3.69186,13.6534,4.67739,10.6432,1.54897,5.75939,4.67739,13.6599,2.00209,7.42861,4.67739,25.2503,27.4005,37.2008,10.8984,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d270,inelastic,O1,s,4000,270,False,False,0,0.0674219,0.784391,0.148187,0,0.454977,5.29324,0.423786,0.548449,True,False,inelastic-O1,False,False,26.6453,4.22742,15.1078,5.21193,11.5419,1.80045,6.46603,5.21193,14.8094,2.32552,8.33566,5.21193,26.9745,28.5072,39.2361,11.7878,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d280,inelastic,O1,s,4000,280,False,False,0,0.0437982,0.795181,0.161021,0,0.272003,4.93837,0.430543,0.557224,True,False,inelastic-O1,False,False,28.49,4.83615,16.7064,5.81958,12.5169,2.0916,7.25778,5.81958,16.0702,2.70215,9.35971,5.81958,28.809,30.0155,41.6242,12.7548,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d290,inelastic,O1,s,4000,290,False,False,0,0.0304423,0.795199,0.174358,0,0.174596,4.56072,0.438955,0.567579,True,False,inelastic-O1,False,False,30.5672,5.57062,18.5698,6.55284,13.6685,2.45523,8.2176,6.55284,17.5427,3.16946,10.5909,6.55284,30.8764,31.9308,44.4628,13.899,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d300,inelastic,O1,s,4000,300,True,True,0,0.0205732,0.788481,0.190946,0,0.107744,4.12934,0.448624,0.580105,True,True,inelastic-O1,False,False,33.2441,6.59385,21.0664,7.5745,15.1651,2.96883,9.51887,7.5745,19.4762,3.83325,12.2725,7.5745,33.5417,34.5136,48.2006,15.3869,0.00678395,0.00319331,0.00876868,0.00398087,0.00999845,0.00448645,0.00518422,0.00245445,0.00678395,0.00319331
O1s_m4000_d310,inelastic,O1,s,4000,310,False,False,0,0.0122779,0.775343,0.212379,0,0.057811,3.65075,0.461262,0.596022,True,False,inelastic-O1,False,False,36.7565,8.06766,24.4987,9.04625,17.2049,3.73284,11.3702,9.04625,22.0955,4.81715,14.6542,9.04625,37.0402,37.9671,53.1506,17.4166,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d320,inelastic,O1,s,4000,320,False,False,0,0.00470105,0.753412,0.241887,0,0.0194349,3.11472,0.477129,0.616126,True,False,inelastic-O1,False,False,41.6319,10.3601,29.5418,11.3359,20.1132,4.95582,14.1674,11.3359,25.8336,6.39247,18.2545,11.3359,41.898,42.8089,60.0558,20.3121,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d330,inelastic,O1,s,4000,330,False,False,0,0,0.715229,0.284771,0,0,2.5116,0.498287,0.643155,True,False,inelastic-O1,False,False,48.8266,14.2677,37.5395,15.2392,24.5768,7.12368,18.7805,15.2392,31.5789,9.18648,24.1971,15.2392,49.0698,50.0776,70.3344,24.759,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d340,inelastic,O1,s,4000,340,False,False,0,0,0.653975,0.346025,0,0,1.88997,0.527567,0.681121,True,False,inelastic-O1,False,False,59.2786,21.0583,50.2459,22.0237,31.515,11.126,26.5859,22.0237,40.539,14.3543,34.2761,22.0237,59.4926,60.8278,85.4031,31.6764,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d350,inelastic,O1,s,4000,350,True,True,0,0,0.560932,0.439068,0,0,1.27755,0.573196,0.738805,True,True,inelastic-O1,False,False,75.1494,33.894,71.7688,34.8501,43.3035,19.4467,41.2168,34.8501,55.6604,25.0526,53.0716,34.8501,75.3245,77.1571,108.292,43.4378,0.0153354,0.0091184,0.0198219,0.0113672,0.0226019,0.0128109,0.0117191,0.0070086,0.0153354,0.0091184
O1s_m4000_d360,inelastic,O1,s,4000,360,False,False,0,0,0.418736,0.581264,0,0,0.72039,0.653514,0.832064,True,False,inelastic-O1,False,False,99.3962,59.3839,109.25,60.3257,65.1514,38.8283,71.4706,60.3257,82.7983,49.4209,90.939,60.3257,99.52,102.113,143.272,65.2505,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d370,inelastic,O1,s,4000,370,False,False,0,0,0.228888,0.771112,0,0,0.296828,0.790365,0.978695,True,False,inelastic-O1,False,False,131.76,104.481,166.85,105.404,104.262,82.5946,131.924,105.404,128.965,102.257,163.3,105.404,131.824,135.431,189.976,104.318,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d380,inelastic,O1,s,4000,380,False,False,0,0,0.0634659,0.936534,0,0,0.0677668,1.02415,1.20052,True,False,inelastic-O1,False,False,159.955,154.061,223.248,154.967,163.803,157.779,228.634,154.967,191.907,184.934,267.959,154.967,159.972,164.463,230.67,163.821,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d390,inelastic,O1,s,4000,390,False,False,0,0,6.337e-06,0.999994,0,0,6.33704e-06,1.29237,1.42422,True,False,inelastic-O1,False,False,170.77,175.599,246.28,176.499,220.519,226.911,318.204,176.499,242.953,250.049,350.638,176.499,170.77,175.6,246.281,220.519,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d400,inelastic,O1,s,4000,400,False,False,0,0,0,1,0,0,0,1.36823,1.48549,True,False,inelastic-O1,False,False,170.771,175.601,246.282,176.501,233.427,240.226,336.867,176.501,253.38,260.805,365.714,176.501,170.771,175.601,246.282,233.427,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d410,inelastic,O1,s,4000,410,False,False,0,0,0,1,0,0,0,1.31041,1.47482,True,False,inelastic-O1,False,False,170.771,175.601,246.282,176.501,223.589,230.079,322.644,176.501,251.565,258.933,363.089,176.501,170.771,175.601,246.282,223.589,0,0,0,0,0,0,0,0,0,0
O1s_m4000_d420,inelastic,O1,s,4000,420,False,False,0,0,0,0,inf,inf,inf,1.03999,1.41965,False,False,inelastic-O1,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
O1v_m400_d0,inelastic,O1,v,400,0,False,True,0.984103,0.0115046,0.00298569,0.00140645,699.705,8.17982,2.12284,1.2391,1.16963,True,True,inelastic-O1,False,False,0.557911,0.0024225,0.0688095,1.00205,0.668539,0.00291252,0.0812076,1.00205,0.636397,0.00277015,0.0776054,1.00205,1.32129,1.68141,1.79138,1.46774,0,0,0,0,0,0,8.70029e-05,0.000108202,0,0
O1v_m400_d10,inelastic,O1,v,400,10,False,False,0.983965,0.0116233,0.00300551,0.00140596,699.853,8.26716,2.13769,1.23827,1.16879,True,False,inelastic-O1,False,False,0.557657,0.00242076,0.0687769,1.00205,0.667849,0.0029087,0.0811252,1.00205,0.635719,0.00276642,0.0775246,1.00205,1.32105,1.68084,1.79085,1.46695,0,0,0,0,0,0,0,0,0,0
O1v_m400_d20,inelastic,O1,v,400,20,False,False,0.983099,0.0122563,0.00316981,0.00147529,666.378,8.30776,2.14861,1.23768,1.16818,True,False,inelastic-O1,False,False,0.590368,0.00265218,0.0730403,1.00226,0.707206,0.00318987,0.0862738,1.00226,0.673045,0.00303266,0.0824046,1.00226,1.351,1.75035,1.85624,1.50365,0,0,0,0,0,0,0,0,0,0
O1v_m400_d30,inelastic,O1,v,400,30,False,False,0.981342,0.0135225,0.0035057,0.00162934,602.296,8.29937,2.15161,1.23736,1.16785,True,False,inelastic-O1,False,False,0.662826,0.00320306,0.0827982,1.00278,0.794915,0.0038618,0.098122,1.00278,0.756235,0.0036689,0.0936347,1.00278,1.4175,1.90467,2.00141,1.58576,0,0,0,0,0,0,0,0,0,0
O1v_m400_d40,inelastic,O1,v,400,40,False,False,0.978418,0.0156189,0.00406989,0.00189269,516.947,8.25226,2.15032,1.23703,1.16759,True,False,inelastic-O1,False,False,0.785887,0.00426073,0.100338,1.00377,0.944183,0.00515378,0.119464,1.00377,0.897808,0.00489215,0.113861,1.00377,1.53099,2.16769,2.249,1.72594,0,0,0,0,0,0,0,0,0,0
O1v_m400_d50,inelastic,O1,v,400,50,True,True,0.973973,0.0187891,0.00493564,0.0023025,423.006,8.16029,2.1436,1.2368,1.16749,True,True,inelastic-O1,False,False,0.975462,0.00619507,0.12964,1.0056,1.17476,0.00752124,0.155213,1.0056,1.11642,0.00713305,0.147727,1.0056,1.70708,2.57502,2.6328,1.9436,0.000199058,0.000247369,0.000257295,0.000308377,0.000293379,0.000347542,0.000152118,0.000190133,0.000199058,0.000247369
O1v_m400_d60,inelastic,O1,v,400,60,False,False,0.967491,0.0233772,0.00621665,0.00291479,331.925,8.02018,2.13279,1.23662,1.16746,True,False,inelastic-O1,False,False,1.25485,0.00973171,0.177551,1.00898,1.51547,0.0118577,0.213807,1.00898,1.43929,0.0112363,0.20321,1.00898,1.96903,3.17911,3.20282,2.26741,0,0,0,0,0,0,0,0,0,0
O1v_m400_d70,inelastic,O1,v,400,70,False,False,0.958264,0.0298594,0.00806339,0.00381337,251.291,7.83021,2.11451,1.23662,1.16766,True,False,inelastic-O1,False,False,1.65807,0.0163028,0.255788,1.01533,2.00866,0.0199308,0.309744,1.01533,1.90648,0.0188735,0.29402,1.01533,2.351,4.05617,4.0322,2.73986,0,0,0,0,0,0,0,0,0,0
O1v_m400_d80,inelastic,O1,v,400,80,False,False,0.945392,0.0388125,0.0106894,0.0051065,185.135,7.60062,2.0933,1.23703,1.16815,True,False,inelastic-O1,False,False,2.22711,0.0285774,0.382607,1.02729,2.70715,0.0350456,0.465704,1.02729,2.56764,0.0331658,0.441554,1.02729,2.89565,5.29881,5.21095,3.41442,0,0,0,0,0,0,0,0,0,0
O1v_m400_d90,inelastic,O1,v,400,90,False,False,0.927556,0.0510841,0.0143966,0.00696364,133.2,7.33583,2.06739,1.23734,1.16863,True,False,inelastic-O1,False,False,3.02629,0.0518428,0.589337,1.0501,3.69009,0.0637337,0.720367,1.0501,3.49791,0.0602911,0.682432,1.0501,3.66772,7.04439,6.87418,4.3706,0,0,0,0,0,0,0,0,0,0
O1v_m400_d100,inelastic,O1,v,400,100,True,True,0.903279,0.0675824,0.0195283,0.00961038,93.9899,7.03222,2.032,1.23789,1.16945,True,True,inelastic-O1,False,False,4.13616,0.0959987,0.92483,1.09362,5.0587,0.118271,1.13449,1.09362,4.79326,0.111862,1.07416,1.09362,4.7484,9.45671,9.18714,5.71029,0.000844044,0.00106521,0.00109098,0.00132792,0.00124399,0.00149657,0.000645009,0.000818742,0.000844044,0.00106521
O1v_m400_d110,inelastic,O1,v,400,110,False,False,0.870289,0.0896397,0.0266784,0.0133934,64.9789,6.69282,1.9919,1.23847,1.17031,True,False,inelastic-O1,False,False,5.67327,0.180201,1.46995,1.17694,6.95754,0.222396,1.80833,1.17694,6.59045,0.210335,1.71161,1.17694,6.25456,12.758,12.3809,7.57832,0,0,0,0,0,0,0,0,0,0
O1v_m400_d120,inelastic,O1,v,400,120,False,False,0.8258,0.118916,0.0365253,0.0187591,44.0213,6.33909,1.94707,1.23925,1.17139,True,False,inelastic-O1,False,False,7.76874,0.338655,2.34295,1.33418,9.55144,0.418608,2.88923,1.33418,9.04578,0.395929,2.73428,1.33418,8.31781,17.1644,16.6987,10.1401,0,0,0,0,0,0,0,0,0,0
O1v_m400_d130,inelastic,O1,v,400,130,False,False,0.766837,0.156766,0.0500486,0.0263486,29.1035,5.9497,1.89948,1.24018,1.17259,True,False,inelastic-O1,False,False,10.5844,0.63192,3.7195,1.62581,13.0433,0.782228,4.59611,1.62581,12.3513,0.739929,4.34942,1.62581,11.1003,22.8904,22.4133,13.5986,0,0,0,0,0,0,0,0,0,0
O1v_m400_d140,inelastic,O1,v,400,140,False,False,0.690763,0.204499,0.0679238,0.0368134,18.7639,5.55503,1.84508,1.2408,1.17374,True,False,inelastic-O1,False,False,14.2209,1.14882,5.79597,2.14059,17.5549,1.42347,7.17214,2.14059,16.6265,1.34699,6.78891,2.14059,14.7032,29.9314,29.6231,18.0765,0,0,0,0,0,0,0,0,0,0
O1v_m400_d150,inelastic,O1,v,400,150,True,True,0.595463,0.262559,0.0910168,0.0509607,11.6848,5.15219,1.78602,1.2426,1.17557,True,True,inelastic-O1,False,False,18.7467,2.01271,8.78982,3.00184,23.1971,2.49835,10.8997,3.00184,21.9675,2.36417,10.3167,3.00184,19.1955,38.1032,38.2973,23.685,0.00382554,0.00488462,0.00494475,0.00608929,0.00563823,0.00686265,0.00292343,0.00375442,0.00382554,0.00488462
O1v_m400_d160,inelastic,O1,v,400,160,False,False,0.482882,0.328387,0.11947,0.0692607,6.97195,4.74131,1.72494,1.24373,1.17715,True,False,inelastic-O1,False,False,24.039,3.33757,12.7976,4.3236,29.7944,4.14764,15.8912,4.3236,28.2222,3.92635,15.0461,4.3236,24.4553,46.7857,47.9818,30.2492,0,0,0,0,0,0,0,0,0,0
O1v_m400_d170,inelastic,O1,v,400,170,False,False,0.360115,0.396183,0.152107,0.0915947,3.93161,4.3254,1.66065,1.24506,1.1789,True,False,inelastic-O1,False,False,29.801,5.17041,17.7143,6.15307,36.9949,6.43323,22.0267,6.15307,35.0527,6.09229,20.8624,6.15307,30.1867,55.1457,57.9293,37.4183,0,0,0,0,0,0,0,0,0,0
O1v_m400_d180,inelastic,O1,v,400,180,False,False,0.24107,0.456997,0.185177,0.116756,2.06473,3.9141,1.58601,1.24646,1.18072,True,False,inelastic-O1,False,False,35.6078,7.43169,23.1941,8.41096,44.2696,9.25819,28.879,8.41096,41.9591,8.77097,27.3626,8.41096,35.9658,62.5107,67.3508,44.6646,0,0,0,0,0,0,0,0,0,0
O1v_m400_d190,inelastic,O1,v,400,190,False,False,0.138818,0.501641,0.216619,0.142922,0.971285,3.50989,1.51564,1.24826,1.18285,True,False,inelastic-O1,False,False,41.024,9.91737,28.7407,10.8935,51.0906,12.3736,35.8419,10.8935,48.4382,11.7264,33.9709,10.8935,41.3581,68.4292,75.5769,51.4608,0,0,0,0,0,0,0,0,0,0
O1v_m400_d200,inelastic,O1,v,400,200,True,True,0.0650949,0.523576,0.242514,0.168815,0.385598,3.10147,1.43656,1.25,1.18511,True,True,inelastic-O1,False,False,46.0038,12.5207,34.1815,13.4939,57.3827,15.6441,42.6903,13.4939,54.4291,14.8334,40.4817,13.4939,46.3173,73.3583,82.8153,57.7316,0.00938776,0.0120831,0.0121343,0.0150631,0.0138361,0.0169761,0.00717402,0.0092873,0.00938776,0.0120831
O1v_m400_d210,inelastic,O1,v,400,210,False,False,0.0223268,0.52328,0.261378,0.193015,0.115674,2.71109,1.35419,1.25177,1.18734,True,False,inelastic-O1,False,False,50.4596,15.1061,39.3089,16.0767,63.039,18.902,49.1674,16.0767,59.8195,17.9305,46.6443,16.0767,50.7561,77.5659,89.1477,63.37,0,0,0,0,0,0,0,0,0,0
O1v_m400_d220,inelastic,O1,v,400,220,False,False,0.00407172,0.50249,0.27587,0.217569,0.0187146,2.30957,1.26797,1.25402,1.18992,True,False,inelastic-O1,False,False,54.8451,17.886,44.5824,18.854,68.6488,22.4213,55.8669,18.854,65.1654,21.2768,53.0192,18.854,55.1259,81.6001,95.2949,68.9634,0,0,0,0,0,0,0,0,0,0
O1v_m400_d230,inelastic,O1,v,400,230,False,False,8.08745e-05,0.469763,0.286678,0.243479,0.000332163,1.92938,1.17743,1.25587,1.19228,True,False,inelastic-O1,False,False,59.3705,20.9986,50.2498,21.964,74.4305,26.3626,63.0647,21.964,70.6877,25.0295,59.8799,21.964,59.636,85.7102,101.586,74.7288,0,0,0,0,0,0,0,0,0,0
O1v_m400_d240,inelastic,O1,v,400,240,False,False,0,0.428346,0.296831,0.274823,0,1.55863,1.08008,1.25795,1.19503,True,False,inelastic-O1,False,False,64.617,24.9194,57.0974,25.8817,81.1508,31.3377,71.7812,25.8817,77.1181,29.7722,68.1997,25.8817,64.8655,90.2169,108.701,81.431,0,0,0,0,0,0,0,0,0,0
O1v_m400_d250,inelastic,O1,v,400,250,True,True,0,0.375832,0.306914,0.317254,0,1.18464,0.967405,1.26048,1.19802,True,True,inelastic-O1,False,False,71.3505,30.4424,66.3027,31.4007,89.7978,38.3611,83.5259,31.4007,85.3745,36.4623,79.3962,31.4007,71.5778,95.5837,117.539,90.0553,0.0145601,0.0189087,0.0188199,0.0235721,0.0214593,0.0265658,0.0111267,0.0145336,0.0145601,0.0189087
O1v_m400_d260,inelastic,O1,v,400,260,False,False,0,0.307189,0.317027,0.375784,0,0.817462,0.84364,1.26303,1.20118,True,False,inelastic-O1,False,False,79.9482,38.2963,78.7046,39.2496,100.834,48.357,99.3555,39.2496,95.9232,45.9913,94.4996,39.2496,80.1492,101.633,128.259,101.063,0,0,0,0,0,0,0,0,0,0
O1v_m400_d270,inelastic,O1,v,400,270,False,False,0,0.219517,0.323057,0.457426,0,0.479897,0.706249,1.2652,1.2044,True,False,inelastic-O1,False,False,91.002,49.7083,95.6519,50.6551,114.989,62.877,120.965,50.6551,109.49,59.8577,115.161,50.6551,91.17,108.484,141.339,115.182,0,0,0,0,0,0,0,0,0,0
O1v_m400_d280,inelastic,O1,v,400,280,False,False,0,0.118111,0.310347,0.571542,0,0.206652,0.542999,1.26854,1.20853,True,False,inelastic-O1,False,False,105.715,67.1787,119.84,68.1169,133.952,85.2022,151.963,68.1169,127.642,81.1745,144.784,68.1169,105.843,117.424,158.463,134.098,0,0,0,0,0,0,0,0,0,0
O1v_m400_d290,inelastic,O1,v,400,290,False,False,0,0.0291791,0.253052,0.717768,0,0.0406525,0.352554,1.2729,1.21377,True,False,inelastic-O1,False,False,125.003,94.0197,154.163,94.9465,158.958,119.658,196.17,94.9465,151.6,114.103,187.068,94.9465,125.083,130.914,181.93,159.051,0,0,0,0,0,0,0,0,0,0
O1v_m400_d300,inelastic,O1,v,400,300,True,True,0,0,0.137145,0.862855,0,0,0.158943,1.27746,1.21888,True,True,inelastic-O1,False,False,147.397,130.8,197.459,131.714,188.128,167.069,252.174,131.714,179.528,159.411,240.621,131.714,147.435,151.532,212.545,188.172,0.0300786,0.039614,0.0388785,0.0493839,0.044331,0.0556557,0.0229857,0.0304482,0.0300786,0.039614
