m_GeV,alpha_D,mA_GeV,eps_phi,S_sat,S_GC,S_dSph,S_allowed_CMB,CMB_ok,dSph_ok
300.0,0.010391442408757478,0.07331730759356964,0.02351848912773997,3733.858225834178,65.33903211498786,2143.3433004555864,5.303030303030303,False,False
300.0,0.010391442408757478,0.0740178849162655,0.0237432180585717,7182.110569792169,65.33887231393385,2927.1898913538566,5.303030303030303,False,False
300.0,0.010391442408757478,0.07472515654622913,0.023970094367667335,19588.138860299252,65.33742622851852,3912.5368216948723,5.303030303030303,False,False
300.0,0.010391442408757478,0.0754391864503466,0.02419913857411799,169697.99281632935,65.33454935567715,4738.274512078948,5.303030303030303,False,False
300.0,0.010391442408757478,0.07616003920673416,0.024430371393083225,184808.83684409957,65.33011582460401,4769.659660009799,5.303030303030303,False,False
300.0,0.010391442408757478,0.0768877800105788,0.02466381373766455,19895.684053020213,65.32402387707518,3966.3735409379574,5.303030303030303,False,False
300.0,0.010391442408757478,0.07762247468003451,0.024899486720796817,7137.4007078020995,65.31620128864843,2957.1538794286716,5.303030303030303,False,False
300.0,0.010391442408757478,0.07836418966217519,0.02513741165715778,3654.5398225946997,65.30661057808629,2143.271587979274,5.303030303030303,False,False
300.0,0.010391442408757478,0.07911299203900406,0.025377610065095774,2229.193862871428,65.29525384582736,1574.2082470189755,5.303030303030303,False,False
300.0,0.010391442408757478,0.07986894953352076,0.02562010366857589,1510.8651173204084,65.28217708029844,1188.800548580946,5.303030303030303,False,False
300.0,0.010391442408757478,0.08063213051584638,0.02586491439914474,1099.4281483680443,65.26747377367947,925.3576054475311,5.303030303030303,False,False
300.0,0.010391442408757478,0.08140260400940671,0.026112064397913925,842.4174656742792,65.25128769657218,741.1546682799318,5.303030303030303,False,False
300.0,0.010391442408757478,0.08218043969717527,0.026361576017562616,671.5189650671966,65.2338146938482,609.0448442167849,5.303030303030303,False,False
300.0,0.010391442408757478,0.0829657079279752,0.026613471824359095,552.4280196984829,65.21530338149286,511.98558938670544,5.303030303030303,False,False
300.0,0.010391442408757478,0.08375847972284191,0.02686777460020171,466.3926403498868,65.1960546460426,439.13691019139543,5.303030303030303,False,False
300.0,0.010391442408757478,0.08455882678144633,0.027124507344679326,402.46657329108615,65.17641987355127,383.4533053878505,5.303030303030303,False,False
300.0,0.010391442408757478,0.08536682148857937,0.02738369327715138,353.9173297040876,65.15679786307415,340.2459237906849,5.303030303030303,False,False
300.0,0.010391442408757478,0.08618253692069885,0.02764535583884799,316.4249955577942,65.13763040946988,306.32189199339047,5.303030303030303,False,False
300.0,0.010391442408757478,0.08700604685253843,0.02790951869498994,287.1199725358475,65.11939657087431,279.4609383973434,5.303030303030303,False,False
300.0,0.010391442408757478,0.08783742576377997,0.028176205736929014,264.0413487550325,65.10260566649612,258.09053200390605,5.303030303030303,False,False
300.0,0.010391442408757478,0.08867674884578965,0.028445441084308805,245.81844319515466,65.0877890794854,241.07986361944288,5.303030303030303,False,False
300.0,0.010391442408757478,0.08952409200841842,0.028717249087246127,231.4765955178296,65.07549096673705,227.60648779632888,5.303030303030303,False,False
