m_A_GeV,eps,tau_s,Y_FI,mY_GeV,excluded,reason,T_dec,drho_over_rhog,xi,xi_max,mu
0.06441756992007197,1.584893192461111e-13,167231.22266230648,2.799177839455777e-10,1.8031623419185848e-11,True,BBN envelope,2.8076278189755295e-06,1.6774036977787598e-05,1.8031623419185848e-11,1.890961274949256e-12,
0.06441756992007197,2.511886431509582e-13,66575.94888229239,7.031216834311302e-10,4.5293390204743537e-11,True,BBN envelope,4.44990340602017e-06,2.658438082726695e-05,4.5293390204743537e-11,5.8213532321629696e-12,
0.06441756992007197,3.981071705534969e-13,26504.362636443777,1.766161816310825e-09,1.1377185229236388e-10,True,BBN envelope,7.0528378688940596e-06,4.213211239477917e-05,1.1377185229236388e-10,2.3175224640488446e-11,
0.06441756992007197,6.309573444801942e-13,10551.576816518413,4.436397902241497e-09,2.8578197206090225e-10,True,BBN envelope,1.117862132427544e-05,6.677115538566515e-05,2.8578197206090225e-10,9.226223108566613e-11,
0.06441756992007197,1e-12,4200.658391302036,1.1143727695417948e-08,7.178518579898281e-10,True,BBN envelope,1.7719181519000844e-05,0.00010581164864525226,7.178518579898281e-10,2.380579201752323e-10,
0.06441756992007197,1.584893192461111e-12,1672.3122266230644,2.7991778394557773e-08,1.8031623419185853e-09,True,BBN envelope,2.8091740601923124e-05,0.00016764915229379107,1.8031623419185853e-09,5.979744596015548e-10,
0.06441756992007197,2.5118864315095823e-12,665.7594888229237,7.031216834311306e-08,4.5293390204743564e-09,True,BBN envelope,4.453585757266847e-05,0.00026614011242194604,4.5293390204743564e-09,1.5020439314624266e-09,
0.06441756992007197,3.9810717055349695e-12,265.0436263644378,1.7661618163108247e-07,1.1377185229236385e-08,True,BBN envelope,6.984418002188667e-05,0.0004462455065801667,1.1377185229236385e-08,3.7729637709717625e-09,
0.06441756992007197,6.309573444801943e-12,105.51576816518411,4.436397902241497e-07,2.8578197206090226e-08,True,BBN envelope,0.00010526690360957001,0.0008951167799883983,2.8578197206090226e-08,9.477256502881236e-09,
0.06441756992007197,1e-11,42.006583913020364,1.1143727695417945e-06,7.178518579898279e-08,True,BBN envelope,0.00015457334551935038,0.001995993455516976,7.178518579898279e-08,3.673025576646728e-08,
0.06441756992007197,1.5848931924611107e-11,16.723122266230654,2.799171645230088e-06,1.8031583517489208e-07,True,BBN envelope,0.0002288883960030321,0.00425482458318224,1.8031583517489208e-07,1.4622578196894495e-07,
0.06441756992007197,2.5118864315095823e-11,6.657594888229238,7.031201275119845e-06,4.529328997621318e-07,False,BBN envelope,0.0003469513533023334,0.008170933484589374,4.529328997621318e-07,5.82135323216297e-07,
0.06441756992007197,3.9810717055349695e-11,2.6504362636443775,1.766045909654092e-05,1.137643858671996e-06,False,BBN envelope,0.000537115058373699,0.014322374110519544,1.137643858671996e-06,2.3175224640488446e-06,
0.06441756992007197,6.309573444801942e-11,1.055157681651841,4.436106757883129e-05,2.8576321724884024e-06,False,BBN envelope,0.0008422090094625469,0.023767294986131587,2.8576321724884024e-06,9.226223108566613e-06,
0.08299246628814723,1e-14,32604911.462285697,8.070137579663563e-13,6.697606210209383e-14,False,BBN envelope,2.0094868692376816e-07,8.705159641801926e-07,6.697606210209383e-14,1.4255580523093967e-13,1.2187223498522695e-06
0.08299246628814723,1.584893192461111e-14,12980249.048397891,2.02712690867724e-12,1.6823626163019196e-13,True,BBN envelope,3.1856069399846416e-07,1.3793348967465651e-06,1.6823626163019196e-13,1.081396370384186e-13,1.931068855445191e-06
0.08299246628814723,2.5118864315095823e-14,5167530.221737385,5.091912576854345e-12,4.2259038287677713e-13,True,BBN envelope,5.049632610864152e-07,2.1857582729357323e-06,4.2259038287677713e-13,1.391100438089004e-13,3.060061582110025e-06
0.08299246628814723,3.9810717055349693e-14,2057230.8353255629,1.2790306112233369e-11,1.0614990488346113e-12,True,BBN envelope,8.003916092651337e-07,3.4638524629732105e-06,1.0614990488346113e-12,2.2047456143569315e-13,4.8493934481624944e-06
0.08299246628814723,6.309573444801943e-14,818998.3470268635,3.212779637817321e-11,2.6663650578279987e-12,True,BBN envelope,1.2686146111516595e-06,5.489492599902891e-06,2.6663650578279987e-12,3.8611526771062577e-13,
0.08299246628814723,1e-13,326049.11462285696,8.070137579663564e-11,6.697606210209384e-12,True,BBN envelope,2.0107004637280534e-06,8.699905498368252e-06,6.697606210209384e-12,9.69877701961007e-13,
0.08299246628814723,1.584893192461111e-13,129802.49048397892,2.0271269086772397e-10,1.6823626163019194e-11,True,BBN envelope,3.1868368014122337e-06,1.378802588102675e-05,1.6823626163019194e-11,2.4362226397795375e-12,
0.08299246628814723,2.511886431509582e-13,51675.302217373835,5.091912576854345e-10,4.225903828767771e-11,True,BBN envelope,5.050925152866289e-06,2.185198940845515e-05,4.225903828767771e-11,8.512859431212582e-12,
0.08299246628814723,3.981071705534969e-13,20572.308353255634,1.2790306112233367e-09,1.0614990488346111e-10,True,BBN envelope,8.005456871781242e-06,3.4631858085905026e-05,1.0614990488346111e-10,3.389030381479678e-11,
0.08299246628814723,6.309573444801942e-13,8189.983470268635,3.21277963781732e-09,2.666365057827998e-10,True,BBN envelope,1.2688674440647324e-05,5.4883988203875097e-05,2.666365057827998e-10,1.221003685331245e-10,
0.08299246628814723,1e-12,3260.49114622857,8.070137579663562e-09,6.697606210209383e-10,True,BBN envelope,2.0113465128324998e-05,8.69711129613117e-05,6.697606210209383e-10,3.0670225900067377e-10,
0.08299246628814723,1.584893192461111e-12,1298.024904839789,2.0271269086772404e-08,1.6823626163019198e-09,True,BBN envelope,3.1890174312665635e-05,0.00013779209760891978,1.6823626163019198e-09,7.704012428971269e-10,
0.08299246628814723,2.5118864315095823e-12,516.7530221737384,5.091912576854345e-08,4.225903828767771e-09,True,BBN envelope,5.0519249878244136e-05,0.00021974700637411728,4.225903828767771e-09,1.9351604288514186e-09,
0.08299246628814723,3.9810717055349695e-12,205.72308353255633,1.2790306112233367e-07,1.0614990488346112e-08,True,BBN envelope,7.854346082481865e-05,0.0003837295152712799,1.0614990488346112e-08,4.860903224026123e-09,
0.08299246628814723,6.309573444801943e-12,81.89983470268638,3.2127796378173195e-07,2.6663650578279975e-08,True,BBN envelope,0.00011710617938756138,0.0008059563638275691,2.6663650578279975e-08,1.3491972960907213e-08,
0.08299246628814723,1e-11,32.604911462285706,8.070724614961799e-07,6.69809340528137e-08,True,BBN envelope,0.00017187685545519792,0.0017958740176120518,6.69809340528137e-08,5.371251180651035e-08,
0.08299246628814723,1.5848931924611107e-11,12.980249048397896,2.0272743652772857e-06,1.682484994171002e-07,False,BBN envelope,0.0002560033071135623,0.003727393798000488,1.682484994171002e-07,2.1383336098611045e-07,
0.08299246628814723,2.5118864315095823e-11,5.167530221737383,5.092282971087238e-06,4.226211228076638e-07,False,BBN envelope,0.00039058143405997365,0.006958453089946762,4.226211228076638e-07,8.512859431212564e-07,
0.08299246628814723,3.9810717055349695e-11,2.057230835325563,1.2791236288100197e-05,1.061576246423881e-06,False,BBN envelope,0.0006073003557930588,0.01197176312442534,1.061576246423881e-06,3.3890303814796714e-06,
0.10692345999911879,1e-14,25307467.608308014,5.745163603133956e-13,6.142927707080867e-14,False,BBN envelope,2.2810604126487756e-07,7.033652696520943e-07,6.142927707080867e-14,1.3212183805788768e-13,9.84711377512932e-07
0.10692345999911879,1.584893192461111e-14,10075084.323417818,1.4431198501514826e-12,1.5430336757160635e-13,True,BBN envelope,3.616022397906009e-07,1.1145167397220343e-06,1.5430336757160635e-13,1.0022466352235114e-13,1.5603234356108479e-06
0.10692345999911879,2.5118864315095823e-14,4010963.313083744,3.624953170637666e-12,3.875925353393553e-13,True,BBN envelope,5.731795639490027e-07,1.7661476591576702e-06,3.875925353393553e-13,1.578976459083117e-13,2.472606722820738e-06
0.10692345999911879,3.9810717055349693e-14,1596793.2557656555,9.105470684182354e-12,9.735884304733206e-13,True,BBN envelope,9.08507278421732e-07,2.798912340333695e-06,9.735884304733206e-13,2.5025090410571817e-13,3.9184772764671725e-06
0.10692345999911879,6.309573444801943e-14,635694.845011769,2.2871908264106023e-11,2.445543568380655e-12,True,BBN envelope,1.439966789485782e-06,4.43573131870447e-06,2.445543568380655e-12,4.974521478320045e-13,
0.10692345999911879,1e-13,253074.67608308015,5.745163603133956e-11,6.1429277070808674e-12,True,BBN envelope,2.2822768602822636e-06,7.029903789388418e-06,6.1429277070808674e-12,1.2495433004645058e-12,
0.10692345999911879,1.584893192461111e-13,100750.84323417819,1.4431198501514828e-10,1.543033675716064e-11,True,BBN envelope,3.61726228584078e-06,1.1141347200266574e-05,1.543033675716064e-11,3.1387108620204806e-12,
0.10692345999911879,2.511886431509582e-13,40109.63313083745,3.624953170637665e-10,3.875925353393552e-11,True,BBN envelope,5.733127023612959e-06,1.7657375200753337e-05,3.875925353393552e-11,1.2448784974429102e-11,
0.10692345999911879,3.981071705534969e-13,15967.932557656559,9.105470684182355e-10,9.735884304733207e-11,True,BBN envelope,9.086767295590965e-06,2.7983904139530358e-05,9.735884304733207e-11,4.955950562998836e-11,
0.10692345999911879,6.309573444801942e-13,6356.948450117691,2.287190826410602e-09,2.4455435683806544e-10,True,BBN envelope,1.4402807546215879e-05,4.4347644244567335e-05,2.4455435683806544e-10,1.573081814091926e-10,
0.10692345999911879,1e-12,2530.7467608308016,5.745163603133956e-09,6.142927707080868e-10,True,BBN envelope,2.2831662362429856e-05,7.027166793221429e-05,6.142927707080868e-10,3.9514028644719717e-10,
0.10692345999911879,1.584893192461111e-12,1007.5084323417818,1.443119850151483e-08,1.543033675716064e-09,True,BBN envelope,3.620251757722786e-05,0.00011134680986780322,1.543033675716064e-09,9.925475240695201e-10,
0.10692345999911879,2.5118864315095823e-12,401.0963313083744,3.624953170637666e-08,3.875925353393553e-09,True,BBN envelope,5.723541970559921e-05,0.00017947226754618214,3.875925353393553e-09,2.4931666583386685e-09,
0.10692345999911879,3.9810717055349695e-12,159.6793255765656,9.105470684182355e-08,9.735884304733207e-09,True,BBN envelope,8.800183867086157e-05,0.00032968461217320585,9.735884304733207e-09,6.262551500572962e-09,
0.10692345999911879,6.309573444801943e-12,63.5694845011769,2.287118110283032e-07,2.4454658177810794e-08,True,BBN envelope,0.00013013149173029468,0.0007162213642081571,2.4454658177810794e-08,1.9729994560384888e-08,
0.10692345999911879,1e-11,25.307467608308023,5.744980948479758e-07,6.142732406404749e-08,False,BBN envelope,0.00019135511425386333,0.001578706987788986,6.142732406404749e-08,7.854652309470682e-08,
0.10692345999911879,1.5848931924611107e-11,10.075084323417821,1.4430739693767297e-06,1.5429846184042233e-07,False,BBN envelope,0.0002868770128872044,0.003182612877623193,1.5429846184042233e-07,3.1269934066048503e-07,
0.10692345999911879,2.5118864315095823e-11,4.010963313083743,3.6248379233420984e-06,3.875802126997577e-07,False,BBN envelope,0.0004403336550212508,0.0057882590413283605,3.875802126997577e-07,1.2448784974429103e-06,
0.10692345999911879,3.9810717055349695e-11,1.5967932557656557,9.10518119606435e-06,9.73557477402115e-07,False,BBN envelope,0.0006871936861531474,0.009801969472422593,9.73557477402115e-07,4.955950562998836e-06,
0.13775498921178506,1e-14,19643295.757078785,4.025698266530351e-13,5.545600212757903e-14,False,BBN envelope,2.589311771435313e-07,5.593794599219074e-07,5.545600212757903e-14,1.2245155559847967e-13,7.831312438906703e-07
0.13775498921178506,1.584893192461111e-14,7820136.894196177,1.0112096853049196e-12,1.3929917929003177e-13,True,BBN envelope,4.104568176190381e-07,8.863870193662108e-07,1.3929917929003177e-13,1.1308182847675612e-13,1.240941827112695e-06
0.13775498921178506,2.5118864315095823e-14,3113252.572289438,2.5400438879285126e-12,3.4990371837905284e-13,True,BBN envelope,6.506089007166762e-07,1.4046588530876713e-06,3.4990371837905284e-13,1.792226201438665e-13,1.9665223943227397e-06
0.13775498921178506,3.9810717055349693e-14,1239408.1727725496,6.380301777526448e-12,8.789184025310889e-13,True,BBN envelope,1.031224654042483e-06,2.2260636289779063e-06,8.789184025310889e-13,2.8404871060105756e-13,3.1164890805690684e-06
0.13775498921178506,6.309573444801943e-14,493417.28082335735,1.6026593463905224e-11,2.207743209721929e-12,True,BBN envelope,1.6344612732458746e-06,3.5278996768280736e-06,2.207743209721929e-12,6.408931715750881e-13,
0.13775498921178506,1e-13,196432.9575707878,4.0256982665303526e-11,5.545600212757905e-12,True,BBN envelope,2.59053200985469e-06,5.591159721043896e-06,5.545600212757905e-12,1.6098508617265998e-12,
0.13775498921178506,1.584893192461111e-13,78201.36894196179,1.0112096853049195e-10,1.3929917929003175e-11,True,BBN envelope,4.105822378364566e-06,8.861162580559743e-06,1.3929917929003175e-11,4.572760615334421e-12,
0.13775498921178506,2.511886431509582e-13,31132.525722894385,2.540043887928512e-10,3.4990371837905275e-11,True,BBN envelope,6.507476828671639e-06,1.4043592940894364e-05,3.4990371837905275e-11,1.8204487901892688e-11,
0.13775498921178506,3.981071705534969e-13,12394.081727725497,6.380301777526449e-10,8.78918402531089e-11,True,BBN envelope,1.0314165346783152e-05,2.2256495173579784e-05,8.78918402531089e-11,7.247337169997834e-11,
0.13775498921178506,6.309573444801942e-13,4934.172808233575,1.602659346390522e-09,2.2077432097219286e-10,True,BBN envelope,1.6348645206433525e-05,3.527029544448093e-05,2.2077432097219286e-10,2.026682159026361e-10,
0.13775498921178506,1e-12,1964.3295757078783,4.025698266530352e-09,5.545600212757905e-10,True,BBN envelope,2.5917760409653822e-05,5.5884866999423246e-05,5.545600212757905e-10,5.090795416240841e-10,
0.13775498921178506,1.584893192461111e-12,782.0136894196173,1.0112096853049201e-08,1.3929917929003182e-09,True,BBN envelope,4.109513422266112e-05,8.861288582944227e-05,1.3929917929003182e-09,1.2787499931646492e-09,
0.13775498921178506,2.5118864315095823e-12,311.32525722894377,2.5400438879285123e-08,3.4990371837905276e-09,True,BBN envelope,6.470553217556063e-05,0.00014575919185693856,3.4990371837905276e-09,3.212074757123266e-09,
0.13775498921178506,3.9810717055349695e-12,123.94081727725495,6.380301777526451e-08,8.789184025310892e-09,True,BBN envelope,9.827194135911766e-05,0.000282800855792573,8.789184025310892e-09,8.068366999412336e-09,
0.13775498921178506,6.309573444801943e-12,49.341728082335734,1.6025390676474367e-07,2.2075775197523672e-08,False,BBN envelope,0.00014456138108043343,0.0006267545537387076,2.2075775197523672e-08,2.885216894795049e-08,
0.13775498921178506,1e-11,19.643295757078786,4.025396139987595e-07,5.5451840183715234e-08,False,BBN envelope,0.00021337905286082193,0.001356151170278972,5.5451840183715234e-08,1.1486255344199963e-07,
0.13775498921178506,1.5848931924611107e-11,7.820136894196178,1.0111337945485848e-06,1.392887249597116e-07,False,BBN envelope,0.0003220698067495599,0.0026534070826555356,1.392887249597116e-07,4.5727606153344116e-07,
0.13775498921178506,2.5118864315095823e-11,3.1132525722894377,2.539853258967399e-06,3.4987745828857115e-07,False,BBN envelope,0.0004970454274570531,0.0047140334755375055,3.4987745828857115e-07,1.8204487901892688e-06,
0.13775498921178506,3.9810717055349695e-11,1.2394081727725494,6.379822186805413e-06,8.788523365164867e-07,False,BBN envelope,0.0007780936645629082,0.007878189589017875,8.788523365164867e-07,7.247337169997819e-06,
0.17747683298777853,1e-14,15246846.293049665,2.776840868896636e-13,4.928249231228061e-14,False,BBN envelope,2.939194472876267e-07,4.379319630161473e-07,4.928249231228061e-14,1.1348906202494664e-13,6.131047482226062e-07
0.17747683298777853,1.584893192461111e-14,6069878.8375901,6.97510890104271e-13,1.2379202375019245e-13,False,BBN envelope,4.6590950992543213e-07,6.93958326535828e-07,1.2379202375019245e-13,1.2835417184851607e-13,9.715416571501592e-07
0.17747683298777853,2.5118864315095823e-14,2416462.289635534,1.752068140683097e-12,3.1095150478722167e-13,True,BBN envelope,7.384955480906955e-07,1.0997325631508416e-06,3.1095150478722167e-13,2.034276531866975e-13,1.5396255884111783e-06
0.17747683298777853,3.9810717055349693e-14,962010.964876031,4.400996189662074e-12,7.810748657325056e-13,True,BBN envelope,1.1705158013848442e-06,1.7428406691102675e-06,7.810748657325056e-13,3.2871534479608386e-13,
0.17747683298777853,6.309573444801943e-14,382983.46326823457,1.1054802613937583e-11,1.9619713572266577e-12,True,BBN envelope,1.8552236535535631e-06,2.7620955227824266e-06,1.9619713572266577e-12,8.256956144222803e-13,
0.17747683298777853,1e-13,152468.46293049667,2.7768408688966358e-11,4.92824923122806e-12,True,BBN envelope,2.940419952830331e-06,4.377494468637323e-06,4.92824923122806e-12,2.0740536104242853e-12,
0.17747683298777853,1.584893192461111e-13,60698.788375901,6.97510890104271e-11,1.2379202375019244e-11,True,BBN envelope,4.660369947772541e-06,6.9376849590394335e-06,1.2379202375019244e-11,6.686979115832316e-12,
0.17747683298777853,2.511886431509582e-13,24164.62289635534,1.7520681406830963e-10,3.109515047872215e-11,True,BBN envelope,7.386425479691211e-06,1.0995137072720566e-05,3.109515047872215e-11,2.66213433535435e-11,
0.17747683298777853,3.981071705534969e-13,9620.10964876031,4.4009961896620743e-10,7.810748657325056e-11,False,BBN envelope,1.1707404117216504e-05,1.742506314076362e-05,7.810748657325056e-11,1.0394891914032021e-10,
0.17747683298777853,6.309573444801942e-13,3829.834632682347,1.105480261393758e-09,1.9619713572266576e-10,False,BBN envelope,1.855757255438018e-05,2.761301355047827e-05,1.9619713572266576e-10,2.611078795586581e-10,
0.17747683298777853,1e-12,1524.6846293049666,2.776840868896635e-09,4.928249231228059e-10,False,BBN envelope,2.942175203418283e-05,4.3749447257804574e-05,4.928249231228059e-10,6.558733398236288e-10,
0.17747683298777853,1.584893192461111e-12,606.98788375901,6.975108901042709e-09,1.2379202375019243e-09,False,BBN envelope,4.663558217901573e-05,6.953688668406487e-05,1.2379202375019243e-09,1.6474793430918396e-09,
0.17747683298777853,2.5118864315095823e-12,241.64622896355334,1.7528992577977387e-08,3.110990088205702e-09,False,BBN envelope,7.29281282137524e-05,0.00011823934037768415,3.110990088205702e-09,4.138281008104729e-09,
0.17747683298777853,3.9810717055349695e-12,96.2010964876031,4.403083861465338e-08,7.814453791124668e-09,False,BBN envelope,0.00010945743694894714,0.00024147741990106103,7.814453791124668e-09,1.05981476788123e-08,
0.17747683298777853,6.309573444801943e-12,38.29834632682347,1.1060046608413644e-07,1.9629020447584746e-08,False,BBN envelope,0.00016065327223717843,0.0005389017777481831,1.9629020447584746e-08,4.21919858552011e-08,
0.17747683298777853,1e-11,15.246846293049668,2.7775130474027776e-07,4.9294421923527854e-08,False,BBN envelope,0.00023836759143405333,0.0011379637053313151,4.9294421923527854e-08,1.6796932108847208e-07,
0.17747683298777853,1.5848931924611107e-11,6.069878837590101,6.976797337111839e-07,1.2382198957881758e-07,False,BBN envelope,0.0003622055864331108,0.0021622203577575973,1.2382198957881758e-07,6.686979115832316e-07,
0.17747683298777853,2.5118864315095823e-11,2.416462289635534,1.7524922566483487e-06,3.1102677554555407e-07,False,BBN envelope,0.0005616584326426266,0.0037634400726173807,3.1102677554555407e-07,2.66213433535435e-06,
0.22865252596366312,1e-14,7659478.152551396,2.905708496733155e-13,6.643975874921142e-14,False,BBN envelope,4.147405876977897e-07,4.184020574141236e-07,6.643975874921142e-14,1.1426162840196587e-13,5.85762880379773e-07
0.22865252596366312,1.584893192461111e-14,3049293.1752285743,7.298809746866088e-13,1.6688912851491356e-13,False,BBN envelope,6.573982176445923e-07,6.630432039257945e-07,1.6688912851491356e-13,1.8109247701379683e-13,9.282604854961122e-07
0.22865252596366312,2.5118864315095823e-14,1213945.4781783314,1.8333781169322887e-12,4.1920653748307194e-13,True,BBN envelope,1.0419850047450895e-06,1.0507729429671175e-06,4.1920653748307194e-13,2.8701223402508794e-13,1.4710821201539645e-06
0.22865252596366312,3.9810717055349693e-14,483280.3995237893,4.605237615748785e-12,1.0529992135038372e-12,True,BBN envelope,1.65151532825361e-06,1.665281823320119e-06,1.0529992135038372e-12,6.5433600520203e-13,
0.22865252596366312,6.309573444801943e-14,192397.39243837853,1.156783388087696e-11,2.645014436790561e-12,True,BBN envelope,2.6175610738430628e-06,2.639207443172151e-06,2.645014436790561e-12,1.6436177331151692e-12,
0.22865252596366312,1e-13,76594.78152551396,2.9057084967331547e-11,6.643975874921142e-12,True,BBN envelope,4.148661403277246e-06,4.182754359357676e-06,6.643975874921142e-12,4.717383974646355e-12,
0.22865252596366312,1.584893192461111e-13,30492.931752285745,7.298809746866086e-11,1.6688912851491352e-11,False,BBN envelope,6.575375489827265e-06,6.629027090631211e-06,1.6688912851491352e-11,1.878024386560862e-11,
0.22865252596366312,2.511886431509582e-13,12139.454781783314,1.8333781169322884e-10,4.192065374830719e-11,False,BBN envelope,1.0421790955082242e-05,1.0505772595538766e-05,4.192065374830719e-11,7.476549747642177e-11,
0.22865252596366312,3.981071705534969e-13,4832.803995237894,4.6052376157487845e-10,1.0529992135038369e-10,False,BBN envelope,1.6519274001031956e-05,1.6648664400259128e-05,1.0529992135038369e-10,2.0691921314942e-10,
0.22865252596366312,6.309573444801942e-13,1923.9739243837855,1.156783388087696e-09,2.645014436790561e-10,False,BBN envelope,2.61884008833423e-05,2.63792433262288e-05,2.645014436790561e-10,5.197575639286693e-10,
0.22865252596366312,1e-12,765.9478152551395,2.905708496733155e-09,6.643975874921142e-10,False,BBN envelope,4.1523883888416196e-05,4.183201235876746e-05,6.643975874921142e-10,1.3055719725068932e-09,
0.22865252596366312,1.584893192461111e-12,304.92931752285745,7.298809746866087e-09,1.6688912851491353e-09,False,BBN envelope,6.535133134808091e-05,6.895949107052783e-05,1.6688912851491353e-09,3.279448523099253e-09,
0.22865252596366312,2.5118864315095823e-12,121.39454781783311,1.8333781169322892e-08,4.192065374830721e-09,False,BBN envelope,9.915532118312362e-05,0.00013436690986970987,4.192065374830721e-09,8.237602248007187e-09,
0.22865252596366312,3.9810717055349695e-12,48.32803995237893,4.6024918627851423e-08,1.052371390153028e-08,False,BBN envelope,0.00014581342122863567,0.0002980001054536225,1.052371390153028e-08,2.976468065536276e-08,
0.22865252596366312,6.309573444801943e-12,19.239739243837853,1.156368513375292e-07,2.6440658152810648e-08,False,BBN envelope,0.00021531344169866627,0.0006437552780489278,2.6440658152810648e-08,1.184953279813497e-07,
0.22865252596366312,1e-11,7.659478152551398,2.90466637857229e-07,6.641593045422798e-08,False,BBN envelope,0.00032516559237794995,0.0012565262283254076,6.641593045422798e-08,4.7173839746463455e-07,
0.22865252596366312,1.5848931924611107e-11,3.0492931752285752,7.296192064397781e-07,1.6682927454405864e-07,False,BBN envelope,0.0005020230653449101,0.002228498130332491,1.6682927454405864e-07,1.8780243865608582e-06,
0.22865252596366312,2.5118864315095823e-11,1.2139454781783312,1.8327205848248756e-06,4.190561911058097e-07,False,BBN envelope,0.0007860696730247757,0.003720594399436396,4.190561911058097e-07,7.476549747642177e-06,
0.29458480157330685,1e-14,4868932.978532922,2.3348203059976075e-13,6.878025765516328e-14,False,BBN envelope,5.202208640449182e-07,3.453172993264078e-07,6.878025765516328e-14,1.4331217980890917e-13,4.834442190569709e-07
0.29458480157330685,1.584893192461111e-14,1938357.1316983597,5.864803446648419e-13,1.7276819595973707e-13,False,BBN envelope,8.245733168239483e-07,5.472387282540168e-07,1.7276819595973707e-13,2.271344981759028e-13,7.661342195556235e-07
0.29458480157330685,2.5118864315095823e-14,771673.873222623,1.4731720201106849e-12,4.339740872276537e-13,True,BBN envelope,1.3069401268076597e-06,8.672621838456019e-07,4.339740872276537e-13,4.097945738349601e-13,
0.29458480157330685,3.9810717055349693e-14,307208.90225871763,3.700440808595575e-12,1.0900936213338945e-12,True,BBN envelope,2.0714426288443303e-06,1.3744634416033818e-06,1.0900936213338945e-12,1.0293574297222837e-12,
0.29458480157330685,6.309573444801943e-14,122302.06684706331,9.295087057715616e-12,2.7381913765037676e-12,True,BBN envelope,3.2831078567756807e-06,2.178316355506807e-06,2.7381913765037676e-12,2.5856289608929932e-12,
0.29458480157330685,1e-13,48689.329785329224,2.3348203059976073e-11,6.878025765516327e-12,False,BBN envelope,5.203509269506923e-06,3.4523098776105415e-06,6.878025765516327e-12,9.307848488321123e-12,
0.29458480157330685,1.584893192461111e-13,19383.5713169836,5.864803446648415e-11,1.7276819595973695e-11,False,BBN envelope,8.247305369948982e-06,5.471344101750097e-06,1.7276819595973695e-11,3.7055212256261505e-11,
0.29458480157330685,2.511886431509582e-13,7716.738732226228,1.4731720201106852e-10,4.339740872276538e-11,False,BBN envelope,1.3072053964767431e-05,8.670861994470797e-06,4.339740872276538e-11,1.2958842260965157e-10,
0.29458480157330685,3.981071705534969e-13,3072.089022587175,3.700440808595576e-10,1.090093621333895e-10,False,BBN envelope,2.0721381225777502e-05,1.3740021685698814e-05,1.090093621333895e-10,3.2551140043391204e-10,
0.29458480157330685,6.309573444801942e-13,1223.0206684706334,9.295087057715611e-10,2.738191376503766e-10,False,BBN envelope,3.285466890636056e-05,2.1768989680636016e-05,2.738191376503766e-10,8.176476700516292e-10,
0.29458480157330685,1e-12,486.8932978532924,2.334820305997607e-09,6.878025765516327e-10,False,BBN envelope,5.202942258158356e-05,3.47816407588803e-05,6.878025765516327e-10,2.053838088158103e-09,
0.29458480157330685,1.584893192461111e-12,193.83571316983594,5.864803446648419e-09,1.7276819595973707e-09,False,BBN envelope,8.069447981000294e-05,6.142268107702222e-05,1.7276819595973707e-09,5.159008026161899e-09,
0.29458480157330685,2.5118864315095823e-12,77.1673873222623,1.4731720201106851e-08,4.339740872276538e-09,False,BBN envelope,0.00012005357844913851,0.00013016654783365553,4.339740872276538e-09,1.475194570559968e-08,
0.29458480157330685,3.9810717055349695e-12,30.72089022587175,3.691109347245378e-08,1.0873447146436579e-08,False,BBN envelope,0.00017624048782479955,0.00028883313606583075,1.0873447146436579e-08,5.872855365015074e-08,
0.29458480157330685,6.309573444801943e-12,12.230206684706337,9.271647486563889e-08,2.7312864350870727e-08,False,BBN envelope,0.0002628953114991239,0.0005954906174377578,2.7312864350870727e-08,2.3380258324360947e-07,
0.29458480157330685,1e-11,4.868932978532922,2.3289325519239667e-07,6.860681336861369e-08,False,BBN envelope,0.00040168381805940105,0.0011046566987797442,6.860681336861369e-08,9.307848488321142e-07,
0.29458480157330685,1.5848931924611107e-11,1.93835713169836,5.850014077078772e-07,1.7233252360973018e-07,False,BBN envelope,0.0006251463059651531,0.001892939880689197,1.7233252360973018e-07,3.7055212256261583e-06,
0.37952874105478046,1e-14,3418228.7271958967,1.6197747789081695e-13,6.147510826313029e-14,False,BBN envelope,6.209009496491196e-07,2.5859449873614135e-07,6.147510826313029e-14,1.7104069010774039e-13,3.620322982305979e-07
0.37952874105478046,1.584893192461111e-14,1360821.366888645,4.0686902892408485e-13,1.5441849032173897e-13,False,BBN envelope,9.841406598743068e-07,4.098117731149302e-07,1.5441849032173897e-13,2.710812253856082e-13,5.737364823609022e-07
0.37952874105478046,2.5118864315095823e-14,541752.7440007784,1.0220087931558924e-12,3.8788171061337135e-13,False,BBN envelope,1.5598379390169531e-06,6.494745336863418e-07,3.8788171061337135e-13,5.837123475952043e-13,
0.37952874105478046,3.9810717055349693e-14,215675.65205374372,2.5671700204117595e-12,9.743148059204502e-13,False,BBN envelope,2.4722610930935605e-06,1.0293125596413443e-06,9.743148059204502e-13,1.4662191258289926e-12,
0.37952874105478046,6.309573444801943e-14,85862.02359639606,6.448439541650501e-12,2.4473681410104802e-12,False,BBN envelope,3.918372036355196e-06,1.6313078963077546e-06,2.4473681410104802e-12,3.974644773135418e-12,
0.37952874105478046,1e-13,34182.28727195896,1.6197747789081702e-11,6.1475108263130325e-12,False,BBN envelope,6.210373859835647e-06,2.5853768899587813e-06,6.1475108263130325e-12,1.5823345845881805e-11,
