doy,vE_lz_cosine_kms,vE_wimpydd_kms,vE_wimprates_kms
3.110000000000000000e+02,2.368783029468867198e+02,2.385883904192922671e+02,2.386796958366034289e+02
3.112500000000000000e+02,2.368519127783252998e+02,2.385626173791951317e+02,2.386530050056653351e+02
3.115000000000000000e+02,2.368257760040702351e+02,2.385371036688664219e+02,2.386265711927239863e+02
3.117500000000000000e+02,2.367998931075259179e+02,2.385118498441309782e+02,2.386003949722169466e+02
3.120000000000000000e+02,2.367742645674013318e+02,2.384868564553364365e+02,2.385744769131821386e+02
3.122500000000000000e+02,2.367488908577009568e+02,2.384621240473357204e+02,2.385488175792401648e+02
3.125000000000000000e+02,2.367237724477162431e+02,2.384376531594694484e+02,2.385234175285760045e+02
3.127500000000000000e+02,2.366989098020167717e+02,2.384134443255488236e+02,2.384982773139213634e+02
3.130000000000000000e+02,2.366743033804416996e+02,2.383894980738383538e+02,2.384733974825371376e+02
3.132500000000000000e+02,2.366499536380913469e+02,2.383658149270391959e+02,2.384487785761959060e+02
3.135000000000000000e+02,2.366258610253186134e+02,2.383423954022721603e+02,2.384244211311645643e+02
3.137500000000000000e+02,2.366020259877207934e+02,2.383192400110611402e+02,2.384003256781874143e+02
3.140000000000000000e+02,2.365784489661313046e+02,2.382963492593167985e+02,2.383764927424685141e+02
3.142500000000000000e+02,2.365551303966114460e+02,2.382737236473200255e+02,2.383529228436558469e+02
3.145000000000000000e+02,2.365320707104424116e+02,2.382513636697060520e+02,2.383296164958239274e+02
3.147500000000000000e+02,2.365092703341173888e+02,2.382292698154483617e+02,2.383065742074576008e+02
3.150000000000000000e+02,2.364867296893334299e+02,2.382074425678429748e+02,2.382837964814354734e+02
3.152500000000000000e+02,2.364644491929839489e+02,2.381858824044928440e+02,2.382612838150139964e+02
3.155000000000000000e+02,2.364424292571507920e+02,2.381645897972923080e+02,2.382390366998112938e+02
3.157500000000000000e+02,2.364206702890967051e+02,2.381435652124119144e+02,2.382170556217913031e+02
3.160000000000000000e+02,2.363991726912577747e+02,2.381228091102832707e+02,2.381953410612482855e+02
3.162500000000000000e+02,2.363779368612359804e+02,2.381023219455840092e+02,2.381738934927909384e+02
3.165000000000000000e+02,2.363569631917919764e+02,2.380821041672232923e+02,2.381527133853275870e+02
3.167500000000000000e+02,2.363362520708375314e+02,2.380621562183269475e+02,2.381318012020504966e+02
3.170000000000000000e+02,2.363158038814286499e+02,2.380424785362232001e+02,2.381111574004211775e+02
3.172500000000000000e+02,2.362956190017583538e+02,2.380230715524284335e+02,2.380907824321556063e+02
3.175000000000000000e+02,2.362756978051496617e+02,2.380039356926330925e+02,2.380706767432090203e+02
3.177500000000000000e+02,2.362560406600487966e+02,2.379850713766877561e+02,2.380508407737622463e+02
3.180000000000000000e+02,2.362366479300182220e+02,2.379664790185896379e+02,2.380312749582069500e+02
3.182500000000000000e+02,2.362175199737300204e+02,2.379481590264688009e+02,2.380119797251314537e+02
3.185000000000000000e+02,2.361986571449592702e+02,2.379301118025749702e+02,2.379929554973068946e+02
3.187500000000000000e+02,2.361800597925774525e+02,2.379123377432644020e+02,2.379742026916735824e+02
3.190000000000000000e+02,2.361617282605459707e+02,2.378948372389868098e+02,2.379557217193270731e+02
3.192500000000000000e+02,2.361436628879098976e+02,2.378776106742726029e+02,2.379375129855050659e+02
3.195000000000000000e+02,2.361258640087915808e+02,2.378606584277203524e+02,2.379195768895740457e+02
3.197500000000000000e+02,2.361083319523845603e+02,2.378439808719842858e+02,2.379019138250161802e+02
3.200000000000000000e+02,2.360910670429474578e+02,2.378275783737620941e+02,2.378845241794164735e+02
3.202500000000000000e+02,2.360740695997978946e+02,2.378114512937827953e+02,2.378674083344502037e+02
3.205000000000000000e+02,2.360573399373066934e+02,2.377955999867950538e+02,2.378505666658701898e+02
3.207500000000000000e+02,2.360408783648920803e+02,2.377800248015552995e+02,2.378339995434947696e+02
3.210000000000000000e+02,2.360246851870137732e+02,2.377647260808164447e+02,2.378177073311952086e+02
3.212500000000000000e+02,2.360087607031676100e+02,2.377497041613164299e+02,2.378016903868842462e+02
3.215000000000000000e+02,2.359931052078798359e+02,2.377349593737671682e+02,2.377859490625040735e+02
3.217500000000000000e+02,2.359777189907017032e+02,2.377204920428436878e+02,2.377704837040148789e+02
3.220000000000000000e+02,2.359626023362040996e+02,2.377063024871733319e+02,2.377552946513832808e+02
3.222500000000000000e+02,2.359477555239723188e+02,2.376923910193253846e+02,2.377403822385712999e+02
3.225000000000000000e+02,2.359331788286008873e+02,2.376787579458005268e+02,2.377257467935252180e+02
3.227500000000000000e+02,2.359188725196884491e+02,2.376654035670208032e+02,2.377113886381651184e+02
3.230000000000000000e+02,2.359048368618327913e+02,2.376523281773197027e+02,2.376973080883736884e+02
3.232500000000000000e+02,2.358910721146260130e+02,2.376395320649324958e+02,2.376835054539862142e+02
3.235000000000000000e+02,2.358775785326495793e+02,2.376270155119863716e+02,2.376699810387803211e+02
3.237500000000000000e+02,2.358643563654698028e+02,2.376147787944915137e+02,2.376567351404657131e+02
3.240000000000000000e+02,2.358514058576330683e+02,2.376028221823315505e+02,2.376437680506745380e+02
3.242500000000000000e+02,2.358387272486614279e+02,2.375911459392549716e+02,2.376310800549516671e+02
3.245000000000000000e+02,2.358263207730479962e+02,2.375797503228658911e+02,2.376186714327451170e+02
3.247500000000000000e+02,2.358141866602529149e+02,2.375686355846161177e+02,2.376065424573970688e+02
3.250000000000000000e+02,2.358023251346987195e+02,2.375578019697961452e+02,2.375946933961345451e+02
3.252500000000000000e+02,2.357907364157665597e+02,2.375472497175275635e+02,2.375831245100606282e+02
3.255000000000000000e+02,2.357794207177919077e+02,2.375369790607546747e+02,2.375718360541459901e+02
3.257500000000000000e+02,2.357683782500606640e+02,2.375269902262369897e+02,2.375608282772199971e+02
3.260000000000000000e+02,2.357576092168052924e+02,2.375172834345415822e+02,2.375501014219629212e+02
3.262500000000000000e+02,2.357471138172010114e+02,2.375078589000357852e+02,2.375396557248975000e+02
3.265000000000000000e+02,2.357368922453621849e+02,2.374987168308799710e+02,2.375294914163813189e+02
3.267500000000000000e+02,2.357269446903386552e+02,2.374898574290207307e+02,2.375196087205990523e+02
3.270000000000000000e+02,2.357172713361122476e+02,2.374812808901840242e+02,2.375100078555550454e+02
3.272500000000000000e+02,2.357078723615934450e+02,2.374729874038687285e+02,2.375006890330658393e+02
3.275000000000000000e+02,2.356987479406180341e+02,2.374649771533402713e+02,2.374916524587536060e+02
3.277500000000000000e+02,2.356898982419437800e+02,2.374572503156245489e+02,2.374828983320386442e+02
3.280000000000000000e+02,2.356813234292475272e+02,2.374498070615019856e+02,2.374744268461333263e+02
3.282500000000000000e+02,2.356730236611219880e+02,2.374426475555017362e+02,2.374662381880352768e+02
3.285000000000000000e+02,2.356649990910729002e+02,2.374357719558964277e+02,2.374583325385213470e+02
3.287500000000000000e+02,2.356572498675161569e+02,2.374291804146966456e+02,2.374507100721414190e+02
3.290000000000000000e+02,2.356497761337750774e+02,2.374228730776459315e+02,2.374433709572127498e+02
3.292500000000000000e+02,2.356425780280777076e+02,2.374168500842158949e+02,2.374363153558141164e+02
3.295000000000000000e+02,2.356356556835543472e+02,2.374111115676016368e+02,2.374295434237807001e+02
3.297500000000000000e+02,2.356290092282350486e+02,2.374056576547170891e+02,2.374230553106985724e+02
3.300000000000000000e+02,2.356226387850471724e+02,2.374004884661909784e+02,2.374168511598998919e+02
3.302500000000000000e+02,2.356165444718132562e+02,2.373956041163626196e+02,2.374109311084581293e+02
3.305000000000000000e+02,2.356107264012487690e+02,2.373910047132781926e+02,2.374052952871832360e+02
3.307500000000000000e+02,2.356051846809599510e+02,2.373866903586872183e+02,2.373999438206176933e+02
3.310000000000000000e+02,2.355999194134419099e+02,2.373826611480387783e+02,2.373948768270319079e+02
3.312500000000000000e+02,2.355949306960768013e+02,2.373789171704787861e+02,2.373900944184203752e+02
3.315000000000000000e+02,2.355902186211318394e+02,2.373754585088465490e+02,2.373855967004981835e+02
3.317500000000000000e+02,2.355857832757577057e+02,2.373722852396724932e+02,2.373813837726971485e+02
3.320000000000000000e+02,2.355816247419869001e+02,2.373693974331750667e+02,2.373774557281626301e+02
3.322500000000000000e+02,2.355777430967322914e+02,2.373667951532587779e+02,2.373738126537504058e+02
3.325000000000000000e+02,2.355741384117856398e+02,2.373644784575119218e+02,2.373704546300237723e+02
3.327500000000000000e+02,2.355708107538162324e+02,2.373624473972044768e+02,2.373673817312507310e+02
3.330000000000000000e+02,2.355677601843697175e+02,2.373607020172867692e+02,2.373645940254016296e+02
3.332500000000000000e+02,2.355649867598669118e+02,2.373592423563875684e+02,2.373620915741467741e+02
3.335000000000000000e+02,2.355624905316028332e+02,2.373580684468130357e+02,2.373598744328545251e+02
3.337500000000000000e+02,2.355602715457457066e+02,2.373571803145455874e+02,2.373579426505892513e+02
3.340000000000000000e+02,2.355583298433360255e+02,2.373565779792429566e+02,2.373562962701097376e+02
3.342500000000000000e+02,2.355566654602859558e+02,2.373562614542376252e+02,2.373549353278677643e+02
3.345000000000000000e+02,2.355552784273785676e+02,2.373562307465363403e+02,2.373538598540069415e+02
3.347500000000000000e+02,2.355541687702672959e+02,2.373564858568197167e+02,2.373530698723616013e+02
3.350000000000000000e+02,2.355533365094754572e+02,2.373570267794426343e+02,2.373525654004560863e+02
3.352500000000000000e+02,2.355527816603958513e+02,2.373578535024339544e+02,2.373523464495040116e+02
3.355000000000000000e+02,2.355525042332905059e+02,2.373589660074972016e+02,2.373524130244079515e+02
3.357500000000000000e+02,2.355525042332905059e+02,2.373603642700110754e+02,2.373527651237594398e+02
3.360000000000000000e+02,2.355527816603958513e+02,2.373620482590303595e+02,2.373534027398387423e+02
3.362500000000000000e+02,2.355533365094754572e+02,2.373640179372868602e+02,2.373543258586152263e+02
3.365000000000000000e+02,2.355541687702672959e+02,2.373662732611907416e+02,2.373555344597479575e+02
3.367500000000000000e+02,2.355552784273785676e+02,2.373688141808318903e+02,2.373570285165860696e+02
3.370000000000000000e+02,2.355566654602859558e+02,2.373716406399816776e+02,2.373588079961700430e+02
3.372500000000000000e+02,2.355583298433360255e+02,2.373747525760948065e+02,2.373608728592324439e+02
3.375000000000000000e+02,2.355602715457457066e+02,2.373781499203115004e+02,2.373632230601994593e+02
3.377500000000000000e+02,2.355624905316028332e+02,2.373818325974596064e+02,2.373658585471923175e+02
3.380000000000000000e+02,2.355649867598669118e+02,2.373858005260573236e+02,2.373687792620290793e+02
3.382500000000000000e+02,2.355677601843697175e+02,2.373900536183157897e+02,2.373719851402265988e+02
3.385000000000000000e+02,2.355708107538162324e+02,2.373945917801421785e+02,2.373754761110025697e+02
3.387500000000000000e+02,2.355741384117856398e+02,2.373994149111426566e+02,2.373792520972779698e+02
3.390000000000000000e+02,2.355777430967322914e+02,2.374045229046258783e+02,2.373833130156796472e+02
3.392500000000000000e+02,2.355816247419869001e+02,2.374099156476066526e+02,2.373876587765431623e+02
3.395000000000000000e+02,2.355857832757577057e+02,2.374155930208094105e+02,2.373922892839155168e+02
3.397500000000000000e+02,2.355902186211318394e+02,2.374215548986725253e+02,2.373972044355587627e+02
3.400000000000000000e+02,2.355949306960768013e+02,2.374278011493523479e+02,2.374024041229531861e+02
3.402500000000000000e+02,2.355999194134419099e+02,2.374343316347276698e+02,2.374078882313008023e+02
3.405000000000000000e+02,2.356051846809599510e+02,2.374411462104043835e+02,2.374136566395294494e+02
3.407500000000000000e+02,2.356107264012487690e+02,2.374482447257201159e+02,2.374197092202967951e+02
3.410000000000000000e+02,2.356165444718132562e+02,2.374556270237495426e+02,2.374260458399944298e+02
3.412500000000000000e+02,2.356226387850471724e+02,2.374632929413095326e+02,2.374326663587525275e+02
3.415000000000000000e+02,2.356290092282350486e+02,2.374712423089644631e+02,2.374395706304443081e+02
3.417500000000000000e+02,2.356356556835543472e+02,2.374794749510320173e+02,2.374467585026910967e+02
3.420000000000000000e+02,2.356425780280777076e+02,2.374879906855891250e+02,2.374542298168672971e+02
3.422500000000000000e+02,2.356497761337750774e+02,2.374967893244778452e+02,2.374619844081056783e+02
3.425000000000000000e+02,2.356572498675161569e+02,2.375058706733117333e+02,2.374700221053030589e+02
3.427500000000000000e+02,2.356649990910729002e+02,2.375152345314824629e+02,2.374783427311257356e+02
3.430000000000000000e+02,2.356730236611219880e+02,2.375248806921662208e+02,2.374869461020155654e+02
3.432500000000000000e+02,2.356813234292475272e+02,2.375348089423308693e+02,2.374958320281960766e+02
3.435000000000000000e+02,2.356898982419437800e+02,2.375450190627429379e+02,2.375050003136787211e+02
3.437500000000000000e+02,2.356987479406180341e+02,2.375555108279749277e+02,2.375144507562694116e+02
3.440000000000000000e+02,2.357078723615934734e+02,2.375662840064128147e+02,2.375241831475753429e+02
3.442500000000000000e+02,2.357172713361122476e+02,2.375773383602638091e+02,2.375341972730118982e+02
3.445000000000000000e+02,2.357269446903386552e+02,2.375886736455641142e+02,2.375444929118095274e+02
3.447500000000000000e+02,2.357368922453621849e+02,2.376002896121873675e+02,2.375550698370215628e+02
3.450000000000000000e+02,2.357471138172010114e+02,2.376121860038524858e+02,2.375659278155314382e+02
3.452500000000000000e+02,2.357576092168052639e+02,2.376243625581326171e+02,2.375770666080604485e+02
3.455000000000000000e+02,2.357683782500606640e+02,2.376368190064635257e+02,2.375884859691757924e+02
3.457500000000000000e+02,2.357794207177919077e+02,2.376495550741528007e+02,2.376001856472986447e+02
3.460000000000000000e+02,2.357907364157665597e+02,2.376625704803887515e+02,2.376121653847125117e+02
3.462500000000000000e+02,2.358023251346987195e+02,2.376758649382497026e+02,2.376244249175719574e+02
3.465000000000000000e+02,2.358141866602529149e+02,2.376894381547137129e+02,2.376369639759109305e+02
3.467500000000000000e+02,2.358263207730480246e+02,2.377032898306680124e+02,2.376497822836521436e+02
3.470000000000000000e+02,2.358387272486614279e+02,2.377174196609191199e+02,2.376628795586160550e+02
3.472500000000000000e+02,2.358514058576330683e+02,2.377318273342028192e+02,2.376762555125300480e+02
3.475000000000000000e+02,2.358643563654698028e+02,2.377465125331945046e+02,2.376899098510382373e+02
3.477500000000000000e+02,2.358775785326495793e+02,2.377614749345196117e+02,2.377038422737109613e+02
3.480000000000000000e+02,2.358910721146259846e+02,2.377767142087643322e+02,2.377180524740548719e+02
3.482500000000000000e+02,2.359048368618327913e+02,2.377922300204864996e+02,2.377325401395229676e+02
3.485000000000000000e+02,2.359188725196884491e+02,2.378080220282265884e+02,2.377473049515250523e+02
3.487500000000000000e+02,2.359331788286008873e+02,2.378240898845189975e+02,2.377623465854379390e+02
3.490000000000000000e+02,2.359477555239723188e+02,2.378404332359035322e+02,2.377776647106164205e+02
3.492500000000000000e+02,2.359626023362040996e+02,2.378570517229370012e+02,2.377932589904040981e+02
3.495000000000000000e+02,2.359777189907017032e+02,2.378739449802049535e+02,2.378091290821443238e+02
3.497500000000000000e+02,2.359931052078798359e+02,2.378911126363338724e+02,2.378252746371917681e+02
3.500000000000000000e+02,2.360087607031676100e+02,2.379085543140032257e+02,2.378416953009234760e+02
3.502500000000000000e+02,2.360246851870137732e+02,2.379262696299578579e+02,2.378583907127509747e+02
3.505000000000000000e+02,2.360408783648920519e+02,2.379442581950206375e+02,2.378753605061315852e+02
3.507500000000000000e+02,2.360573399373066934e+02,2.379625196141051333e+02,2.378926043085810136e+02
3.510000000000000000e+02,2.360740695997978946e+02,2.379810534862286033e+02,2.379101217416851739e+02
3.512500000000000000e+02,2.360910670429474578e+02,2.379998594045250684e+02,2.379279124211126089e+02
3.515000000000000000e+02,2.361083319523845603e+02,2.380189369562585853e+02,2.379459759566272510e+02
3.517500000000000000e+02,2.361258640087915808e+02,2.380382857228368323e+02,2.379643119521009851e+02
3.520000000000000000e+02,2.361436628879098976e+02,2.380579052798246664e+02,2.379829200055269780e+02
3.522500000000000000e+02,2.361617282605459707e+02,2.380777951969580783e+02,2.380017997090322410e+02
3.525000000000000000e+02,2.361800597925774525e+02,2.380979550381580623e+02,2.380209506488912723e+02
3.527500000000000000e+02,2.361986571449592702e+02,2.381183843615449689e+02,2.380403724055395571e+02
3.530000000000000000e+02,2.362175199737300204e+02,2.381390827194526594e+02,2.380600645535872104e+02
3.532500000000000000e+02,2.362366479300182220e+02,2.381600496584433984e+02,2.380800266618326759e+02
3.535000000000000000e+02,2.362560406600487966e+02,2.381812847193222353e+02,2.381002582932770508e+02
3.537500000000000000e+02,2.362756978051496617e+02,2.382027874371520397e+02,2.381207590051379839e+02
3.540000000000000000e+02,2.362956190017583538e+02,2.382245573412686781e+02,2.381415283488641705e+02
3.542500000000000000e+02,2.363158038814286499e+02,2.382465939552960208e+02,2.381625658701499617e+02
3.545000000000000000e+02,2.363362520708375314e+02,2.382688967971616023e+02,2.381838711089500862e+02
3.547500000000000000e+02,2.363569631917919764e+02,2.382914653791119690e+02,2.382054435994943447e+02
3.550000000000000000e+02,2.363779368612359804e+02,2.383142992077286522e+02,2.382272828703028722e+02
3.552500000000000000e+02,2.363991726912577462e+02,2.383373977839438567e+02,2.382493884442017986e+02
3.555000000000000000e+02,2.364206702890967051e+02,2.383607606030568320e+02,2.382717598383375730e+02
3.557500000000000000e+02,2.364424292571507920e+02,2.383843871547497599e+02,2.382943965641934483e+02
3.560000000000000000e+02,2.364644491929839489e+02,2.384082769231045518e+02,2.383172981276049995e+02
3.562500000000000000e+02,2.364867296893334299e+02,2.384324293866191056e+02,2.383404640287759264e+02
3.565000000000000000e+02,2.365092703341173888e+02,2.384568440182241886e+02,2.383638937622942819e+02
3.567500000000000000e+02,2.365320707104424116e+02,2.384815202853004052e+02,2.383875868171485308e+02
3.570000000000000000e+02,2.365551303966114176e+02,2.385064576496951929e+02,2.384115426767442329e+02
3.572500000000000000e+02,2.365784489661313046e+02,2.385316555677399037e+02,2.384357608189203575e+02
3.575000000000000000e+02,2.366020259877207934e+02,2.385571134902674544e+02,2.384602407159659663e+02
3.577500000000000000e+02,2.366258610253186134e+02,2.385828308626296348e+02,2.384849818346375798e+02
3.580000000000000000e+02,2.366499536380913469e+02,2.386088071247149003e+02,2.385099836361756331e+02
3.582500000000000000e+02,2.366743033804416996e+02,2.386350417109662487e+02,2.385352455763220689e+02
3.585000000000000000e+02,2.366989098020167717e+02,2.386615340503990979e+02,2.385607671053373338e+02
3.587500000000000000e+02,2.367237724477162431e+02,2.386882835666195319e+02,2.385865476680187953e+02
3.590000000000000000e+02,2.367488908577009568e+02,2.387152896778426623e+02,2.386125867037171986e+02
3.592500000000000000e+02,2.367742645674013318e+02,2.387425517969108739e+02,2.386388836463551968e+02
3.595000000000000000e+02,2.367998931075259179e+02,2.387700693313126408e+02,2.386654379244453708e+02
3.597500000000000000e+02,2.368257760040702067e+02,2.387978416832011703e+02,2.386922489611081062e+02
3.600000000000000000e+02,2.368519127783252998e+02,2.388258682494133041e+02,2.387193161740900109e+02
3.602500000000000000e+02,2.368783029468867198e+02,2.388541484214885884e+02,2.387466389757823322e+02
3.605000000000000000e+02,2.369049460216635055e+02,2.388826815856884593e+02,2.387742167732395728e+02
3.607500000000000000e+02,2.369318415098871071e+02,2.389114671230154840e+02,2.388020489681982212e+02
3.610000000000000000e+02,2.369589889141205390e+02,2.389405044092329717e+02,2.388301349570954812e+02
3.612500000000000000e+02,2.369863877322675876e+02,2.389697928148845278e+02,2.388584741310884851e+02
3.615000000000000000e+02,2.370140374575820772e+02,2.389993317053137218e+02,2.388870658760734216e+02
3.617500000000000000e+02,2.370419375786773060e+02,2.390291204406840393e+02,2.389159095727047202e+02
3.620000000000000000e+02,2.370700875795354250e+02,2.390591583759989760e+02,2.389450045964144920e+02
3.622500000000000000e+02,2.370984869395169881e+02,2.390894448611221321e+02,2.389743503174326804e+02
3.625000000000000000e+02,2.371271351333706434e+02,2.391199792407974769e+02,2.390039461008057913e+02
3.627500000000000000e+02,2.371560316312427972e+02,2.391507608546697838e+02,2.390337913064174984e+02
3.630000000000000000e+02,2.371851758986874472e+02,2.391817890373052933e+02,2.390638852890083399e+02
3.632500000000000000e+02,2.372145673966760171e+02,2.392130631182121761e+02,2.390942273981960398e+02
3.635000000000000000e+02,2.372442055816073605e+02,2.392445824218617076e+02,2.391248169784956303e+02
3.637500000000000000e+02,2.372740899053178225e+02,2.392763462677088455e+02,2.391556533693398592e+02
3.640000000000000000e+02,2.373042198150913862e+02,2.393083539702135170e+02,2.391867359050998232e+02
3.642500000000000000e+02,2.373345947536698191e+02,2.393406048388617933e+02,2.392180639151054891e+02
3.645000000000000000e+02,2.373652141592631040e+02,2.393730981781871492e+02,2.392496367236666686e+02
3.647500000000000000e+02,2.373960774655597277e+02,2.394058332877920350e+02,2.392814536500937379e+02
3.650000000000000000e+02,2.374271841017371401e+02,2.394388094623693348e+02,2.393135140087188120e+02
3.652500000000000000e+02,2.374585334924724691e+02,2.394720259917239957e+02,2.393458171089168331e+02
3.655000000000000000e+02,2.374901250579529517e+02,2.395054821607949691e+02,2.393783622551266603e+02
3.657500000000000000e+02,2.375219582138868191e+02,2.395391772496772944e+02,2.394111487468735220e+02
3.660000000000000000e+02,2.375540323715140119e+02,2.395731105336436428e+02,2.394441758787889967e+02
