z,r_min47,r_max47,r_mean47,r_wall_reco,r_min54,r_max54
35.75,59.873817734404824,61.810320214812954,60.84206897460889,68.94263739370787,62.21596693241595,64.1523126336963
36.0,59.899004764215164,61.82344260724351,60.861223685729335,68.94425098118312,62.23953076879895,64.16553320906489
36.25,59.922942621954626,61.83656499967407,60.87975381081435,68.94586456865838,62.26309460518195,64.17875378443348
36.5,59.94529376394589,61.84968739210462,60.897490578025256,68.94747815613363,62.28665844156494,64.19197435980207
36.75,59.967644905937156,61.86280978453518,60.91522734523617,68.94909174360888,62.310222277947936,64.20519493517068
37.0,59.98999604792842,61.87593217696574,60.93296411244708,68.95046505596268,62.333786114330934,64.21841551053927
37.25,60.01234718991969,61.892044821782,60.952196005850844,68.95182007641782,62.35734995071393,64.23163608590787
37.5,60.03469833191096,61.910545537389524,60.97262193465024,68.95317509687295,62.38091378709692,64.24485666127647
37.75,60.057049473902225,61.92904625299704,60.99304786344963,68.95453011732809,62.40447762347992,64.26329549291022
38.0,60.07940061589349,61.94754696860456,61.01347379224903,68.95588513778323,62.42596305745813,64.28237127155175
38.25,60.101751757884756,61.966047684212086,61.03389972104842,68.95723095879073,62.446866780534684,64.3014470501933
38.5,60.12410289987602,61.98454839981961,61.05432564984781,68.95838796073421,62.46777050361124,64.32052282883484
38.75,60.14645404186729,62.00304911542713,61.07475157864721,68.95954496267768,62.4886742266878,64.33959860747639
39.0,60.166500009988326,62.02154983103465,61.09402492051149,68.96070196462117,62.50957794976436,64.35867438611793
39.25,60.18628075464783,62.04005054664217,61.113165650645,68.96185896656465,62.53048167284092,64.37775016475948
39.5,60.20606149930733,62.05855126224969,61.132306380778516,68.96301596850813,62.55138539591748,64.39693502749618
39.75,60.22584224396683,62.07705197785722,61.151447110912024,68.96414907834895,62.572289118994036,64.41617191654018
40.0,60.24562298862633,62.09555269346474,61.17058784104553,68.96516009264228,62.59319284207059,64.43540880558419
40.25,60.26540373328583,62.114053409072255,61.189728571179046,68.9661711069356,62.61409656514715,64.4546456946282
40.5,60.28518447794533,62.13255412467978,61.20886930131255,68.96718212122893,62.63441759374785,64.4738825836722
40.75,60.30496522260483,62.1510548402873,61.22801003144606,68.96819313552226,62.6528694154198,64.4931194727162
41.0,60.32474596726433,62.169552850085815,61.24714940867507,68.96920414981558,62.67132123709175,64.51235636176021
41.25,60.344526711923834,62.18790249225162,61.26621460208773,68.97018773615423,62.689773058763706,64.5315932508042
41.5,60.36430745658333,62.20625213441742,61.28527979550037,68.9711010749465,62.70822488043566,64.55083013984822
41.75,60.38352261490239,62.22460177658322,61.3040621957428,68.97201441373878,62.72667670210761,64.57006702889223
42.0,60.4009782289709,62.24295141874902,61.32196482385996,68.97292775253104,62.74512852377957,64.58930391793623
42.25,60.418433843039416,62.261301060914825,61.33986745197712,68.97384109132331,62.76358034545152,64.60854080698023
42.5,60.435889457107926,62.27965070308063,61.35777008009428,68.97475443011558,62.782032167123475,64.62777769602424
42.75,60.453345071176436,62.29800034524643,61.37567270821143,68.97564558348006,62.80048398879543,64.64701458506825
43.0,60.47080068524495,62.316349987412224,61.39357533632859,68.97650317374679,62.81893581046738,64.66475716321831
43.25,60.48825629931346,62.334699629578026,61.411477964445744,68.97736076401354,62.837070742050564,64.68213492547599
43.5,60.50571191338197,62.35304927174383,61.4293805925629,68.97821835428027,62.85324286002079,64.69951268773367
43.75,60.52316752745049,62.37139891390963,61.44728322068006,68.97907594454702,62.86941497799103,64.71689044999137
44.0,60.540623141519,62.38974855607543,61.46518584879722,68.97993353481375,62.885587095961256,64.73426821224905
44.25,60.558078755587516,62.408098198241234,61.483088476914375,68.98078125608328,62.901759213931484,64.75164597450673
44.5,60.575534369656026,62.426447840407036,61.50099110503153,68.98161968906228,62.91793133190171,64.76902373676441
44.75,60.592989983724536,62.44479748257284,61.51889373314869,68.9824581220413,62.93410344987195,64.78640149902209
45.0,60.60944824510773,62.46314712473864,61.536297684923184,68.9832965550203,62.950275567842176,64.80377926127977
45.25,60.62482534316384,62.47999349018037,61.552409416672106,68.98413498799931,62.966447685812405,64.82115702353745
45.5,60.640202441219955,62.49671782255591,61.56846013188793,68.98497342097832,62.98261980378263,64.83853478579513
45.75,60.65557953927607,62.513442154931454,61.58451084710376,68.98582053146745,62.99879192175287,64.85591254805281
46.0,60.67095663733218,62.530166487307,61.60056156231959,68.9866726874972,63.0149640397231,64.8732903103105
46.25,60.686333735388295,62.546890819682545,61.616612277535424,68.98752484352696,63.031136157693325,64.89066807256818
46.5,60.70171083344441,62.56361515205809,61.63266299275125,68.9883769995567,63.045334231770234,64.90738748558284
46.75,60.71708793150052,62.58033948443364,61.648713707967076,68.98922915558646,63.059384959269835,64.92301242863027
47.0,60.732465029556636,62.59706381680918,61.66476442318291,68.99008131161621,63.073435686769436,64.93863737167771
47.25,60.74784212761275,62.61378814918472,61.680815138398735,68.99096322832759,63.08748641426904,64.95426231472514
47.5,60.76321922566886,62.63051248156027,61.69686585361457,68.99185509282397,63.10153714176864,64.96988725777258
47.75,60.778596323724976,62.64723681393581,61.712916568830394,68.99274695732034,63.11558786926824,64.98551220082001
48.0,60.79397342178109,62.66396114631136,61.72896728404622,68.9936388218167,63.12963859676784,65.00113714386745
48.25,60.8093505198372,62.680685478686904,61.74501799926205,68.99453068631307,63.14368932426744,65.01676208691488
48.5,60.82449007915129,62.69740981106245,61.76094994510687,68.99542255080945,63.15774005176704,65.03238702996231
48.75,60.83526699798817,62.71413414343799,61.77470057071308,68.99636995379127,63.171790779266644,65.04801197300975
49.0,60.84604391682506,62.730858475813534,61.7884511963193,68.9973259020779,63.18584150676625,65.06363691605718
49.25,60.85682083566194,62.74758280818908,61.80220182192551,68.99828185036453,63.19989223426585,65.07926185910462
49.5,60.86759775449883,62.764059421852444,61.815828588175634,68.99923779865117,63.213942961765454,65.09488680215205
49.75,60.87837467333572,62.779301580195764,61.828838126765746,69.0001937469378,63.22492361476177,65.11051174519949
50.0,60.8891515921726,62.79454373853909,61.84184766535584,69.00114969522444,63.233959388754414,65.12613668824692
50.25,60.89992851100949,62.80978589688241,61.854857203945954,69.00218588698876,63.24299516274706,65.14176163129436
50.5,60.910705429846374,62.82502805522574,61.86786674253605,69.00322339770855,63.2520309367397,65.15599538353875
50.75,60.92148234868326,62.840270213569056,61.88087628112616,69.00426090842834,63.261066710732344,65.16995930030667
51.0,60.932259267520145,62.85551237191238,61.89388581971626,69.00529841914813,63.27010248472499,65.1839232170746
51.25,60.943036186357034,62.8707545302557,61.90689535830637,69.00633592986793,63.27913825871763,65.19788713384251
51.5,60.953813105193916,62.88599668859903,61.91990489689647,69.00738328269681,63.28817403271027,65.21185105061045
51.75,60.964590024030805,62.90123884694235,61.93291443548658,69.00851823658864,63.29720980670292,65.22581496737837
52.0,60.97536694286769,62.916481005285675,61.94592397407668,69.00965319048048,63.30624558069555,65.23977888414629
52.25,60.986143861704576,62.931723163628995,61.95893351266679,69.01078814437233,63.315281354688196,65.25374280091421
52.5,60.99692078054146,62.94696532197232,61.971943051256886,69.01192309826416,63.32431712868084,65.26770671768215
52.75,61.00769769937835,62.96220748031564,61.984952589847,69.013058052156,63.33335290267348,65.28167063445007
53.0,61.01847461821524,62.97744963865897,61.9979621284371,69.01421668829057,63.342388676666125,65.29563455121799
53.25,61.02925153705212,62.99269179700229,62.010971667027206,69.01546018755911,63.35142445065877,65.30959846798591
53.5,61.04002845588901,63.007933955345614,62.02398120561731,69.01670368682767,63.36046022465141,65.32356238475384
53.75,61.05080537472589,63.02317611368893,62.036990744207415,69.01794718609622,63.369495998644055,65.33752630152176
54.0,61.06158229356278,63.03841827203226,62.05000028279752,69.01919068536478,63.3785317726367,65.35149021828968
54.25,61.07235921239966,63.05243171628857,62.062395464344114,69.02043418463333,63.38756754662934,65.36497670476432
54.5,61.08313613123655,63.06623577125495,62.074685951245755,69.02171656148148,63.396603320621985,65.37734640912126
54.75,61.09391305007343,63.08003982622133,62.08697643814738,69.02307599107903,63.40563909461463,65.38971611347819
55.0,61.10468996891032,63.09384388118771,62.099266925049015,69.02443542067655,63.41467486860727,65.40208581783513
55.25,61.1154668877472,63.107647936154095,62.11155741195065,69.0257948502741,63.42371064259991,65.41445552219207
55.5,61.12624380658409,63.12145199112047,62.12384789885228,69.02715427987164,63.43274641659255,65.42682522654901
55.75,61.137020725420975,63.13525604608685,62.13613838575391,69.02851370946917,63.441782190585194,65.43919493090596
56.0,61.147797644257864,63.14906010105324,62.14842887265555,69.02992798043537,63.45081796457784,65.4515646352629
56.25,61.158574563094746,63.162864156019616,62.16071935955718,69.03140859902015,63.45985373857048,65.46393433961984
56.5,61.169351481931635,63.176668210985994,62.17300984645881,69.03288921760493,63.46888951256312,65.47630404397678
56.75,61.180128400768524,63.19047226595238,62.18530033336045,69.0343698361897,63.47792528655577,65.48867374833372
57.0,61.190905319605406,63.20427632091876,62.19759082026208,69.03585045477448,63.48696106054841,65.50104345269067
57.25,61.201682238442295,63.21808037588514,62.20988130716371,69.03733107335925,63.49599683454105,65.5134131570476
57.5,61.21245915727918,63.23188443085152,62.222171794065346,69.03888161298939,63.505032608533696,65.52578286140454
57.75,61.223236076116066,63.2456884858179,62.23446228096698,69.04048496416438,63.51406838252634,65.53815256576148
