E_keV,O1s_d250,O1s_d300,O1s_d350,L10_1000,O4_1000,O6_1000,O1s_el,L10_flip,L10_fig1dig
5.650000000000000000e+01,1.423345398464243480e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.152413785043334661e-04,1.561460666798721465e-03,1.362488450996402790e-03,7.971432167823019020e-04,1.267202998974741729e-03,3.921587243362896057e-04
5.700000000000000000e+01,2.585977136815957047e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.185562933216516939e-04,1.542909705372627572e-03,1.369806204039028833e-03,7.658186840920715426e-04,1.274156547371028091e-03,3.911404917881377728e-04
5.750000000000000000e+01,4.183661535197172690e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.221947335787668358e-04,1.524764714340630552e-03,1.376990327497633424e-03,7.350865340394961396e-04,1.281018061165252638e-03,3.911404917881377728e-04
5.800000000000000000e+01,5.949515353317973946e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.261471640630503560e-04,1.507010341732607089e-03,1.384041924988052650e-03,7.054624723391671442e-04,1.287787675982407292e-03,3.904133553901562590e-04
5.850000000000000000e+01,8.599029152360292789e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.304038572186700174e-04,1.489631862442802228e-03,1.390962117828333823e-03,6.767735478066649185e-04,1.294465526038374170e-03,3.883791030331573127e-04
5.900000000000000000e+01,1.250227501744947858e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.349549178437588874e-04,1.472615155875936326e-03,1.397752043708931809e-03,6.490637298103101287e-04,1.301051745178232171e-03,3.883791030331573127e-04
5.950000000000000000e+01,1.636518265190552190e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.397903070570273986e-04,1.455946684261676897e-03,1.404412855398030034e-03,6.224387472552456429e-04,1.307546467880014388e-03,3.883791030331573127e-04
6.000000000000000000e+01,2.274489655653742055e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.455225678652842718e-04,1.442016295772160193e-03,1.413303840922832755e-03,5.968948002507938480e-04,1.316150051777890875e-03,3.883791030331573127e-04
6.050000000000000000e+01,2.781315090954143004e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.509220864230918127e-04,1.426004118827256658e-03,1.419741069705062874e-03,5.720589609489308515e-04,1.322492862833494088e-03,3.883791030331573127e-04
6.100000000000000000e+01,3.466630565190374812e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.567371518510782983e-04,1.411215247067574034e-03,1.426981000454739671e-03,5.483473790747101255e-04,1.329603149930002389e-03,3.883791030331573127e-04
6.150000000000000000e+01,4.280754295437567752e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.626257518873287570e-04,1.395796791245323314e-03,1.433169863152439260e-03,5.254188627484784966e-04,1.335764692748589314e-03,3.883791030331573127e-04
6.200000000000000000e+01,5.033532586062186912e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.687478298678490795e-04,1.380667232503319467e-03,1.439235452642477400e-03,5.029707606081756628e-04,1.341835421934398434e-03,3.897573519006728967e-04
6.250000000000000000e+01,5.847458365219265026e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.750929306296628971e-04,1.365816095044793598e-03,1.445178985400241310e-03,4.813708152985485701e-04,1.347815492000109094e-03,3.911404917881377728e-04
6.300000000000000000e+01,6.686847640744512889e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.816506015768019702e-04,1.351233351999882228e-03,1.451001684873236622e-03,4.605655739065641100e-04,1.353705064029711190e-03,3.911404917881377728e-04
6.350000000000000000e+01,7.454606908375033952e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.892214049866809969e-04,1.339289757367054506e-03,1.459272504479183644e-03,4.406844887792551319e-04,1.361912191541005774e-03,3.918017976397611510e-04
6.400000000000000000e+01,8.406585663756812590e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.962016187133616282e-04,1.325212747383435830e-03,1.464888061359200834e-03,4.213584295171764237e-04,1.367651913909669623e-03,3.939215141119608871e-04
6.450000000000000000e+01,9.223147915554440537e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.034718091451529255e-04,1.312181054391964178e-03,1.471322334282773288e-03,4.031964568080236792e-04,1.374162244126420421e-03,3.939215141119608871e-04
6.500000000000000000e+01,1.002061458851853269e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.107988689289065088e-04,1.298563654840665174e-03,1.476706016801977283e-03,3.851491199897987450e-04,1.379722747938293657e-03,3.963515489452716450e-04
6.550000000000000000e+01,1.081605719288694168e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.182874704495649805e-04,1.285170903077098538e-03,1.481974939602899227e-03,3.678074723177046385e-04,1.385193631762271895e-03,3.967223095999738731e-04
6.600000000000000000e+01,1.160527891605187423e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.259275093920669828e-04,1.271995117193819476e-03,1.487130345950199613e-03,3.511240620216986709e-04,1.390575106385301841e-03,3.994138437392758131e-04
6.650000000000000000e+01,1.238434806845169081e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.346939916352072098e-04,1.261384571183992841e-03,1.494917661668125359e-03,3.352043686180605254e-04,1.398451513137626782e-03,4.009537959915398879e-04
6.700000000000000000e+01,1.314959058268324503e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.426374889047806575e-04,1.248617599696151938e-03,1.499880214037468832e-03,3.197521191766770693e-04,1.403685291552600207e-03,4.025000591498132199e-04
6.750000000000000000e+01,1.367073430755671049e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.507771745615190727e-04,1.236773942002466955e-03,1.505673163710509683e-03,3.052481233179494820e-04,1.409691762757336268e-03,4.040522727781194960e-04
6.800000000000000000e+01,1.439558798628752610e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.589505751876507794e-04,1.224380818589459411e-03,1.510418253750472591e-03,2.908654997665469544e-04,1.414748783126305951e-03,4.070498323451603910e-04
6.850000000000000000e+01,1.509755386723533183e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.672273058404798583e-04,1.212171277430882472e-03,1.515055914907964237e-03,2.770668650990726388e-04,1.419717550849678182e-03,4.086195150950779043e-04
6.900000000000000000e+01,1.570818774693934520e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.755980961896259622e-04,1.200139483303052767e-03,1.519587378973233415e-03,2.638105422950686157e-04,1.424598342165437920e-03,4.116508805685229421e-04
6.950000000000000000e+01,1.595741685344730749e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.852221073394048312e-04,1.190606870190813156e-03,1.526931937804704154e-03,2.512330835014590685e-04,1.432150300616555827e-03,4.132382285383594776e-04
7.000000000000000000e+01,1.657297506739618866e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.937857204715207166e-04,1.178910001787906439e-03,1.531284658112293121e-03,2.389442734745888348e-04,1.436886155751388415e-03,4.154192560308201223e-04
7.050000000000000000e+01,1.691359137639315445e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.024659518399501824e-04,1.168037006475703028e-03,1.536478301158379026e-03,2.274734818886375908e-04,1.442397031619636590e-03,4.179089916020012319e-04
7.100000000000000000e+01,1.740297217789544453e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.111527772489383482e-04,1.156649026680723648e-03,1.540627857379960140e-03,2.161265950330758961e-04,1.446959418544517886e-03,4.210091137521718738e-04
7.150000000000000000e+01,1.752187849696786775e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.198905297268749523e-04,1.145413530817924845e-03,1.544677176522227984e-03,2.052908334950637474e-04,1.451435322302200388e-03,4.241321934710257373e-04
7.200000000000000000e+01,1.780670324864993019e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.299968398723560415e-04,1.136625559231563016e-03,1.551686834560715711e-03,1.949853479772674478e-04,1.458726734191826508e-03,4.272784004975666537e-04
7.250000000000000000e+01,1.815169379304220568e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.388449892827299739e-04,1.125677403369288983e-03,1.555568774903139280e-03,1.849643685244462563e-04,1.463060533019514128e-03,4.304480794283782586e-04
7.300000000000000000e+01,1.817172901504192188e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.477546105202600124e-04,1.115483930921528461e-03,1.560299350771481757e-03,1.756073645260251836e-04,1.468171346023373685e-03,4.336415266654670064e-04
7.350000000000000000e+01,1.830214601659345755e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.566477827797016928e-04,1.104803088654774399e-03,1.563989696813088788e-03,1.663979437474885094e-04,1.472335079540561167e-03,4.368586246770383790e-04
7.400000000000000000e+01,1.853248732905297047e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.655539507705141826e-04,1.094254815763928863e-03,1.567585569352935703e-03,1.575693215891571140e-04,1.476414117816273776e-03,4.400995483417081966e-04
7.450000000000000000e+01,1.828782039058023676e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.759527137143873043e-04,1.086105353109514688e-03,1.574286489024769291e-03,1.492079048586298067e-04,1.483451491680185062e-03,4.433644738292668577e-04
7.500000000000000000e+01,1.850786311274897665e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.848974229306660956e-04,1.075806894934231654e-03,1.577725867369039747e-03,1.411955319757726972e-04,1.487391781370447962e-03,4.473908908216621882e-04
7.550000000000000000e+01,1.832664908211541471e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.938583229129399364e-04,1.066204277687538395e-03,1.582021212953311964e-03,1.335341125053115575e-04,1.492111629893350545e-03,4.508478253729967709e-04
7.600000000000000000e+01,1.830479392192803497e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.027809806251184597e-04,1.056140537789303007e-03,1.585280125062190531e-03,1.261244777526331908e-04,1.495885866966243554e-03,4.549136953722776491e-04
7.650000000000000000e+01,1.807164351451962143e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.133005894068933005e-04,1.048437196713115135e-03,1.591756325069983678e-03,1.190971728056859814e-04,1.502729962996720301e-03,4.582883493630593159e-04
7.700000000000000000e+01,1.794016025983529621e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.222126879204170537e-04,1.038599174419846697e-03,1.594866982664204470e-03,1.122973893298874742e-04,1.506368473983796122e-03,4.633263957294307396e-04
7.750000000000000000e+01,1.755367543889573001e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.311115457973341496e-04,1.029415908378542412e-03,1.598838864469026089e-03,1.059615518898856634e-04,1.510788644596923903e-03,4.667633697160674159e-04
7.800000000000000000e+01,1.752388079830573481e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.399565299082087943e-04,1.019791775562424322e-03,1.601777516216400330e-03,9.975627111106279707e-05,1.514264693453184173e-03,4.718659884037754615e-04
7.850000000000000000e+01,1.709733350343283853e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.487610654364767441e-04,1.010274573965209586e-03,1.604631344083517130e-03,9.385152575066813246e-05,1.517659955986709478e-03,4.755126262424567464e-04
7.900000000000000000e+01,1.686874196926584080e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.593004202685604376e-04,1.003072521722557552e-03,1.610842048939015950e-03,8.824060062702018814e-05,1.524264509992515016e-03,4.806218000777616700e-04
7.950000000000000000e+01,1.648424643802786369e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.680436977868485938e-04,9.937567716506979197e-04,1.613557357277474154e-03,8.290519662817963321e-05,1.527528282760390408e-03,4.854884824420830389e-04
8.000000000000000000e+01,1.600351928332804799e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.767447869159154156e-04,9.850512113337322236e-04,1.617140949230294394e-03,7.783790229214537120e-05,1.531577498389290670e-03,4.895104306187110120e-04
8.050000000000000000e+01,1.571754297745349069e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.853753918220492018e-04,9.759284825083059181e-04,1.619694296536536944e-03,7.295401560602132393e-05,1.534683794710782435e-03,4.938696610585591000e-04
8.100000000000000000e+01,1.528862167345407686e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.958550305268459144e-04,9.690846415200012314e-04,1.625712466669433642e-03,6.832349435759745005e-05,1.541107898706585606e-03,4.985632605299749167e-04
8.150000000000000000e+01,1.477595444671521993e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.043924877492050395e-04,9.601478190411601513e-04,1.628134502185661159e-03,6.393025248028661616e-05,1.544086355660388580e-03,5.029948595226989890e-04
8.200000000000000000e+01,1.444229348471358539e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.128704226458095145e-04,9.517897319081021360e-04,1.631430085228376126e-03,5.976809578235378335e-05,1.547853463285890846e-03,5.089997709974607501e-04
8.250000000000000000e+01,1.397932643289287891e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.212673793565747360e-04,9.430326116067444227e-04,1.633697638814070362e-03,5.576811896518142750e-05,1.550678710430952777e-03,5.133655007148922936e-04
8.300000000000000000e+01,1.344500702390108307e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.316311557079723969e-04,9.365187485944027283e-04,1.639535948046726317e-03,5.198564225111428847e-05,1.556928776536791641e-03,5.190089992602246434e-04
8.350000000000000000e+01,1.297813370870474830e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.399105277206693369e-04,9.279347146300666533e-04,1.641678884770431546e-03,4.840663435429382207e-05,1.559630046652559854e-03,5.245916385905917889e-04
8.400000000000000000e+01,1.249121530322095438e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.481177376299808250e-04,9.199012932875850687e-04,1.644700755925903278e-03,4.502593344960406071e-05,1.563123714158695318e-03,5.286445519058632306e-04
8.450000000000000000e+01,1.199104192172653540e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.562361103300873797e-04,9.114860054616046731e-04,1.646696199713768754e-03,4.178808540188524393e-05,1.565676262439306184e-03,5.344183828264669704e-04
8.500000000000000000e+01,1.144449379466810912e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.664421479771978693e-04,9.052788243149233150e-04,1.652366266149248638e-03,3.873602310342612391e-05,1.571759041479681065e-03,5.399241801133799427e-04
8.550000000000000000e+01,1.089316484744409872e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.744256167946768831e-04,8.970260034177058835e-04,1.654243253308017910e-03,3.586069725395148785e-05,1.574191636651493201e-03,5.448428267414289232e-04
8.600000000000000000e+01,1.042022432458789786e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.823285539969642918e-04,8.892985404933732114e-04,1.657004747456858242e-03,3.314856846817433643e-05,1.577420933230399376e-03,5.490532016435846182e-04
8.650000000000000000e+01,9.930786446173205627e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.901374581287263620e-04,8.812054004153510806e-04,1.658740719641521848e-03,3.056479180607490410e-05,1.579709460853865807e-03,5.563354691407808349e-04
8.700000000000000000e+01,9.386440297989712134e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.001574165476000320e-04,8.752855819855401157e-04,1.664253070340252589e-03,2.815904185558900467e-05,1.585631943459796288e-03,5.615355343926744765e-04
8.750000000000000000e+01,8.893254619048861394e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.078263626755997169e-04,8.677743272023233714e-04,1.666833831786359568e-03,2.589062987989410383e-05,1.588675661537742451e-03,5.673763629445963304e-04
8.800000000000000000e+01,8.360930269408196848e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.153990654828031709e-04,8.599090925364444998e-04,1.668389648576861211e-03,2.373251318125130753e-05,1.590778934338313907e-03,5.743007831980783589e-04
8.850000000000000000e+01,7.851951657645522917e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.252756599656213121e-04,8.541903739560024545e-04,1.673794992232456287e-03,2.171355889238450753e-05,1.596591101910981893e-03,5.791505303812189342e-04
8.900000000000000000e+01,7.344996189247596447e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.326988305588323104e-04,8.464730556028186121e-04,1.675241764262899551e-03,1.982564610089732586e-05,1.598581646135659911e-03,5.855171893989302668e-04
8.950000000000000000e+01,6.852109531265824409e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.400358828297029403e-04,8.392425030107104758e-04,1.677582983969231343e-03,1.806252238619899934e-05,1.601377419668534047e-03,5.918926905137580474e-04
9.000000000000000000e+01,6.434593433839669654e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.472758475690430344e-04,8.316724114609911353e-04,1.678898759519408587e-03,1.639880142914713090e-05,1.603232217059476954e-03,5.964665772860636020e-04
