m_chi_GeV,dmax_E216_June_vesc544,dmax_E248_June_vesc544,dmax_E280_June_vesc544,dabs_June_vesc544,dmax_E216_avg_vesc544,dmax_E248_avg_vesc544,dmax_E280_avg_vesc544,dabs_avg_vesc544,dmax_E216_Dec_vesc544,dmax_E248_Dec_vesc544,dmax_E280_Dec_vesc544,dabs_Dec_vesc544,dmax_E216_June_vesc500,dmax_E248_June_vesc500,dmax_E280_June_vesc500,dabs_June_vesc500,dmax_E216_June_vesc600,dmax_E248_June_vesc600,dmax_E280_June_vesc600,dabs_June_vesc600
20029.794309402765,403.2650162734225,415.4516994024512,424.8560417571333,443.04005918269627,392.0922351695583,403.47987729193034,412.1352708804512,427.2310013799751,380.58765762979147,391.1525297423443,399.036733143434,411.25259046215365,369.517553305264,379.2907275208442,386.43286492260387,396.16509242349326,446.21633277835144,461.47475452449646,473.75826681926173,506.48881468514935
20426.43751356589,403.2906445389303,415.4811244480342,424.8892635827916,443.0923125293403,392.11786343506617,403.50930233751336,412.1684927061095,427.2813901634484,380.6132858952993,391.18195478792734,399.0699549690923,411.30109470849044,369.5431815707718,379.3201525664272,386.46608674826217,396.2118172093757,446.2419610438593,461.5041795700795,473.79148864492004,506.54855135016754
20830.935308194483,403.3157751514655,415.5099781142784,424.9218403027447,443.14356318423955,392.1429940476014,403.53815600375754,412.2010694260626,427.330812034361,380.63841650783456,391.2108084541715,399.1025316890454,411.3486682047316,369.56831218330706,379.3490062326714,386.4986634682153,396.2576453913067,446.26709165639454,461.53303323632366,473.82406536487315,506.6071417257189
21243.443235072067,403.34041777451796,415.5382714963016,424.9537844437386,443.19383016141126,392.16763667065385,403.5664493857807,412.2330135670564,427.37928532825015,380.663059130887,391.23910183619466,399.13447583003926,411.39532860066674,369.5929548063595,379.37729961469455,386.53060760920914,396.30259397156334,446.2917342794469,461.5613266183468,473.856009505867,506.66460754886015
21664.119916123156,403.3645818839304,415.56601547377505,424.98510828927317,443.24313212298165,392.1918007800662,403.5941933632542,412.264337412591,427.42682804131886,380.6872232402994,391.26684581366817,399.16579967557385,411.44109321944194,369.6171189157719,379.40504359216806,386.5619314547437,396.3466796377629,446.31589838885935,461.5890705958203,473.8873333514016,506.7209701543624
22093.127114408286,403.3882767715425,415.5932207151076,425.015823884326,443.29148738536514,392.21549566767834,403.62139860458666,412.2950530076438,427.47345783639474,380.7109181279115,391.29405105500064,399.19651527062666,411.4859790632963,369.640813803384,379.4322488335005,386.59264704979654,396.38991876838844,446.3395932764715,461.6162758371528,473.9180489464544,506.77625048177487
22530.629796326866,403.41151154876394,415.619897681547,425.0459430399834,443.3389139253488,392.23873044489983,403.6480755710261,412.3251721633012,427.51919204879664,380.734152905133,391.32072802144006,399.2266344262841,411.53000281920885,369.6640485806055,379.45892579993995,386.62276620545396,396.4323274382288,446.36282805369297,461.6429528035922,473.94816810211177,506.83046908238003
22976.796195051793,403.43429515007773,415.6460566312036,425.0754773379828,443.38542938608134,392.26151404621356,403.67423452068266,412.3547064613006,427.5640476921104,380.7569365064467,391.34688697109664,399.2561687242835,411.57318086445855,369.6868321819192,379.4850847495965,386.6523005034534,396.47392142373485,446.3856116550067,461.6691117532488,473.9777024001112,506.8836461260415
23431.79787522033,403.456636336476,415.6717076229942,425.1044381351657,443.43105108296896,392.2838552326118,403.69988551247326,412.38366725848357,427.6080414638744,380.77927769284497,391.37253796288724,399.2851295214664,411.61552927209675,369.7091733683175,379.5107357413871,386.68126130063627,396.5147162082908,446.40795284140495,461.6947627450394,474.00666319729413,506.93580140794353
23895.809798905742,403.4785436988288,415.6968605205103,425.1328365678453,443.4757960094783,392.3057625949646,403.72503840998945,412.4120656911631,427.65118975117485,380.8011850551978,391.39769086040343,399.31352795414597,411.65706381633396,369.73108073067027,379.5358886389033,386.70965973331585,396.5547269874035,446.42986020375776,461.7199156425556,474.03506162997365,506.9869543552248
24369.010392895874,403.50002566118735,415.7215249958109,425.1606835560878,443.5196808428475,392.32724455732324,403.74970288529005,412.43991267940567,427.6935086361541,380.8226670175564,391.42235533570397,399.3413749423885,411.6977999778413,369.7525626930289,379.5605531142039,386.73750672155836,396.59396867380946,446.4513421661164,461.7445801178561,474.0629086182162,507.0371240335082
24851.581617303516,403.52109048402394,415.7457105331418,425.187989807913,443.5627219497078,392.3483093801598,403.7738884226209,412.46721893123083,427.73501390143036,380.84373184039293,391.4465408730349,399.3686811942137,411.7377529489683,369.7736275158654,379.5847386515348,386.7648129733836,396.632455902501,446.4724069889529,461.76876565518705,474.09021487004145,507.08632915332646
25343.709035535678,403.54174626740763,415.7694264325823,425.2147658234104,443.6049353916132,392.36896516354346,403.79760432206143,412.49399494672826,427.77572103543133,380.8643876237766,391.4702567724754,399.3954572097111,411.7769376388764,369.7942832992491,379.6084545509753,386.79158898888096,396.6702030356718,446.4930627723366,461.79248155462756,474.1169908855388,507.13458807644486
25845.581885648407,403.56200095411936,415.79268181362175,425.2410218987775,443.6463369304839,392.38921985025524,403.82085970310084,412.5202510220953,427.8156452376424,380.8846423104884,391.4935121535148,399.42171328507817,411.81536867859126,369.8145379859609,379.6317099320147,386.81784506424805,396.70722416758366,446.5133174590484,461.81573693566696,474.1432469609059,507.1819188220832
26357.39315311462,403.5818623327062,415.8154856186659,425.266768130279,443.6869420339608,392.40908122884207,403.84366350814497,412.5459972535968,427.85480142377054,380.9045036890752,391.51631595855895,399.44745951657967,411.8530604259733,369.8343993645477,379.65451373705883,386.84359129574955,396.7435331293544,446.53317883763515,461.8385407407111,474.1689931924074,507.2283390730377
26879.3396450329,403.6013380404762,415.8378466164759,425.29201441812893,443.7267658806734,392.42855693661204,403.866024505955,412.57124354144673,427.89320423082415,380.9239793968452,391.538676956369,399.4727058044296,411.8900269706079,369.85387507231775,379.6768747348689,386.8688375835995,396.77914349366915,446.5526545454052,461.86090173852114,474.19423948025735,507.27386618170345
27411.62206580593,403.62043556643505,415.8597734055398,425.31677047029785,443.76582336542253,392.44765446257094,403.8879512950189,412.5959995936157,427.930868022111,380.9430769228041,391.5606037454329,399.49746185659853,411.92628213861616,369.8729725982766,379.6988015239328,386.89359363576847,396.81406857941425,446.5717520713641,461.88282852758505,474.2189955324263,507.31851717599875
27954.445094317245,403.6391622541662,415.8812744173792,425.3410458062456,443.80412910427884,392.466381150302,403.90945230685827,412.6202749295634,427.96780689215433,380.9618036105352,391.58210475727225,399.5217371925462,411.96183949738696,369.8916992860077,379.72030253577213,386.91786897171613,396.8483214562362,446.59047875909516,461.9043295394244,474.24327086837394,507.3623087651944
28508.017462636864,403.6575253046541,415.9023579197912,425.36484976058176,443.8416974395969,392.4847442007899,403.93053580927034,412.64407888389957,428.0040346715288,380.9801666610231,391.6031882596843,399.54554114688244,411.99671236023244,369.91006233649557,379.7413860381842,386.9416729260523,396.8819149490254,446.60884180958305,461.9254130418364,474.26707482271013,507.40525734564574
29072.552036284942,403.67553177905387,415.92303202002796,425.3881914866555,443.878542444948,392.50275067518976,403.9512099095071,412.6674206099733,428.0395649316165,380.9981731354229,391.6238623599211,399.5688828729562,412.03091379096577,369.9280688108954,379.76206013842096,386.96501465212606,396.9148616423271,446.6268482839829,461.9460871420732,474.2904165487839,507.44737900643145
29648.265896085126,403.69318860140595,415.94330466791376,425.41107996007497,443.91467792997065,392.52040749754184,403.9714825573929,412.6903090833928,428.0744109892846,381.015829957775,391.6441350078069,399.59177134637565,412.0644566084044,369.9457256332475,379.78233278630677,386.98790312554553,396.94717388467865,446.644505106335,461.96635978995903,474.3133050222034,507.4886895348991
30235.38042163878,403.7105025612993,415.9631836589023,425.43352398215876,443.9501174451413,392.5377214574351,403.9913615483814,412.7127531054766,428.1085859114863,381.03314391766827,391.6640139987954,399.61421536845944,412.09735339079816,369.96303959314076,379.80221177729527,387.0103471476294,396.97886379287553,446.66181906622825,461.98623878094753,474.3357490442872,507.5292044221193
30834.121376452218,403.7274803164811,415.982676637074,425.45553218332043,443.98487428646547,392.5546992126169,404.01085452655315,412.7347613066383,428.14210251978375,381.0501216728501,391.6835069769671,399.6362235696211,412.1296164801838,369.9800173483226,379.821704755467,387.03235534879104,397.0099432561659,446.67879682141006,462.00573175911927,474.35775724544885,507.56893886824804
31444.718994749743,403.7441283954181,416.00179109807584,425.477113026387,444.01896150009105,392.57134729155393,404.0299689875549,412.7563421497048,428.1749733947976,381.0667697517871,391.7026214379689,399.65780441268765,412.16125798666747,369.9966654272596,379.8408192164688,387.05393619185753,397.0404239403761,446.69544490034707,462.02484622012105,474.3793380885154,507.6079077878012
32067.408070005513,403.7604531998062,416.02053439200296,425.49827480985306,444.0523918868436,392.5876720959421,404.04871228148204,412.77750393317086,428.20721088057974,381.08309455617524,391.721364731896,399.67896619615374,412.1922897926345,370.01299023164773,379.8595625103959,387.0750979753236,397.0703172919661,446.7117697047352,462.04358951404816,474.4004998719815,507.6461258148393
32702.428045229182,403.7764610070324,416.0389137262256,425.51902567107214,444.08517800668665,392.60367990316826,404.06709161570467,412.79825479439,428.2388270889148,381.0991023634014,391.73974406611865,399.6997170573728,412.2227235568894,370.0289980388739,379.87794184461853,387.0958488365427,397.09963454201744,446.7277775119614,462.0619688482708,474.42125073320057,507.68360730806603
33350.02310503882,403.79215797258854,416.0569361681604,425.53937358938566,444.1173321831057,392.61937686872443,404.08511405763954,412.81860271270347,428.2698339035478,381.1147993289576,391.75776650805346,399.72006497568634,412.25257071872596,370.0446950044301,379.89596428655335,387.1161967548562,397.128386710154,446.74347447751757,462.0799912902056,474.4415986515141,507.7203663558408
34010.442269557425,403.80755013243834,416.074608647988,425.559326389191,444.14886650741886,392.6347690285742,404.10278653746707,412.83855551250883,428.3002429843406,381.1301914888074,391.77543898788105,399.7400177754917,412.2818425019281,370.0600871642799,379.91363676638093,387.1361495546616,397.1565846083962,446.75886663736736,462.0976637700332,474.4615514513194,507.7564167811065
34683.93949016883,403.8226434053385,416.0919379613178,425.5788917429505,444.17979284301424,392.6498623014744,404.1201158507969,412.8581208662683,428.33006577135853,381.14528476170756,391.79276830121086,399.7595831292511,412.3105499187033,370.07518043718005,379.93096607971074,387.15571490842103,397.18423884495,446.77395991026754,462.114993083363,474.48111680507884,507.7917721462334
35370.773747169704,403.83744359511434,416.10893077180117,425.59807717414134,444.21012282951483,392.6646624912502,404.13710866128025,412.87730629745914,428.35931348888647,381.1600849514834,391.80976111169423,399.778768560442,412.33870377354907,370.0899806269559,379.9479588901941,387.1749003396119,397.2113598279315,446.78876010004336,462.1319858938464,474.50030223626976,507.826445757781
36071.209149355556,403.85195639289196,416.1255936136939,425.6168900601494,444.2398678868737,392.6791752890278,404.15377150317306,412.8961191834672,428.3879971493774,381.17459774926095,391.82642395358704,399.79758144645,412.3663146670534,370.1044934247335,379.9646217320869,387.19371322561994,397.2379577690284,446.80327289782093,462.1486487357392,474.51911512227775,507.86045067117914
36785.51503557829,403.86618737928615,416.14193289436884,425.6353376351048,444.26903921939686,392.693406275422,404.1701107838479,412.91456675842267,428.41612755733297,381.18882873565514,391.8427632342619,399.8160290214055,412.39339299963024,370.1187244111277,379.9809610127618,387.21216080057536,397.26404268709763,446.8175038842151,462.16498801641404,474.5375626972332,507.8937996953276
37513.96607831574,403.880142026547,416.15795489677936,425.6534269926652,444.29764781969976,392.7073609226829,404.1861327862585,412.93265611598304,428.44371531311754,381.20278338291604,391.8587852366725,399.83411837896585,412.41994897519095,370.13267905838853,379.99698301517236,387.2302501581358,397.2896244117029,446.831458531476,462.1810100188246,474.5556520547936,507.92650539711894
38256.8423892913,403.89382570066334,416.1736657818759,425.67116508874193,444.3257044725936,392.7210445967992,404.20184367135505,412.95039421205973,428.4707708167063,381.21646705703233,391.874496121769,399.8518564750426,412.4459926047525,370.1463627325049,380.0126939002689,387.2479882542125,397.31471258659,446.8451422055923,462.1967209039211,474.5733901508703,507.9585801058811
39014.42962718556,403.9072436634269,416.18907159097483,425.68855874417613,444.3532197589062,392.73446255956276,404.2172494804539,412.96778786749394,428.4973042713702,381.2298850197959,391.8899019308679,399.8692501304768,412.47153370998404,370.1597806952684,380.0280997093678,387.2653819096467,397.33931667310355,446.8585601683559,462.21212671302004,474.5907838063045,507.99003591774584
39787.01910748079,403.9204010744549,416.20417824808106,425.70561464736056,444.3802040592353,392.74761997059073,404.23235613756015,412.9848437706784,428.5233256872945,381.2430424308239,391.9050085879741,399.88630603366124,412.4965819266907,370.1729381062964,380.043206366474,387.2824378128312,397.36344595354285,446.87171757938387,462.22723337012627,474.607839709489,508.0208846999395
40574.907914480704,403.9333029931748,416.21899156216676,425.72233935681226,444.40666755763834,392.7605218893106,404.2471694516459,413.00156848013006,428.5488448851377,381.25594434954377,391.9198219020599,399.90303074311294,412.5211467082389,370.18584002501626,380.05801968055977,387.2991625222828,397.3871095344615,446.88461949810375,462.242046684212,474.6245644189407,508.0511380950011
41378.399015548406,403.945954380769,416.23351722940464,425.73873930369365,444.4326202452568,392.77317327690486,404.2616951188838,413.0179684270115,428.57387149952604,381.268595737138,391.93434756929776,399.91943068999433,412.5452373289206,370.19849141261057,380.07254534779764,387.31556246916426,397.4103163499083,446.897270885698,462.2565723514499,474.6409643658221,508.0808075249258
42197.80137760675,403.9583601020836,416.2477608353584,425.7548207942866,444.4580719238787,392.7855789982194,404.2759387248375,413.0340499176045,428.59841498248886,381.2810014584526,391.94859117525147,399.9355121805873,412.5688628872599,370.2108971339251,380.08678895375135,387.3316439597572,397.4330751646128,446.90967660701256,462.2708159574036,474.65704585641504,508.1099041952375
43033.43008594521,403.9705249274979,416.2617278571304,425.77059001241633,444.4830322094374,392.7977438236337,404.2899057466095,413.04981913573414,428.6224846068331,381.29316628386687,391.9625581970235,399.951281398717,412.5920323092611,370.22306195933936,380.1007559755234,387.3474131778869,397.45539457711357,446.92184143242685,462.2847829791756,474.67281507454476,508.13843909898907
43885.60646538035,403.9824535347599,416.27542366546817,425.78605302182996,444.5075105354508,392.8096724308957,404.3036015549473,413.0652821451478,428.6460894694591,381.3050948911289,391.9762540053613,399.96674440813064,412.6147543516015,370.23499056660137,380.11445178386117,387.3628761873005,397.47728302283423,446.93377003968885,462.29847878751343,474.6882780839584,508.16642302069323
44754.65820381468,403.9941505107839,416.2888535268292,425.80121576852787,444.5315161563987,392.82136940691976,404.31703141630834,413.08044489184573,428.6692384946178,381.3167918671529,391.98968386672226,399.98190715482855,412.6370376047653,370.24668754262547,380.1278816452222,387.3780389339985,397.49874877710266,446.9454670157129,462.3119086488744,474.7034408306563,508.1938665401848
45640.91947824281,404.0056203534155,416.3020226054062,425.81608408305027,444.5550581510419,392.8328392495514,404.33020049488533,413.09531320636813,428.6919404371114,381.32826170978456,392.0028529452993,399.99677546935095,412.6588904961258,370.25815738525705,380.1410507237992,387.3929072485208,397.51979995811973,446.95693685834453,462.32507772745146,474.7183091451787,508.22078003641394
46544.731083252715,404.01686747316023,416.3149359651131,425.8306636827193,444.57814542568275,392.8440863692961,404.3431138545922,413.1098928060372,428.71420388543726,381.3395088295293,392.01576630500614,400.01135506902,412.68032129297126,370.2694045050018,380.153964083506,387.4074868481899,397.54044452987415,446.9681839780892,462.3379910871583,474.73288874484774,508.2471736911744
47466.440562071664,404.02789619487976,416.3275985715318,425.84496017383725,444.6007867173669,392.8551150910156,404.3557764610109,413.12418929715506,428.7360372648762,381.35053755124875,392.0284289114249,400.02565156013793,412.70133810547736,370.2804332267213,380.1666266899248,387.4217833393078,397.56069030500606,446.9792126998087,462.350653693577,474.7471852359656,508.27305749276377
48406.402340207365,404.03871075945534,416.3400152938222,425.8589790538425,444.6229905970305,392.8659296555912,404.36819318330134,413.1382081771604,428.7574488405262,381.36135211582433,392.0408456337153,400.0396704401432,412.7219488896281,370.2912477912968,380.1790434122152,387.43580221931313,397.5805449476208,446.9900272643843,462.36307041586747,474.76120411597094,508.2984412395811
49364.97786173501,404.04931532541787,416.3521909065941,425.8727257134237,444.6447654725895,392.8765342215537,404.38036879607324,413.15195483674154,428.77844672028266,381.37195668178686,392.0530212464872,400.05341709972436,412.74216145008404,370.3018523572594,380.1912190249871,387.4495488788943,397.6000159760517,447.00063183034683,462.37524602863937,474.7749507755521,508.3233345436588
50342.535728284165,404.0597139705478,416.3641300917432,425.88620543859207,444.6661195919759,392.88693286668365,404.39230798122236,413.1654345619099,428.7990388577654,381.3823553269168,392.06496043163634,400.06689682489275,412.76198344300025,370.3122510023893,380.2031582101362,387.46302860406263,397.61911076557465,447.0110304754768,462.3871852137884,474.7884305007205,508.34774683413343
51339.45184077701,404.0699106934423,416.3758374402517,425.8994234127146,444.6870610461187,392.8971295895781,404.40401532973084,413.1786525360324,428.81923305519365,381.3925520498113,392.0766677801448,400.0801147990153,412.78142237879337,370.3224477252838,380.2148655586447,387.47624657818517,397.63783655107414,447.02122719837126,462.39889256229696,474.80164847484303,508.37168736065394
52356.10954397383,404.0799094150535,416.38731745395353,425.9123847185069,444.70759777187214,392.90712831118935,404.41549534343267,413.19161384182473,428.83903696620996,381.4025507714225,392.08814779384664,400.0930761048076,412.80048562486036,370.33244644689506,380.22634557234653,387.4892078839775,397.65620042966157,447.0312259199825,462.4103725759988,474.81460978063535,508.39516519672947
53392.8997738808,404.089713980196,416.39857454726524,425.9250943399879,444.72773755489214,392.9169328763318,404.4267524367444,413.2043234633057,428.8584580986535,381.412355336565,392.09940488715836,400.10578572628856,412.8191804082477,370.3422510120375,380.23760266565824,387.50191750545844,397.674209363247,447.04103048512496,462.4216296693105,474.8273194021163,508.4181892430169
54450.221208076895,404.099328159025,416.4096130488838,425.93755716439586,444.74748803246035,392.9265470551609,404.43779093836287,413.2167862877137,428.877503817284,381.42196951539404,392.11044338877684,400.11824855069653,412.83751381827335,370.35186519086653,380.24864116727673,387.5143803298664,397.6918701810648,447.050644663954,462.432668170929,474.8397822265243,508.44076823055013
55528.48041901755,404.10875564848675,416.42043720345094,425.9497779840686,444.7668566962587,392.9359745446226,404.44861509293,413.2290071073864,428.8961813464564,381.43139700485574,392.121267543344,400.1304693703692,412.85549280910215,370.36129268032823,380.2594653218439,387.52660114953915,397.7091895821545,447.0600721534157,462.44349232549615,474.85200304619696,508.4629107239114
56628.09203037439,404.11800007373944,416.4310511731855,425.961761498285,444.78585089509266,392.94521896987527,404.45922906266463,413.2409906216028,428.91449777274806,381.4406414301084,392.1318815130786,400.1424528845857,412.8731242022738,370.370537105581,380.2700792915785,387.53858466375556,397.72617413779597,447.0693165786684,462.45410629523076,474.8639865604134,508.4846251243453
57749.47887647023,404.12706498954753,416.44145903948373,425.9735123150733,444.8044778375676,392.9542838856834,404.4696369289628,413.2527414383911,428.9324600475385,381.4497063459166,392.1422893793768,400.15420370137394,412.89041468918674,370.3796020213891,380.2804871578767,387.5503354805439,397.7428302939024,447.0783814944765,462.46451416152894,474.8757373772017,508.5059196728174
58893.07216487252,404.1359538816487,416.45166480448864,425.9850349529821,444.82274459471455,392.9631727777845,404.4798426939678,413.2642640762999,428.9500749895423,381.45859523801766,392.15249514438176,400.1657263392828,412.90737083353605,370.38849091349016,380.29069292288165,387.5618581184527,397.75916437336855,447.08727038657764,462.4747199265339,474.88726001511054,508.52680245301696
60059.311642205386,404.1446701680939,416.4616723926295,425.9963338428185,444.84065810257084,392.9718890642298,404.48985028210865,413.2755629661363,428.9673492872972,381.46731152446296,392.16250273252257,400.1770252291192,412.9239990737086,370.39720719993545,380.30070051102246,387.57315700828906,397.7751825783783,447.09598667302294,462.4847275146747,474.8985589049469,508.54728139430654
61248.64576324579,404.1532172005622,416.4714856521301,426.0074133293515,444.85822516471256,392.98043609669804,404.49966354160927,413.2866424526693,428.9842895016064,381.4758585569312,392.17231599202324,400.1881047156522,412.94030572513407,370.4057542324037,380.31051377052313,387.58423649482205,397.79089099266895,447.1045337054912,462.4945407741754,474.9096383914799,508.5673642746179
62461.531863368094,404.1615982656491,416.4811083564892,426.0182776729827,444.875452454742,392.98881716178494,404.5092862459683,413.2975067963005,429.0009020679371,381.4842396220181,392.1819386963823,400.1989690592834,412.95629698259347,370.4141352974906,380.3201364748822,387.5951008384533,397.80629558375557,447.1129147705781,462.50416347853445,474.92050273511114,508.5870587232944
63698.436334403545,404.16981658613076,416.49054420593114,426.02893105138486,444.89234651872965,392.9970354822666,404.5187220954102,413.30816017470266,429.0171932987755,381.49245794249975,392.1913745458242,400.20962243768554,412.97197892248664,370.4223536179723,380.3295723243241,387.6057542168554,397.8214022051149,447.12113309105973,462.51359932797635,474.9311561135133,508.6063722238842
64959.83480398234,404.1778753222029,416.4997968288288,426.03937756110804,444.9089137776121,393.0050942183388,404.5279747183079,413.31860668442584,429.0331693859391,381.50051667857196,392.2006271687219,400.2200689474087,412.98735750505733,370.43041235404445,380.3388249472218,387.6162007265786,397.8362165983291,447.12919182713193,462.52285195087404,474.94160262323646,508.6253121168805
66246.21231842643,404.1857775726963,416.50886978309893,426.049621219155,444.92516052954636,393.0129964688321,404.53704767257807,413.3288503424728,429.048836402847,381.5084189290653,392.20970012299205,400.23031260545565,413.00243857657915,370.4383146045378,380.34789790149193,387.62644438462553,397.8507443951913,447.13709407762525,462.5319249051442,474.9518462812834,508.64388560241326
67558.06352926556,404.19352637626804,416.5177665575702,426.05966596452583,444.9410929522213,393.02074527240393,404.54594444704935,413.33889508784364,429.0642003067485,381.5161677326371,392.2185968974633,400.2403573508265,413.0172278715009,370.4460634081096,380.3567946759632,387.6364891299964,397.8649911197723,447.144842881197,462.5408216796155,474.96189102665426,508.662099742892
68895.89288344528,404.20112471257033,416.52649057332474,426.0695156597325,444.9567171051266,393.02834360870617,404.5546684628038,413.3487447830503,429.0792669409119,381.5237660689393,392.2273209132178,400.25020704603315,413.0317310145528,370.4536617444118,380.3655186917177,387.64633882520303,397.8789621904497,447.1524412174993,462.54954569536994,474.9717407218609,508.67996146559955
70260.21481730248,404.20857550339616,416.5350451850136,426.0791740922844,444.97203893178124,393.035794399532,404.5632230744927,413.35840321560227,429.0940420367728,381.53121685976515,392.2358755249067,400.2598654785851,413.04595352281535,370.4611125352377,380.3740733034066,387.65599725775496,397.89266292190035,447.15989200832513,462.55810030705885,474.9813991544128,508.6974775652395
71651.55395438183,404.2158816138024,416.54343368214677,426.08864497614445,444.9870642619203,393.0431005099383,404.5716115716259,413.3678740994623,429.108531216043,381.53852297017147,392.2442640220399,400.26933636244513,413.05990080774853,370.46841864564396,380.3824618005398,387.665468141615,397.9060985270558,447.16719811873145,462.56648880419203,474.9908700382729,508.71465470643625
73070.44530716963,404.2230458532125,416.55165929035826,426.0979319531575,445.00179881364244,393.05026474934834,404.5798371798374,413.3771610764753,429.1227399927815,381.5456872095815,392.2524896302514,400.2786233394582,413.073578177186,370.475582885054,380.39068740875126,387.67475511862807,397.9192741190228,447.1743623581415,462.5747144124035,475.00015701528594,508.73149942619006
74517.43448282265,404.2300709764955,416.5597251726462,426.1070385944503,445.01624819551733,393.0572898726314,404.58790306212535,413.38626771776813,429.1366737754266,381.55271233286453,392.2605555125393,400.28772998075095,413.0869908372907,370.482608008337,380.3987532910392,387.68386175992083,397.9321947129675,447.1813874814245,462.5827802946915,475.0092636565787,508.7480181362865
75993.07789297012,404.23695968502653,416.5676344305892,426.1159684018053,445.0304179086556,393.06417858116237,404.5958123200683,413.3951975251231,429.15033786879206,381.5596010413955,392.2684647704823,400.29665978810596,413.10014389447696,370.489496716868,380.4066625489822,387.69279156727583,397.9448652279665,447.1882761899555,462.59068955263444,475.0181934639337,508.76421712566247
77497.94296767197,404.2437146277247,416.575390105539,426.12472480900664,445.0443133487393,393.07093352386056,404.6035679950181,413.4039539323245,429.16373747602523,381.5663559840937,392.2762204454321,400.3054161953073,413.11304235729455,370.4962516595662,380.414418223932,387.7015479744772,397.9572904888226,447.1950311326537,462.59844522758425,475.02694987113506,508.78010256272773
79032.60837361253,404.25033840207243,416.58299517979003,426.1333111831611,445.0579398080168,393.07755729820826,404.61117306926917,413.4125403064789,429.1768777005302,381.5729797584414,392.28382551968315,400.31400256946176,413.1256911382806,370.5028754339139,380.42202329818303,387.71013434863164,397.96947522784825,447.2016549070014,462.6060503018353,475.0355362452895,508.79568049764526
80597.66423661557,404.2568335551136,416.59045257772624,426.1417308259922,445.0713024772589,393.0840524512494,404.6186304672053,413.42095994931003,429.1897635478551,381.5794749114826,392.2912829176193,400.3224222122929,413.13809505577615,370.5093705869551,380.4294806961192,387.7185539914628,397.98142408661533,447.20815006004256,462.61350769977145,475.04395588812065,508.8109568645678
82193.71236856589,404.2632025844334,416.5977651669452,426.14998697511044,445.0844064476809,393.0904214805692,404.6259430564243,413.42921609842824,429.2023999275445,381.58584394080236,392.2985955068383,400.3306783614111,413.15025883570917,370.51573961627486,380.4367932853382,387.726810140581,397.9931416176732,447.21451908936234,462.62082028899044,475.05221203723886,508.825937483835
83821.36649882435,404.2694479391185,416.60493575936147,426.1580828052579,445.0972567128281,393.0966668352543,404.6331136488406,413.4373119285757,429.2147916549583,381.5920892954875,392.3057660992546,400.33877419155857,413.16218711334534,370.52198497096,380.44396387775447,387.73490597072845,398.004632286235,447.22076444404746,462.62799088140673,475.06030786738626,508.8406280641287
85481.25251022559,404.275572020699,416.61196711228723,426.1660214295288,445.1098581704263,393.10279091683486,404.64014500176637,413.4452505528467,429.22694345305644,381.598213377068,392.31279745218035,400.3467128158295,413.17388443500613,370.5281090525405,380.45099523068023,387.7428445949994,398.01590047183277,447.22688852562794,462.63502223433244,475.06824649165725,508.85503420458934
87174.00867974933,404.28157718407175,416.61886192949294,426.1738059005676,445.1222156241997,393.1087960802076,404.6470398189721,413.45303502388543,429.2388599541508,381.60421854044074,392.31969226938605,400.35449728686825,413.18535525975545,370.53411421591323,380.45789004788594,387.75062906603813,398.0269504699419,447.2328936890007,462.6419170515382,475.076030962696,508.8691613968927
88900.28592395669,404.2874657384058,416.62562286224687,426.1814392117414,445.13433378565276,393.1146846345416,404.653800751726,413.4606683350592,429.2505457016248,381.6101070947748,392.32645320213993,400.3621305980421,413.1966039610544,370.54000277024727,380.4646509806398,387.75826237721196,398.0377864935757,447.23878224333475,462.6486779842921,475.08366427386983,508.88301502728865
90660.74804928861,404.2932399480306,416.63225251033464,426.188924298292,445.1462172758211,393.1204588441664,404.6604303998138,413.4681534216098,429.26200515162094,381.6158813043996,392.33308285022775,400.3696156845927,413.2076348283861,370.54577697987213,380.47128062872764,387.7657474637626,398.04841267485045,447.24455645295956,462.6553076323799,475.09114936042045,508.89660037860153
92456.07200731902,404.29890203330643,416.63875342305874,426.19626403846445,445.157870626989,393.12612092944227,404.6669313125379,413.47549316178225,429.2732426746975,381.6215433896754,392.33958376295186,400.37695542476513,413.21845206885007,370.551439065148,380.47778154145175,387.773087203935,398.0588330665212,447.2502185382354,462.66180854510395,475.0984891005928,508.90992263219425
94286.9481550636,404.3044541714785,416.6451281002192,426.2034612546134,445.1692982843754,393.1316730676144,404.67330598969835,413.4826903779312,429.284262557454,381.62709552784753,392.3459584401123,400.38415264091407,413.22905980872747,370.55699120332,380.4841562186122,387.78028442008394,398.06905164348916,447.2557706764075,462.6681832222645,475.1056863167418,508.92298686989534
96154.08052044324,404.30989849751376,416.65137899307456,426.21051871428875,445.1805046077882,393.1371173936496,404.67955688255364,413.48974783760656,429.2950690041267,381.63253985388275,392.3522093329676,400.39121010058943,413.23946209501634,370.56243552935524,380.4904071114675,387.7873418797593,398.0790723042816,447.2612150024427,462.67443411511977,475.1127437764172,508.9357980758905
98058.18707300429,404.31523710492235,416.6575085052844,426.21743913129984,445.1914938732481,393.1424560010582,404.68568639476354,413.49666825461765,429.3056661381545,381.63787846129134,392.3583388451775,400.3981305176005,413.2496628969393,370.56777413676383,380.4965366236774,387.7942622967704,398.0888988725035,447.2665536098513,462.6805636273296,475.11966419342826,508.94836113857906
