m_GeV,delta_keV,halo,eff_sigma_keV,N_p,N_p_lo,N_p_hi,N_p_noeff,N_iso,N_iso_lo,N_iso_hi,N_iso_noeff,N_hig,N_hig_lo,N_hig_hi,N_hig_noeff
300.0,270.0,june16,8.0,6059.680562305929,0.0,1297.0764799484648,6338.739469085459,26567.28770230704,0.0,3175.8208479712034,28009.246491476642,1716.223870752628,0.0,101.62661761475228,1849.545461962025
300.0,270.0,june16,11.5,6054.782516079772,0.0,1291.758400467793,6338.739469085459,26567.548879037873,0.0,3171.7319862313907,28009.246491476642,1717.0592346525104,0.0,101.07656266061915,1849.545461962025
300.0,270.0,june16,15.0,6047.4206547505655,0.0,1284.0769127492233,6338.739469085459,26564.76832182327,0.0,3163.4824330557844,28009.246491476642,1718.0441155083352,0.0,100.61095839580432,1849.545461962025
300.0,270.0,annual,8.0,3665.476034956536,0.0,791.7843611556384,3832.197596083822,15926.702309537908,0.0,1940.4854887751123,16763.579673247616,1014.7988988540052,0.0,61.9839803610833,1089.5987107524327
300.0,270.0,annual,11.5,3662.6213004271535,0.0,788.7031302256447,3832.197596083822,15926.80194536325,0.0,1938.1299406526462,16763.579673247616,1015.2454797039168,0.0,61.65503395375396,1089.5987107524327
300.0,270.0,annual,15.0,3658.28386965465,0.0,784.1937999069681,3832.197596083822,15924.998533688586,0.0,1933.3022280913679,16763.579673247616,1015.7660893490179,0.0,61.37570004531001,1089.5987107524327
300.0,270.0,sun,8.0,3204.5926655665808,0.0,696.0730586898818,3349.350416460385,13863.9218099597,0.0,1706.7951269724906,14578.706717987556,876.6001737521681,0.0,54.475545243652384,939.2015931618889
300.0,270.0,sun,11.5,3202.140785090203,0.0,693.4356733596908,3349.350416460385,13863.981159632927,0.0,1704.7851133811005,14578.706717987556,876.9642718860775,0.0,54.18924307739805,939.2015931618889
300.0,270.0,sun,15.0,3198.394141980776,0.0,689.5485263709785,3349.350416460385,13862.342237951947,0.0,1700.6300865184746,14578.706717987556,877.385210012619,0.0,53.94573318462103,939.2015931618889
300.0,275.0,june16,8.0,4443.299103170111,0.0,993.3326970172151,4647.68186254991,19198.00960640894,0.0,2425.393950257229,20240.89083883443,1218.0279346341908,0.0,77.48134534430248,1314.2636897027903
300.0,275.0,june16,11.5,4439.556545559061,0.0,989.2765286844387,4647.68186254991,19198.249324201002,0.0,2422.293046487754,20240.89083883443,1218.6582398915023,0.0,77.05297967112784,1314.2636897027903
300.0,275.0,june16,15.0,4433.92262831526,0.0,983.4038436166065,4647.68186254991,19196.142488531696,0.0,2416.0189794064904,20240.89083883443,1219.39834955262,0.0,76.69091164620068,1314.2636897027903
300.0,275.0,annual,8.0,2532.5845989095474,0.0,574.6209557293972,2647.554165466672,10792.152814311532,0.0,1403.6023921990677,11358.678935015836,672.4554889408745,0.0,44.72702003300457,722.7636035136903
300.0,275.0,annual,11.5,2530.5307639068146,0.0,572.4101441874334,2647.554165466672,10792.248382809217,0.0,1401.9255610624284,11358.678935015836,672.7683973261619,0.0,44.48398174797379,722.7636035136903
300.0,275.0,annual,15.0,2527.3997496456054,0.0,569.1599071989662,2647.554165466672,10790.951693923054,0.0,1398.4701155637242,11358.678935015836,673.1310796532855,0.0,44.277882273866396,722.7636035136903
300.0,275.0,sun,8.0,2144.8060506856386,0.0,491.3273840106788,2241.2980999738675,9055.397697890478,0.0,1200.5395526938066,9518.9865340226,556.8559387296727,0.0,38.20654869205887,596.8352087731441
300.0,275.0,sun,11.5,2143.1042055992325,0.0,489.5042632322078,2241.2980999738675,9055.455466310026,0.0,1199.1638988830655,9518.9865340226,557.096600189252,0.0,38.00102222298089,596.8352087731441
300.0,275.0,sun,15.0,2140.4891707121624,0.0,486.7973592386428,2241.2980999738675,9054.299307965788,0.0,1196.29461179149,9518.9865340226,557.3720635708256,0.0,37.82640034562065,596.8352087731441
300.0,280.0,june16,8.0,3147.1596312936604,0.0,737.3006021447234,3292.786759291354,13324.494813689113,0.0,1793.5403565119207,14060.816884510723,825.815008390885,0.0,57.13346478196854,893.742053468374
300.0,280.0,june16,11.5,3144.3919016268496,0.0,734.3088274152586,3292.786759291354,13324.7006427496,0.0,1791.2683236114551,14060.816884510723,826.2700805482698,0.0,56.80875731244952,893.742053468374
300.0,280.0,june16,15.0,3140.2128892459327,0.0,729.9589061998067,3292.786759291354,13323.147272284068,0.0,1786.6462699188587,14060.816884510723,826.804025915462,0.0,56.53465005344545,893.742053468374
300.0,280.0,annual,8.0,1662.615411479793,0.0,398.6783197277445,1738.3587336635292,6912.450838970965,0.0,969.2697165636696,7279.822646558759,419.18154960391774,0.0,30.762974376918688,451.6627769020885
300.0,280.0,annual,11.5,1661.2065504881182,0.0,397.16730993168056,1738.3587336635292,6912.532984255652,0.0,968.1345900622869,7279.822646558759,419.38705042063384,0.0,30.590294933016832,451.6627769020885
300.0,280.0,annual,15.0,1659.047124435116,0.0,394.9300721302549,1738.3587336635292,6911.6402494787135,0.0,965.7744372420884,7279.822646558759,419.6250921936117,0.0,30.44402801239661,451.6627769020885
300.0,280.0,sun,8.0,1336.890122270605,0.0,326.87198190888154,1396.9244943073338,5467.390516340438,0.0,794.538349194746,5746.725690074228,324.60647275793764,0.0,25.158221088141158,348.2255858934721
300.0,280.0,sun,11.5,1335.7859537930447,0.0,325.6963906960872,1396.9244943073338,5467.437785946676,0.0,793.6632320373303,5746.725690074228,324.7494430767209,0.0,25.018277667912194,348.2255858934721
300.0,280.0,sun,15.0,1334.073197702066,0.0,323.92939019616847,1396.9244943073338,5466.664115890737,0.0,791.8094107568511,5746.725690074228,324.9119460941876,0.0,24.899454141511445,348.2255858934721
300.0,285.0,june16,8.0,2132.6680560472923,0.0,531.3045694423206,2231.363389784363,8788.718111500757,0.0,1289.8961073160606,9277.359623447024,528.6922621413521,0.0,41.09110672577299,573.5999322035324
300.0,285.0,june16,11.5,2130.696666785102,0.0,529.1793691447741,2231.363389784363,8788.893202490939,0.0,1288.295844594521,9277.359623447024,529.0077679024234,0.0,40.85225300227694,573.5999322035324
300.0,285.0,june16,15.0,2127.710245340619,0.0,526.0755271404131,2231.363389784363,8787.794179829883,0.0,1285.0262888906527,9277.359623447024,529.3757756944082,0.0,40.6510464903538,573.5999322035324
300.0,285.0,annual,8.0,1026.02779141745,0.0,264.46716355775874,1072.7454874943423,4137.74805631962,0.0,641.146294236184,4358.785865006687,242.85026259801904,0.0,20.335284960013045,262.27498873526713
300.0,285.0,annual,11.5,1025.1127370163708,0.0,263.4890787650485,1072.7454874943423,4137.8185962956395,0.0,640.4204835930608,4358.785865006687,242.97776521808595,0.0,20.217889333800322,262.27498873526713
300.0,285.0,annual,15.0,1023.702187715684,0.0,262.0304121110066,1072.7454874943423,4137.243706375189,0.0,638.9006761147393,4358.785865006687,243.1246539985044,0.0,20.118674058232575,262.27498873526713
300.0,285.0,sun,8.0,756.5134669758792,0.0,202.95122988047345,790.2272000483753,2968.1426640636387,0.0,491.5763609675897,3117.49368322626,168.4593094141042,0.0,15.53540136287113,180.68933141809163
300.0,285.0,sun,11.5,755.8597909043723,0.0,202.2607753260164,790.2272000483753,2968.1812924933065,0.0,491.07297339798464,3117.49368322626,168.53316994221916,0.0,15.446360184584728,180.68933141809163
300.0,285.0,sun,15.0,754.8323849592284,0.0,201.20536897777882,790.2272000483753,2967.7070183952105,0.0,489.98612930740524,3117.49368322626,168.61548062914662,0.0,15.370883258561765,180.68933141809163
300.0,290.0,june16,8.0,1351.4677761811035,0.0,361.8035172693934,1413.981153412589,5384.460344291222,0.0,872.5496975841592,5685.8654654761185,312.37768938689885,0.0,27.650146539427134,339.9796727500113
300.0,290.0,june16,11.5,1350.1368627580669,0.0,360.3747425961899,1413.981153412589,5384.608437515497,0.0,871.4873611265302,5685.8654654761185,312.5826252267506,0.0,27.482381734994387,339.9796727500113
300.0,290.0,june16,15.0,1348.1101921125053,0.0,358.27307919532353,1413.981153412589,5383.874702749159,0.0,869.2966754067811,5685.8654654761185,312.8203165833681,0.0,27.34124502086223,339.9796727500113
300.0,290.0,annual,8.0,581.6217007984012,0.0,162.23946972694583,608.0958813868172,2263.506789104668,0.0,389.7127646348316,2385.370425140322,127.96450392036252,0.0,12.265570472250616,138.6403706411111
300.0,290.0,annual,11.5,581.0681288490083,0.0,161.65028366601416,608.0958813868172,2263.5663279102732,0.0,389.2826909569063,2385.370425140322,128.0377744498381,0.0,12.190742761143643,138.6403706411111
300.0,290.0,annual,15.0,580.2085706927251,0.0,160.76337307654003,608.0958813868172,2263.2272711883243,0.0,388.3720853545098,2385.370425140322,128.12191103585056,0.0,12.127573500195961,138.6403706411111
300.0,290.0,sun,8.0,367.3906936354169,0.0,110.36447480522698,383.5807669343866,1367.3192602294123,0.0,263.905908371362,1434.6987856769824,73.30717388803171,0.0,8.234914700239338,78.57647092380165
300.0,290.0,sun,11.5,367.0587686771393,0.0,110.01836127848806,383.5807669343866,1367.3513606645138,0.0,263.6631722091793,1434.6987856769824,73.33594393824299,0.0,8.184347590028166,78.57647092380165
300.0,290.0,sun,15.0,366.52411144628314,0.0,109.4726996729112,383.5807669343866,1367.1017164370946,0.0,263.11795382906206,1434.6987856769824,73.36724462863135,0.0,8.141470728811205,78.57647092380165
300.0,295.0,june16,8.0,783.1467885687347,0.0,232.21769832601373,819.1693908372648,2988.2862792298356,0.0,556.9055191369515,3154.928063951786,165.60500893212074,0.0,17.59815502635083,180.73704524376993
300.0,295.0,june16,11.5,782.3125610165713,0.0,231.32831257313467,819.1693908372648,2988.3982551881336,0.0,556.2548608816405,3154.928063951786,165.7240941258544,0.0,17.486613110083443,180.73704524376993
300.0,295.0,june16,15.0,781.0297571694883,0.0,230.00298742682966,819.1693908372648,2987.930399663133,0.0,554.8940636210365,3154.928063951786,165.86022382887685,0.0,17.392980747593146,180.73704524376993
300.0,295.0,annual,8.0,297.8031784842723,0.0,92.46203269853623,311.3060417507421,1109.479949503553,0.0,220.42165037910405,1169.2305804579348,59.91907638175277,0.0,6.909936964898038,65.11913180643432
300.0,295.0,annual,11.5,297.4955372924161,0.0,92.13678747574667,311.3060417507421,1109.5223047383524,0.0,220.18877818931813,1169.2305804579348,59.956194239490735,0.0,6.865380042422255,65.11913180643432
300.0,295.0,annual,15.0,297.01252265467735,0.0,91.64013621154278,311.3060417507421,1109.3340681289174,0.0,219.68851050214772,1169.2305804579348,59.9981587048931,0.0,6.827844063009192,65.11913180643432
300.0,295.0,sun,8.0,140.72285495166085,0.0,49.667752269805035,146.82493736189306,487.96016516369076,0.0,116.7278926058883,511.3650739249791,24.2308948106934,0.0,3.588054210692414,25.938036602153115
300.0,295.0,sun,11.5,140.59458039962172,0.0,49.53641453494151,146.82493736189306,487.98204638537754,0.0,116.6426583653848,511.3650739249791,24.235761998865588,0.0,3.5637942533043416,25.938036602153115
300.0,295.0,sun,15.0,140.3764979720444,0.0,49.31576513559308,146.82493736189306,487.880847324984,0.0,116.43592310207893,511.3650739249791,24.240664220616836,0.0,3.5432127370067805,25.938036602153115
300.0,300.0,june16,8.0,398.2500231057201,0.0,132.3767349146239,416.5371578308245,1440.5730470265653,0.0,313.05890206280975,1521.631033169494,75.46518063580594,0.0,9.814473843660693,82.78391578386872
300.0,300.0,june16,11.5,397.78332379117734,0.0,131.88390436099962,416.5371578308245,1440.6586399088696,0.0,312.7098502600705,1521.631033169494,75.52415387360828,0.0,9.745854691966247,82.78391578386872
300.0,300.0,june16,15.0,397.05814228295253,0.0,131.1382169991501,416.5371578308245,1440.4084686396898,0.0,311.9662042723504,1521.631033169494,75.59117323173014,0.0,9.688480496855718,82.78391578386872
300.0,300.0,annual,8.0,132.79880894238372,0.0,46.093990600048876,138.81048732876152,469.32681051212467,0.0,107.98649832901955,494.89174854081114,23.98774837766912,0.0,3.351180168358147,26.207972517263684
300.0,300.0,annual,11.5,132.6479322235181,0.0,45.93594245567978,138.81048732876152,469.35671340631285,0.0,107.87758437660513,494.89174854081114,24.003347012794748,0.0,3.326879161131773,26.207972517263684
300.0,300.0,annual,15.0,132.4083886344897,0.0,45.69069970468671,138.81048732876152,469.27114274785293,0.0,107.63915485802814,494.89174854081114,24.021019620195123,0.0,3.3064927407508935,26.207972517263684
300.0,300.0,sun,8.0,36.47976159369073,0.0,14.893078812666982,38.033915257815295,115.32352709338143,0.0,32.98052115659156,120.72520709856956,5.191083045673497,0.0,0.9619834217065206,5.5558318158751385
300.0,300.0,sun,11.5,36.448678638702496,0.0,14.861745207396204,38.033915257815295,115.33366644096454,0.0,32.96319672910199,120.72520709856956,5.189345553576441,0.0,0.953310728646577,5.5558318158751385
300.0,300.0,sun,15.0,36.39136550617939,0.0,14.804162583343276,38.033915257815295,115.31301341468367,0.0,32.917684858732784,120.72520709856956,5.1876805283059,0.0,0.9459070779819239,5.5558318158751385
300.0,305.0,june16,8.0,166.4803271240344,0.0,65.427922790368,174.03432918629784,559.4613389400727,0.0,151.76767876273578,590.7724378109474,27.126976489461402,0.0,4.695599735167294,29.91830629068239
300.0,305.0,june16,11.5,166.26670133831703,0.0,65.20550327807942,174.03432918629784,559.5235757333218,0.0,151.61962342586781,590.7724378109474,27.148767246219055,0.0,4.658406392299481,29.91830629068239
300.0,305.0,june16,15.0,165.9255713478959,0.0,64.85720599739646,174.03432918629784,559.4186811395876,0.0,151.289512740893,590.7724378109474,27.172908847097002,0.0,4.6274447403225745,29.91830629068239
300.0,305.0,annual,8.0,48.37473870323307,0.0,19.751532563223048,50.54182246441613,158.83646566091562,0.0,45.205172576956336,167.49114782885343,7.517895077345642,0.0,1.380792277738987,8.263832595856485
300.0,305.0,annual,11.5,48.3151284833186,0.0,19.689876781338803,50.54182246441613,158.8556266938363,0.0,45.16551420204287,167.49114782885343,7.522506001861117,0.0,1.3692394075007317,8.263832595856485
300.0,305.0,annual,15.0,48.21756896628786,0.0,19.590608639766344,50.54182246441613,158.8259809291086,0.0,45.07468309399312,167.49114782885343,7.527645619167473,0.0,1.3595841636350188,8.263832595856485
300.0,305.0,sun,8.0,5.496642341290107,0.0,2.7371875265462697,5.728160240187395,15.061147225333205,0.0,5.479259026091654,15.730517793652767,0.5789612596131811,0.0,0.14390032687239976,0.6166219417271632
300.0,305.0,sun,11.5,5.4923127595433225,0.0,2.7328653524974253,5.728160240187395,15.061599922411668,0.0,5.47720943800911,15.730517793652767,0.5777944058905793,0.0,0.14208051920549625,0.6166219417271632
300.0,305.0,sun,15.0,5.483463672347284,0.0,2.7240210501673885,5.728160240187395,15.058164831739902,0.0,5.471960109105657,15.730517793652767,0.576634000520322,0.0,0.1404646890176279,0.6166219417271632
300.0,310.0,june16,8.0,50.96124892207679,0.0,24.04245357543576,53.22390065439914,155.22350655677195,0.0,53.21500992673674,163.87086201523925,6.809593458888989,0.0,1.5971439838356425,7.573554037413677
300.0,310.0,june16,11.5,50.89142293534981,0.0,23.971096851961878,53.22390065439914,155.2566834855712,0.0,53.17321694912815,163.87086201523925,6.8128380194217195,0.0,1.5807705039507693,7.573554037413677
300.0,310.0,june16,15.0,50.774617874404015,0.0,23.85281669373582,53.22390065439914,155.23236551667617,0.0,53.07428358251096,163.87086201523925,6.816614512814722,0.0,1.567163628920479,7.573554037413677
300.0,310.0,annual,8.0,12.915359032825044,0.0,6.259246966216417,13.48324501906625,38.461508805113816,0.0,13.605477489068189,40.553339575412004,1.649590351017689,0.0,0.40204712261914627,1.8289011402501678
300.0,310.0,annual,11.5,12.898422712359151,0.0,6.242008978463271,13.48324501906625,38.469709454172175,0.0,13.595650357746536,40.553339575412004,1.6498531402454752,0.0,0.3976450764573602,1.8289011402501678
300.0,310.0,annual,15.0,12.869435888711577,0.0,6.212720849171625,13.48324501906625,38.46376517377083,0.0,13.57220723273747,40.553339575412004,1.6502297508785635,0.0,0.3939612837257405,1.8289011402501678
300.0,310.0,sun,8.0,0.2768819689710241,0.0,0.20929320583589683,0.2884484042807359,0.5932385950764867,0.0,0.38871223945438904,0.6179663968457557,0.014859680078002644,0.0,0.007384845622653321,0.015496665342018082
300.0,310.0,sun,11.5,0.27673550197992924,0.0,0.2091467420445187,0.2884484042807359,0.593207870503454,0.0,0.388681512430803,0.6179663968457557,0.014827020493750023,0.0,0.007352186514103994,0.015496665342018082
300.0,310.0,sun,15.0,0.2762887819749263,0.0,0.20870004727497557,0.2884484042807359,0.5929685662349207,0.0,0.38844228544698334,0.6179663968457557,0.014784015050488115,0.0,0.007309184600773714,0.015496665342018082
300.0,315.0,june16,8.0,9.777240664557645,0.0,5.535734993928837,10.199461305347217,25.907362760162126,0.0,11.144627071118023,27.335567764885678,0.9952007302284954,0.0,0.3179729159224932,1.1225269779352671
