m_GeV,delta_keV,halo,eff_sigma_keV,N_p_unit,N_iso_unit,N_hig,N_lo_per_event,frac_hi,N_lo_per_hi_event,delta_max_248keV_june,sigma_p_N1_cm2,sigma_p_N0p3_cm2,sigma_p_N3_cm2,sigma_p_N0p105_cm2,sigma_p_N3p65_cm2,sigma_p_higgsino_equiv_cm2,effective_A_over_Z_sq
3000.0,305.0,annual,15.0,1737.3162407998536,6801.2952667364525,400.1643648370422,0.0,0.32056213825528385,0.0,406.8497297884204,1.7083540873254598e-41,5.125062261976379e-42,5.125062261976379e-41,1.793771791691733e-42,6.235492418737927e-41,6.836224282713576e-39,3.914828576980989
3000.0,310.0,annual,15.0,1412.457228236338,5432.071303351669,314.02683908154313,0.0,0.3341669094848538,0.0,406.8497297884204,2.1012680891252607e-41,6.303804267375782e-42,6.303804267375783e-41,2.206331493581524e-42,7.669628525307202e-41,6.598545760909198e-39,3.845830652255866
3000.0,315.0,annual,15.0,1134.6778271823302,4280.469177363425,242.87767660948737,0.0,0.34909520589912524,0.0,406.8497297884204,2.6156775340516243e-41,7.847032602154872e-42,7.847032602154872e-41,2.7464614107542054e-42,9.547222999288427e-41,6.352896822300918e-39,3.7724092908317672
3000.0,320.0,annual,15.0,899.0110815697421,3315.200213878765,184.06229963979928,0.0,0.36714086797114515,0.0,406.8497297884204,3.301351186645066e-41,9.904053559935198e-42,9.9040535599352e-41,3.466418745977319e-42,1.204993183125449e-40,6.07654291332471e-39,3.687607730140736
3000.0,325.0,annual,15.0,700.9380818855053,2521.548964896155,136.8074062036848,0.0,0.38755051542130303,0.0,406.8497297884204,4.2342560315222426e-41,1.2702768094566727e-41,1.2702768094566728e-40,4.445968833098355e-42,1.5455034515056183e-40,5.7927758487486586e-39,3.597391881053536
3000.0,330.0,annual,15.0,537.3738352427464,1880.5424746493673,99.5064678457578,0.0,0.4113465264489986,0.0,406.8497297884204,5.523066264673322e-41,1.6569198794019967e-41,1.6569198794019967e-40,5.799219577906988e-42,2.0159191866057624e-40,5.495808156757056e-39,3.499505095553964
3000.0,335.0,annual,15.0,403.7825286069076,1368.9417425655563,70.42625414956035,0.0,0.43978936090500603,0.0,406.8497297884204,7.350370782973394e-41,2.2051112348920184e-41,2.2051112348920184e-40,7.717889322122064e-42,2.682885335785289e-40,5.176590808551872e-39,3.3902946402573435
3000.0,340.0,annual,15.0,296.38457372972715,970.6213813761668,48.50169727795488,0.0,0.47201865153274924,0.0,406.8497297884204,1.0013852150260037e-40,3.0041556450780106e-41,3.0041556450780108e-40,1.0514544757773038e-41,3.655056034844913e-40,4.8568882557810984e-39,3.274871458935227
3000.0,345.0,annual,15.0,212.5217445489731,669.6244511610591,32.44744341388418,0.0,0.5099358851112213,0.0,406.8497297884204,1.3965400609928663e-40,4.1896201829785993e-41,4.189620182978599e-40,1.4663670640425098e-41,5.097371222623962e-40,4.5314154604288394e-39,3.150851469726912
3000.0,350.0,annual,15.0,147.82153199514917,445.75356852682467,20.930106617755772,0.0,0.5537363849649193,0.0,406.8497297884204,2.0077936284984026e-40,6.023380885495207e-41,6.023380885495208e-40,2.1081833099233226e-41,7.328446744019168e-40,4.2023334710922286e-39,3.0154847031449536
3000.0,355.0,annual,15.0,99.6125298016084,286.01233492026716,13.022266677615796,0.0,0.6034347448843846,0.0,406.8497297884204,2.9794959598540484e-40,8.938487879562146e-41,8.938487879562146e-40,3.128470757846751e-41,1.0875160253467276e-39,3.8799790954098263e-39,2.871248581778806
3000.0,360.0,annual,15.0,64.28759438103913,174.52929450411528,7.742004928817645,0.0,0.6577798206901094,0.0,406.8497297884204,4.616678115774534e-40,1.3850034347323602e-40,1.3850034347323603e-39,4.847512021563261e-41,1.685087512257705e-39,3.5742344727091e-39,2.7148207392807757
3000.0,365.0,annual,15.0,39.986227453895665,101.97811175952326,4.451825351763615,0.0,0.717982164527116,0.0,406.8497297884204,7.422433897694891e-40,2.2267301693084673e-40,2.226730169308467e-39,7.793555592579636e-41,2.709188372658635e-39,3.304337939754774e-39,2.5503309077382847
3000.0,370.0,annual,15.0,23.65527506219602,56.16387097357232,2.4636956292974723,0.0,0.780911442711329,0.0,406.8497297884204,1.254667846027492e-39,3.7640035380824754e-40,3.764003538082476e-39,1.3174012383288666e-40,4.579537638000345e-39,3.0911196884780056e-39,2.3742641261157416
3000.0,375.0,annual,15.0,13.096804937498268,28.65922336674734,1.3162962517608696,0.0,0.8404241108496409,0.0,406.8497297884204,2.266164392850968e-39,6.798493178552904e-40,6.798493178552905e-39,2.3794726124935166e-40,8.271500033906033e-39,2.9829436961836765e-39,2.188260686748976
3000.0,380.0,annual,15.0,6.768912002471742,13.527078803371056,0.6932994343666168,0.0,0.8946813132504018,0.0,406.8497297884204,4.384679989728855e-39,1.3154039969186567e-39,1.3154039969186567e-38,4.603913989215299e-40,1.6004081962510322e-38,3.0398961567576385e-39,1.9984125659236662
3000.0,385.0,annual,15.0,3.2335695161484312,5.840679018694115,0.3680841261695018,0.0,0.9354671133395142,0.0,406.8497297884204,9.178560368426896e-39,2.753568110528069e-39,2.753568110528069e-38,9.63748838684824e-40,3.3501745344758166e-38,3.3784823727064346e-39,1.806263632040626
3000.0,390.0,annual,15.0,1.385183484555751,2.254625445018766,0.1972292241590784,0.0,0.9611496381060429,0.0,406.8497297884204,2.1426412703001573e-38,6.427923810900472e-39,6.427923810900472e-38,2.2497733338151652e-39,7.820640636595574e-38,4.225914753925222e-39,1.6276727741537131
3000.0,395.0,annual,15.0,0.5167171144817676,0.7759891277777635,0.1053156800059868,0.0,0.9698037944048388,0.0,406.8497297884204,5.743861036853768e-38,1.72315831105613e-38,1.7231583110561302e-37,6.031054088696456e-39,2.0965092784516248e-37,6.04918630956147e-39,1.501767806851198
3000.0,400.0,annual,15.0,0.1619708157477042,0.2556553122551355,0.0561612729717828,0.0,0.961299997895701,0.0,406.8497297884204,1.8323988103945822e-37,5.497196431183747e-38,5.497196431183747e-37,1.9240187509143114e-38,6.688255657940225e-37,1.0290984978374022e-38,1.5784035603880646
3000.0,405.0,annual,15.0,0.0407169114136092,0.090239618607458,0.0269315013568798,0.0,0.9442972018405569,0.0,406.8497297884204,7.289234860666092e-37,2.1867704581998274e-37,2.1867704581998277e-36,7.653696603699396e-38,2.6605707241431234e-36,1.963100385406444e-38,2.2162687560161145
3000.0,410.0,annual,15.0,0.007772871819963,0.0350999136897285,0.0109048076580417,0.0,0.9135278127788167,0.0,406.8497297884204,3.818345869701297e-36,1.145503760910389e-36,1.1455037609103891e-35,4.009263163186362e-37,1.3936962424409732e-35,4.16383272809706e-38,4.515694392332792
3000.0,415.0,annual,15.0,0.000966998103414,0.0125642687225913,0.0034376407928045,0.0,0.8128119477305695,0.0,406.8497297884204,3.069242111715566e-35,9.207726335146698e-36,9.207726335146698e-35,3.2227042173013446e-36,1.1202733707761816e-34,1.0550951886226857e-37,12.99306449333559
3000.0,200.0,sun,8.0,102668.20131149322,446015.44262213743,27504.370387287316,0.2486940039584191,0.06572314297914743,3.783963953722123,406.8497297884204,2.890818445277549e-43,8.672455335832647e-44,8.672455335832647e-43,3.0353593675414265e-44,1.0551487325263054e-42,7.951014124131578e-39,4.344241322285717
3000.0,205.0,sun,8.0,81511.67296155727,351590.20134522254,21639.38128824421,0.20473456516946675,0.07540986684107488,2.7149572562028474,406.8497297884204,3.641136530650137e-43,1.0923409591950413e-43,1.0923409591950413e-42,3.823193357182644e-44,1.3290148336873e-42,7.879194170929302e-39,4.313372411225572
3000.0,210.0,sun,8.0,64822.941291233066,277729.5276996187,17073.946897486,0.16192724593394098,0.08631373986553185,1.876030933038093,406.8497297884204,4.5785508059763576e-43,1.3735652417929072e-43,1.3735652417929073e-42,4.807478346275175e-44,1.6711710441813702e-42,7.817393332868205e-39,4.284432674102988
3000.0,215.0,sun,8.0,51691.34344866768,220187.6731487765,13537.18785982134,0.12237215585594972,0.09818768794676286,1.2463085587909926,406.8497297884204,5.741679559740346e-43,1.7225038679221038e-43,1.722503867922104e-42,6.028763537727364e-44,2.095713039305226e-42,7.772619483110136e-39,4.259662420409616
3000.0,220.0,sun,8.0,41349.6837641868,175278.74048565477,10788.785226890051,0.08722818584747533,0.11122732758281902,0.7842334050732801,406.8497297884204,7.177688027490774e-43,2.1533064082472323e-43,2.1533064082472326e-42,7.536572428865314e-44,2.6198561300341327e-42,7.743853455421807e-39,4.238937871574842
3000.0,225.0,sun,8.0,33194.94155162165,140161.65756514104,8646.652862840552,0.0571418986781133,0.12498912710825047,0.45717495593535823,406.8497297884204,8.940974625100195e-43,2.6822923875300583e-43,2.6822923875300586e-42,9.388023356355205e-44,3.263455738161571e-42,7.730950383870733e-39,4.2223800077242135
3000.0,230.0,sun,8.0,26789.040242166724,112780.7905728933,6978.918252608336,0.03360949077071282,0.13981068005940459,0.24039287096259296,406.8497297884204,1.10789758577304e-42,3.3236927573191196e-43,3.3236927573191197e-42,1.163292465061692e-43,4.043826188071595e-42,7.731926683372178e-39,4.209960101346709
3000.0,235.0,sun,8.0,21720.67701963159,91272.91635441755,5669.79688076079,0.016537357420602458,0.1551507779012004,0.10658894299024013,406.8497297884204,1.3664174916209278e-42,4.099252474862784e-43,4.0992524748627835e-42,1.4347383662019743e-43,4.987423844416386e-42,7.74730963180932e-39,4.202121152665879
3000.0,240.0,sun,8.0,17736.131453208236,74443.45998656344,4642.509699951683,0.006295584069418644,0.17042542224633087,0.03694040470276249,406.8497297884204,1.673392706170132e-42,5.0201781185103954e-43,5.020178118510396e-42,1.7570623414786387e-43,6.10788337752098e-42,7.768741870223234e-39,4.197277189953256
3000.0,245.0,sun,8.0,14567.77328285378,61110.98776493805,3825.6789398012374,0.0015211104518127534,0.18578816809470985,0.008187337586736588,406.8497297884204,2.0373403974103586e-42,6.112021192231076e-43,6.112021192231076e-42,2.1392074172808766e-43,7.436292450547808e-42,7.794210251579093e-39,4.194943631973287
3000.0,250.0,sun,8.0,12042.607875510765,50503.27410712189,3171.9407271816713,0.00017255524107680307,0.20051808077404462,0.0008605470409985037,406.8497297884204,2.4645420091962035e-42,7.393626027588611e-43,7.393626027588611e-42,2.5877691096560138e-43,8.995578333566142e-42,7.817381172819583e-39,4.193715732438883
3000.0,255.0,sun,8.0,10011.930599023435,41971.05274151806,2641.967721507963,7.457444828318115e-06,0.21467481677577677,3.473833093383867e-05,406.8497297884204,2.9644145767818514e-42,8.893243730345555e-43,8.893243730345555e-42,3.112635305620944e-43,1.0820113205253757e-41,7.83188762502534e-39,4.192103843150083
3000.0,260.0,sun,8.0,8363.788827357403,35027.623802822025,2206.7536973627657,0.0,0.2279274472282177,0.0,406.8497297884204,3.548572736843091e-42,1.0645718210529273e-42,1.0645718210529273e-41,3.726001373685245e-43,1.295229048947728e-41,7.8308260073892e-39,4.188009109968077
3000.0,265.0,sun,8.0,7015.922975518415,29332.06117198385,1846.5807017116704,0.0,0.24030105350868416,0.0,406.8497297884204,4.230307703353923e-42,1.2690923110061767e-42,1.2690923110061767e-41,4.441823088521619e-43,1.5440623117241816e-41,7.811604567315571e-39,4.1807843778125955
3000.0,270.0,sun,8.0,5900.522858403646,24590.290174534264,1543.8711822641594,0.0,0.2518280709798265,0.0,406.8497297884204,5.0299801766216624e-42,1.5089940529864987e-42,1.5089940529864986e-41,5.281479185452745e-43,1.8359427644669064e-41,7.765641442046171e-39,4.167476470244034
3000.0,275.0,sun,8.0,4968.651403579834,20619.822500360577,1288.9571768570802,0.0,0.2623332262155807,0.0,406.8497297884204,5.973353853741825e-42,1.7920061561225472e-42,1.7920061561225474e-41,6.272021546428916e-43,2.1802741566157658e-41,7.699397319687422e-39,4.149983733112032
3000.0,280.0,sun,8.0,4182.1495723942,17247.908573582976,1071.037101626069,0.0,0.27259002191133264,0.0,406.8497297884204,7.096712467048944e-42,2.129013740114683e-42,2.129013740114683e-41,7.451548090401391e-43,2.590300050472864e-41,7.60084235178169e-39,4.124173053836733
3000.0,285.0,sun,8.0,3507.2777562311276,14349.760848432452,883.5327533794133,0.0,0.28257728884565936,0.0,406.8497297884204,8.46226477408123e-42,2.538679432224369e-42,2.538679432224369e-41,8.885378012785291e-43,3.0887266425396486e-41,7.476688095669608e-39,4.091424131703931
3000.0,290.0,sun,8.0,2934.6157270663603,11885.57336982286,723.9349633909496,0.0,0.29265290013273676,0.0,406.8497297884204,1.0113594340729227e-41,3.0340783022187676e-42,3.034078302218768e-41,1.0619274057765688e-42,3.691461934366167e-41,7.321584548806728e-39,4.050129378167164
3000.0,295.0,sun,8.0,2439.264752882707,9761.619115507292,587.1430607777189,0.0,0.30296643607403295,0.0,406.8497297884204,1.2167401252528357e-41,3.650220375758507e-42,3.6502203757585074e-41,1.2775771315154777e-42,4.4411014571728504e-41,7.144005213120151e-39,4.00186945839769
3000.0,300.0,sun,8.0,2014.3538357866487,7946.687079398559,470.9426683544777,0.0,0.314259306178813,0.0,406.8497297884204,1.473401171243722e-41,4.420203513731166e-42,4.4202035137311663e-41,1.5470712298059084e-42,5.377914275039585e-41,6.938874791421312e-39,3.9450303805712497
3000.0,305.0,sun,8.0,1645.09446521885,6383.615829093163,372.0375815318514,0.0,0.3269157767341881,0.0,406.8497297884204,1.8041221119496626e-41,5.412366335848988e-42,5.412366335848988e-41,1.8943282175471457e-42,6.585045708616268e-41,6.712012273178885e-39,3.8803946910391787
3000.0,310.0,sun,8.0,1330.8674525521387,5065.1826562296965,289.5101948318888,0.0,0.34137592693711166,0.0,406.8497297884204,2.2300878237392002e-41,6.690263471217601e-42,6.690263471217601e-41,2.3415922149261606e-42,8.139820556648081e-41,6.456331603429587e-39,3.8059257114722027
3000.0,315.0,sun,8.0,1062.5524245310712,3959.269475076798,221.62749597329963,0.0,0.3574726622332446,0.0,406.8497297884204,2.793228110375032e-41,8.379684331125095e-42,8.379684331125095e-41,2.932889515893783e-42,1.0195282602868866e-40,6.190561517846496e-39,3.726187417834103
3000.0,320.0,sun,8.0,835.4995657123468,3036.086945294606,165.8375042725886,0.0,0.3771421776621576,0.0,406.8497297884204,3.5523074131305596e-41,1.0656922239391678e-41,1.0656922239391678e-40,3.729922783787088e-42,1.2965922057926541e-40,5.891057958025872e-39,3.6338581968095203
3000.0,325.0,sun,8.0,645.3221684743274,2281.016250488704,121.34224569721772,0.0,0.3997312673491297,0.0,406.8497297884204,4.59917766030597e-41,1.3797532980917911e-41,1.3797532980917911e-40,4.829136543321269e-42,1.678699846011679e-40,5.58074545662002e-39,3.5346937730056434
3000.0,330.0,sun,8.0,489.0311984954837,1675.4529424047787,86.55793057200235,0.0,0.42646477818106443,0.0,406.8497297884204,6.069042854685563e-41,1.8207128564056688e-41,1.8207128564056688e-40,6.372494997419841e-42,2.2152006419602304e-40,5.253237900543799e-39,3.4260655507447177
3000.0,335.0,sun,8.0,362.21896872236334,1196.6872869987194,59.78423416428338,0.0,0.45888798967323224,0.0,406.8497297884204,8.193804182635815e-41,2.4581412547907446e-41,2.4581412547907446e-40,8.603494391767607e-42,2.9907385266620725e-40,4.898603079509842e-39,3.303767583513735
3000.0,340.0,sun,8.0,261.1013890465346,828.2257189483802,39.913843985346354,0.0,0.4964867100021851,0.0,406.8497297884204,1.1367045237811322e-40,3.4101135713433965e-41,3.4101135713433965e-40,1.1935397499701889e-41,4.148971511801132e-40,4.537024701963753e-39,3.172046391529423
3000.0,345.0,sun,8.0,183.02466692499337,554.2478804644096,25.68082557373185,0.0,0.5415815166986,0.0,406.8497297884204,1.6216127316672836e-40,4.864838195001851e-41,4.864838195001851e-40,1.7026933682506479e-41,5.9188864705855855e-40,4.1644353710090346e-39,3.028268756208418
3000.0,350.0,sun,8.0,123.65422858101984,354.59533874263366,15.751434634604054,0.0,0.5950475349175396,0.0,406.8497297884204,2.4002020270602333e-40,7.2006060811807e-41,7.2006060811807e-40,2.520212128413245e-41,8.76073739876985e-40,3.780662533908342e-39,2.8676361723472987
3000.0,355.0,sun,8.0,80.24385171696355,215.99257131702075,9.186480599633848,0.0,0.6573271613373924,0.0,406.8497297884204,3.698665053387396e-40,1.1095995160162186e-40,1.1095995160162188e-39,3.883598306056766e-41,1.3500127444863993e-39,3.3977714757487004e-39,2.691702438198887
3000.0,360.0,sun,8.0,49.231646676785,122.76113634429008,5.0186348976239135,0.0,0.7273326614284351,0.0,406.8497297884204,6.028543632579446e-40,1.808563089773834e-40,1.8085630897738338e-39,6.329970814208419e-41,2.2004184258914977e-39,3.0255059456311645e-39,2.4935411393049676
3000.0,365.0,sun,8.0,28.6473290379424,65.2325381216986,2.6043949511634414,0.0,0.8042950440796359,0.0,406.8497297884204,1.0360307228001548e-39,3.108092168400464e-40,3.1080921684004644e-39,1.0878322589401625e-40,3.7815121382205646e-39,2.698233183710934e-39,2.2770897082691497
3000.0,370.0,sun,8.0,15.48938169808504,31.541274551869225,1.2844494295944322,0.0,0.8778701846834505,0.0,406.8497297884204,1.916119932220575e-39,5.748359796661725e-40,5.7483597966617256e-39,2.011925928831604e-40,6.993837752605099e-39,2.4611591539752398e-39,2.03631592058763
3000.0,375.0,sun,8.0,7.536187759518385,13.306326276319297,0.6125951188214207,0.0,0.9326803238469762,0.0,406.8497297884204,3.9382661309078173e-39,1.1814798392723453e-39,1.1814798392723454e-38,4.135179437453209e-40,1.4374671377813534e-38,2.4125626084138512e-39,1.7656574784131525
3000.0,380.0,sun,8.0,3.244455815566054,4.809030952049312,0.3011319449790574,0.0,0.9661671263066469,0.0,406.8497297884204,9.147763044600191e-39,2.7443289133800573e-39,2.7443289133800573e-38,9.605151196830202e-40,3.3389335112790696e-38,2.754683677827999e-39,1.4822303724947752
3000.0,385.0,sun,8.0,1.1964237196597156,1.437236015257267,0.1578726093984219,0.0,0.9809823192208398,0.0,406.8497297884204,2.480685773925872e-38,7.442057321777616e-39,7.442057321777617e-38,2.604720062622166e-39,9.054503074829433e-38,3.916323362272212e-39,1.2012767647786544
3000.0,390.0,sun,8.0,0.3548779463668302,0.3563064249691883,0.0817630434185797,0.0,0.9777741110227642,0.0,406.8497297884204,8.363301612096856e-38,2.5089904836290566e-38,2.5089904836290567e-37,8.781466692701699e-39,3.052605088415352e-37,6.838089928325529e-39,1.0040252673263657
3000.0,395.0,sun,8.0,0.0800431889570452,0.086434491103445,0.0362793813457956,0.0,0.9739925311244828,0.0,406.8497297884204,3.707937351846476e-37,1.1123812055539428e-37,1.1123812055539429e-36,3.8933342194388e-38,1.3533971334239636e-36,1.3452167319395779e-38,1.0798481698402804
3000.0,400.0,sun,8.0,0.0126650810921534,0.0272070036180568,0.013301150392908,0.0,0.9707941911015662,0.0,406.8497297884204,2.3434127893473298e-36,7.030238368041989e-37,7.03023836804199e-36,2.4605834288146964e-37,8.553456681117753e-36,3.117008594377287e-38,2.148190242138504
