E_keV,K_Xe_L10,K_Xe_O1_delta366,K_F_L10 (velocity-independent kernels, unit coupling, arbitrary norm)
8.300000000000000000e+01,9.730771195134234608e-01,3.421086291115911305e+07,1.178681857259689458e+01
8.400000000000000000e+01,1.000602340854735095e+00,2.974358142492886260e+07,1.203157466127674091e+01
8.500000000000000000e+01,1.028025337065670675e+00,2.571281142562548444e+07,1.227792051387291394e+01
8.600000000000000000e+01,1.055325866591427131e+00,2.208884949329589680e+07,1.252583017959664957e+01
8.700000000000000000e+01,1.082487759884867007e+00,1.884359774726972729e+07,1.277527788979577927e+01
8.800000000000000000e+01,1.109498827304165269e+00,1.595048980263114907e+07,1.302623805703623283e+01
8.900000000000000000e+01,1.136350751536767678e+00,1.338441976250990853e+07,1.327868527418707068e+01
9.000000000000000000e+01,1.163038965938253622e+00,1.112167413259132020e+07,1.353259431350948638e+01
9.100000000000000000e+01,1.189562520138666368e+00,9.139866548225058243e+06,1.378794012574940986e+01
9.200000000000000000e+01,1.215923934231845083e+00,7.417875208296870813e+06,1.404469783923388704e+01
9.300000000000000000e+01,1.242129042822602392e+00,5.935782913748965599e+06,1.430284275897125390e+01
9.400000000000000000e+01,1.268186830164876211e+00,4.674819612185452133e+06,1.456235036575482944e+01
9.500000000000000000e+01,1.294109257579387773e+00,3.617307353468841873e+06,1.482319631527056281e+01
9.600000000000000000e+01,1.319911084294630221e+00,2.746607564553853124e+06,1.508535643720812303e+01
9.700000000000000000e+01,1.345609682807643592e+00,2.047070555025911657e+06,1.534880673437578658e+01
9.800000000000000000e+01,1.371224849814627778e+00,1.503987167957039783e+06,1.561352338181892208e+01
9.900000000000000000e+01,1.396778613712153838e+00,1.103542493675611448e+06,1.587948272594220889e+01
1.000000000000000000e+02,1.422295039623114876e+00,8.327715670211055549e+05,1.614666128363531783e+01
1.010000000000000000e+02,1.447800032851355390e+00,6.795169714219948510e+05,1.641503574140235600e+01
1.020000000000000000e+02,1.473321141622105923e+00,6.323882759011579910e+05,1.668458295449488560e+01
1.030000000000000000e+02,1.498887359915638484e+00,6.807232337584811030e+05,1.695527994604843869e+01
1.040000000000000000e+02,1.524528931154569111e+00,8.145506741754758405e+05,1.722710390622274801e+01
1.050000000000000000e+02,1.550277153458665458e+00,1.024555020537667908e+06,1.750003219134546129e+01
1.060000000000000000e+02,1.576164187132107042e+00,1.302042371562744258e+06,1.777404232305931941e+01
1.070000000000000000e+02,1.602222865005214381e+00,1.638908083708276507e+06,1.804911198747314316e+01
1.080000000000000000e+02,1.628486506204735784e+00,2.027605795480998000e+06,1.832521903431604571e+01
1.090000000000000000e+02,1.654988733885556451e+00,2.461117836491070688e+06,1.860234147609530098e+01
1.100000000000000000e+02,1.681763297411240199e+00,2.932926966107254848e+06,1.888045748725776463e+01
1.110000000000000000e+02,1.708843899429890234e+00,3.436989388632016722e+06,1.915954540335464529e+01
1.120000000000000000e+02,1.736264028252929137e+00,3.967708993807609193e+06,1.943958372020986047e+01
1.130000000000000000e+02,1.764056795900151409e+00,4.519912773375862278e+06,1.972055109309181020e+01
