tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
0.00031622776601683794,0.0027326569580746808,0.0004440330986971878,8.74360992304939e-05,0.0,0.0019653563526802935,0.994699694288889,0.0031766900567718687,0.005300305711110953
0.000354813389233576,0.002436082704291218,0.00039575452674676774,7.796231764532524e-05,0.0,0.0017527141527916576,0.995274299077585,0.0028318372310379854,0.004725700922414977
0.00039810717055349773,0.002171637448062318,0.00035272422773421176,6.951165327733034e-05,0.0,0.0015629732984577508,0.9957867852429617,0.0025243616757965296,0.004213214757038286
0.0004466835921509635,0.001935852480175841,0.0003143718633364717,6.197430958630424e-05,0.0,0.0013936890485913098,0.9962438324419829,0.0022502243435123127,0.0037561675580171094
0.0005011872336272725,0.0017256311219699299,0.00028018903541586373,5.5252129727193105e-05,0.0,0.0012426731626614864,0.9966514094243821,0.002005820157385794,0.0033485905756178713
0.0005623413251903491,0.0015382093306779685,0.0002497225672656039,4.92573922604203e-05,0.0,0.0011079679180117925,0.9970148481749531,0.0017879318979435723,0.0029851518250468834
0.0006309573444801943,0.0013711203713107321,0.00022256851198132564,4.391172526391879e-05,0.0,0.0009878225637417492,0.9973389106388536,0.0015936888832920578,0.002661089361146396
0.0007079457843841388,0.001222163157276235,0.00019836680961029927,3.9145128529018095e-05,0.0,0.0008806720249934347,0.9976278487053248,0.0014205299668865344,0.002372151294675162
0.0007943282347242822,0.0010893738961527202,0.00017679652310120746,3.4895094125730665e-05,0.0,0.0007851176758665089,0.9978854580782759,0.0012661704192539276,0.0021145419217241113
0.0008912509381337459,0.0009710007093579906,0.0001575715905687378,3.1105816265261364e-05,0.0,0.0006999100062523907,0.9981151266150277,0.0011285722999267284,0.001884873384972341
0.001,0.0008654809247339174,0.00014043703808835342,2.772748204362336e-05,0.0,0.000623933016717541,0.9983198776682334,0.001005917962822271,0.0016801223317666203
0.0011220184543019652,0.0007714207692171559,0.00012516560322826833,2.471563530185911e-05,0.0,0.0005561901854824632,0.9985024089213241,0.0008965863724454242,0.001497591078675864
0.0012589254117941688,0.0006875772147896172,0.00011155472488117571,2.2030606472520083e-05,0.0,0.000495791862015681,0.9986651271652927,0.0007991319396707929,0.0013348728347073457
0.0014125375446227555,0.0006128417548382478,9.942385974353571e-05,1.9637001889990235e-05,0.0,0.00044194395240406813,0.9988101794245409,0.0007122656145817836,0.0011898205754591329
0.001584893192461114,0.0005462259099791281,8.861209006483145e-05,1.7503246618067593e-05,0.0,0.00039393777219297966,0.9989394808020251,0.0006348380000439595,0.0010605191979748962
0.0017782794100389228,0.00048684828241370897,7.897599110670222e-05,1.5601175388612035e-05,0.0,0.00035114095261268557,0.9990547393791521,0.0005658242735204112,0.0009452606208478764
