rho0,v0,vesc,dVsun,k,frame_idx,frame,vE_june,vE_sun,vmax_june,deltamax_june,deltamax_sun,a1_300,phase_300,a1_350,phase_350,a1_366,phase_366,a1_380,phase_380,a1_L10,phase_L10,Niso_300__sun,Niso_300__june,Niso_300__annual,Niso_300,pct248_300__sun,pct248_300__june,pct248_300__annual,pct248_300,Niso_350__sun,Niso_350__june,Niso_350__annual,Niso_350,pct248_350__sun,pct248_350__june,pct248_350__annual,pct248_350,Niso_366__sun,Niso_366__june,Niso_366__annual,Niso_366,Niso_380__sun,Niso_380__june,Niso_380__annual,Niso_380,deltaH_N1__sun,deltaH_N1__june,deltaH_N1__annual,deltaH_N1,Nhig_300__sun,Nhig_300__june,Nhig_300__annual,Nhig_300,Nhig_366__sun,Nhig_366__june,Nhig_366__annual,Nhig_366,NL10_lz__sun,NL10_lz__june,NL10_lz__annual,NL10_lz,log10kappa_300,log10kappa_300__sun,log10kappa_300__june,log10kappa_300__annual,log10kappa_350,log10kappa_350__sun,log10kappa_350__june,log10kappa_350__annual,log10kappa_366,log10kappa_366__sun,log10kappa_366__june,log10kappa_366__annual,log10kappa_380,log10kappa_380__sun,log10kappa_380__june,log10kappa_380__annual,d10,log10d10,d10__sun,log10d10__sun,d10__june,log10d10__june,d10__annual,log10d10__annual
0.445886,235.19,532.665,3.4379,1.34016,1,june,266.604,251.18,799.268,378.519,365.843,0.685311,151.915,1.51421,151.917,1.69727,151.917,1.7713,151.917,0.0258736,151.914,2998.13,6200.59,3572.6,6200.59,99.2822,99.3742,99.3178,99.3742,1.99941,26.0794,8.18978,26.0794,88.8536,95.3248,94.3292,95.3248,0.0101669,0.61653,0.154906,0.61653,7.83811e-07,0.00750344,0.00172611,0.00750344,339.301,350.673,344.338,350.673,160.748,345.096,194.519,345.096,0.00484289,0.077528,0.0235241,0.077528,18.8616,19.3687,18.9073,19.3687,-3.79243,-3.47685,-3.79243,-3.55298,-1.4163,-0.300901,-1.4163,-0.913272,0.210046,1.99281,0.210046,0.809931,2.12474,6.10579,2.12474,2.76293,0.227221,-0.643551,0.230256,-0.637789,0.227221,-0.643551,0.229977,-0.638315
0.362943,226.536,524.914,-6.41461,1.39866,0,sun,248.163,232.701,773.077,356.994,344.287,0.965018,151.44,1.75661,151.441,1.91444,151.474,,,0.0314686,151.437,367.001,1099.35,523.663,367.001,98.9543,99.1745,99.0726,98.9543,0.000415523,0.0856688,0.0199462,0.000415523,1.52807,70.4302,65.5582,1.52807,0,9.32196e-05,1.6293e-05,0,0,0,0,0,317.85,329.016,322.905,317.85,17.8762,56.8461,26.3801,17.8762,0,5.70777e-05,1.01643e-05,0,14.6615,15.1483,14.711,14.6615,-2.56467,-2.56467,-3.04114,-2.71905,3.38141,3.38141,1.06718,1.70014,,,4.03049,4.788,,,,,0.261163,-0.583088,0.261163,-0.583088,0.256932,-0.590181,0.260723,-0.583821
0.372254,238.987,533.866,5.22932,1.75324,1,june,272.173,256.76,806.04,384.084,371.417,0.691794,152.045,1.45783,152.047,1.66104,152.047,1.7285,152.047,0.0266189,152.044,2032.74,4249.57,2432.14,4249.57,99.2766,99.364,99.3109,99.364,2.13089,20.8701,6.87261,20.8701,91.6041,95.8985,95.0794,95.8985,0.0174946,0.728035,0.192183,0.728035,7.44454e-05,0.0112592,0.00272313,0.0112592,338.129,349.32,342.768,349.32,109.036,235.948,132.34,235.948,0.00563505,0.0667745,0.0209583,0.0667745,15.8523,16.2889,15.8902,16.2889,-3.62834,-3.30808,-3.62834,-3.38599,-1.31952,-0.328562,-1.31952,-0.837122,0.137848,1.7571,0.137848,0.716285,1.94849,4.12816,1.94849,2.56493,0.247773,-0.605946,0.251162,-0.600047,0.247773,-0.605946,0.250862,-0.600565
0.433127,231.986,526.262,-0.649363,0.840757,2,annual,259.337,243.899,785.598,367.284,354.597,0.725199,151.736,1.64669,151.738,1.75067,151.738,1.93127,151.736,0.0255014,151.735,3067.04,6606.63,3714.91,3714.91,99.2448,99.3618,99.292,99.292,0.283285,11.059,3.01167,3.01167,67.7903,91.9577,90.1748,90.1748,0.000128654,0.077941,0.0183349,0.0183349,0,9.29811e-05,1.55566e-05,1.55566e-05,335.374,346.929,340.907,340.907,161.524,364.397,199.611,199.611,9.59779e-05,0.0299166,0.00765798,0.00765798,18.1448,18.6285,18.1906,18.1906,-3.56995,-3.48672,-3.81998,-3.56995,-0.478808,0.547776,-1.04372,-0.478808,1.73672,3.89058,1.10823,1.73672,4.80808,,4.03161,4.80808,0.234464,-0.629924,0.23476,-0.629376,0.231692,-0.635089,0.234464,-0.629924
0.378836,249.23,590.283,-5.79054,1.61405,1,june,271.399,255.984,861.682,429.813,417.145,0.409437,152.027,0.767308,152.028,0.968405,152.028,1.18533,152.028,0.0207891,152.026,13600.1,20836.8,14681.5,20836.8,99.4955,99.5238,99.5029,99.5238,518.81,1192.02,646.312,1192.02,98.5113,98.7989,98.6338,98.7989,103.009,311.351,146.848,311.351,16.1528,71.3464,28.9335,71.3464,377.639,388.915,381.82,388.915,803.963,1249.8,871.274,1249.8,5.05235,15.6461,7.30903,15.6461,16.3203,16.6712,16.3508,16.6712,-4.31883,-4.13354,-4.31883,-4.16677,-3.07628,-2.71501,-3.07628,-2.81044,-2.49325,-2.01288,-2.49325,-2.16687,-1.85337,-1.20825,-1.85337,-1.4614,0.244916,-0.610984,0.247535,-0.606364,0.244916,-0.610984,0.247303,-0.60677
0.369916,238.734,522.477,-7.96247,1.61623,1,june,258.774,243.335,781.251,363.712,351.023,0.897606,151.723,1.71131,151.724,1.81034,151.725,1.9323,150.71,0.0285371,151.721,622.184,1690.55,840.902,1690.55,99.0507,99.2249,99.1377,99.2249,0.0061336,0.516841,0.128413,0.516841,34.2753,84.8767,82.0188,84.8767,3.1072e-12,0.00194168,0.000418189,0.00194168,0,3.69917e-11,6.29757e-12,3.69917e-11,322.657,333.86,327.652,333.86,31.0813,88.9549,43.1684,88.9549,4.94311e-10,0.00104761,0.000228991,0.00104761,15.3542,15.8123,15.3977,15.8123,-3.22803,-2.79392,-3.22803,-2.92475,0.286643,2.21228,0.286643,0.89139,2.71182,11.5076,2.71182,3.37863,10.4319,,10.4319,11.2008,0.251479,-0.599498,0.255203,-0.593114,0.251479,-0.599498,0.254843,-0.593728
0.336829,226.65,568.29,-1.472,0.204004,1,june,253.2,237.749,821.49,396.782,384.084,0.403744,151.576,1.00571,151.577,1.3617,151.578,1.60055,151.578,0.0263842,151.575,9422.94,14310.2,10158.3,14310.2,99.4969,99.529,99.5049,99.529,204.681,637.223,297.068,637.223,97.6782,98.4849,98.1151,98.4849,15.4922,104.546,37.8615,104.546,0.366098,9.32003,2.66962,9.32003,364.08,375.691,369.109,375.691,555.59,860.311,601.978,860.311,0.857222,4.94215,1.86668,4.94215,13.9434,14.3298,13.9815,14.3298,-4.15565,-3.97419,-4.15565,-4.00682,-2.80429,-2.31108,-2.80429,-2.47286,-2.01931,-1.19011,-2.01931,-1.5782,-0.969417,0.436403,-0.969417,-0.426449,0.264168,-0.57812,0.267803,-0.572184,0.264168,-0.57812,0.267438,-0.572777
0.329363,235.356,564.917,-1.04419,0.0193841,2,annual,262.302,246.87,827.219,401.49,388.807,0.367094,151.81,0.89151,151.811,1.23766,151.811,1.52305,151.812,0.0223574,151.809,15641.3,22838.2,16670.6,16670.6,99.5224,99.5495,99.5286,99.5286,528.888,1390.04,699.514,699.514,98.1747,98.7253,98.4352,98.4352,61.3103,290.819,115.549,115.549,2.72236,38.7014,12.1011,12.1011,371.73,383.521,376.873,376.873,935.557,1388.74,1000.97,1000.97,2.97028,13.8328,5.55531,5.55531,13.9717,14.2972,14.0018,14.0018,-4.22195,-4.19427,-4.35866,-4.22195,-2.8448,-2.72336,-3.14303,-2.8448,-2.06277,-1.78753,-2.46362,-2.06277,-1.08282,-0.434945,-1.58773,-1.08282,0.267244,-0.573092,0.267532,-0.572624,0.264469,-0.577625,0.267244,-0.573092
0.435917,243.499,591.433,9.75347,0.322527,2,annual,281.182,265.785,872.615,438.798,426.144,0.282498,152.243,0.508051,152.243,0.660915,152.243,0.84867,152.244,0.0178791,152.242,48087.6,64513.2,50255.1,50255.1,99.5817,99.5985,99.5853,99.5853,5221.51,8795.84,5766.4,5766.4,99.1138,99.232,99.1471,99.1471,1796.73,3575.46,2098.96,2098.96,538.261,1343.2,692.087,692.087,405.295,417.282,409.896,409.896,2971.02,4008.13,3107.62,3107.62,92.9627,192.491,110.359,110.359,19.0879,19.4378,19.1161,19.1161,-4.70118,-4.68203,-4.80965,-4.70118,-3.7609,-3.7178,-3.94428,-3.7609,-3.322,-3.25448,-3.55333,-3.322,-2.84016,-2.73099,-3.12814,-2.84016,0.228718,-0.6407,0.228887,-0.640379,0.226818,-0.644323,0.228718,-0.6407
0.493985,230.516,512.497,2.15223,1.2802,0,sun,260.663,245.228,773.16,357.062,344.377,0.945759,151.77,1.75545,151.772,1.91235,151.783,,,0.0286769,151.768,805.296,2324.7,1121.27,805.296,98.9888,99.1999,99.0989,98.9888,0.00118267,0.223016,0.0517068,0.00118267,1.90581,72.1375,67.2721,1.90581,0,0.000277553,4.80872e-05,0,0,0,0,0,322.075,333.469,327.528,322.075,39.4916,121.031,56.8241,39.4916,0,0.000167816,2.96688e-05,0,20.5551,21.1707,20.6129,20.5551,-2.90596,-2.90596,-3.36637,-3.04971,2.92714,2.92714,0.651664,1.28645,,,3.55665,4.31797,,,,,0.220567,-0.65646,0.220567,-0.65646,0.217336,-0.662868,0.220258,-0.657069
0.355378,227.916,517.361,4.34512,1.72002,1,june,260.258,244.821,777.618,360.726,348.04,0.960727,151.76,1.73816,151.761,1.85479,151.759,,,0.0319298,151.758,322.16,959.718,456.795,959.718,98.9663,99.1702,99.0749,99.1702,0.000986984,0.126277,0.0300901,0.126277,13.8012,78.4233,74.6304,78.4233,0,0.000306429,6.00278e-05,0.000306429,0,0,0,0,317.723,328.796,322.544,328.796,15.778,49.6661,23.069,49.6661,0,0.000175833,3.47367e-05,0.000175833,14.6438,15.1325,14.6898,15.1325,-2.98214,-2.50807,-2.98214,-2.65972,0.898677,3.00569,0.898677,1.52158,3.51367,,3.51367,4.22165,,,,,0.257066,-0.589956,0.26132,-0.582827,0.257066,-0.589956,0.260911,-0.583508
0.33619,239.374,580.871,8.35826,0.825867,2,annual,275.678,260.271,856.549,425.595,412.933,0.353975,152.123,0.698197,152.124,0.912222,152.124,1.15486,152.125,0.0201894,152.123,19824.9,28602.7,21055.6,21055.6,99.5331,99.5564,99.5385,99.5385,1092.9,2285.91,1304.94,1304.94,98.7169,98.9633,98.811,98.811,246.926,677.818,333.62,333.62,42.5182,173.145,72.118,72.118,384.178,395.74,388.685,388.685,1194.53,1744.6,1272.21,1272.21,12.0489,34.3469,16.6267,16.6267,14.5721,14.8753,14.5977,14.5977,-4.32337,-4.29721,-4.45641,-4.32337,-3.11559,-3.03858,-3.35906,-3.11559,-2.52325,-2.39257,-2.83111,-2.52325,-1.85804,-1.62857,-2.23841,-1.85804,0.261733,-0.582142,0.261963,-0.58176,0.259279,-0.586233,0.261733,-0.582142
0.390283,221.838,525.595,-2.35753,1.48053,1,june,247.524,232.061,773.119,357.028,344.32,0.979497,151.422,1.75772,151.423,1.91493,151.457,,,0.033458,151.42,298.987,917.615,432.54,917.615,98.9324,99.1578,99.0554,99.1578,0.000295392,0.063411,0.0147442,0.063411,1.45417,69.5325,64.656,69.5325,0,6.49677e-05,1.13544e-05,6.49677e-05,0,0,0,0,316.6,327.679,321.557,327.679,14.5046,47.2456,21.7085,47.2456,0,3.99782e-05,7.11482e-06,3.99782e-05,15.6395,16.1922,15.6961,16.1922,-2.96266,-2.47565,-2.96266,-2.63603,1.19784,3.5296,1.19784,1.83138,4.1873,,4.1873,4.94484,,,,,0.248512,-0.604653,0.252865,-0.597112,0.248512,-0.604653,0.252409,-0.597896
0.398513,234.904,590.066,5.02042,1.70919,1,june,267.895,252.474,857.961,426.755,414.081,0.439833,151.945,0.81815,151.946,1.02816,151.947,1.24859,151.947,0.0249208,151.944,8634.84,13686,9417.23,13686,99.4737,99.5045,99.4823,99.5045,261.909,644.064,336.894,644.064,98.3508,98.6876,98.5036,98.6876,45.9231,152.925,69.1929,152.925,6.13371,31.3015,12.1247,31.3015,371.206,382.341,375.272,382.341,505.206,813.306,553.438,813.306,2.25324,7.6202,3.43071,7.6202,16.9257,17.3635,16.9648,17.3635,-4.13628,-3.93625,-4.13628,-3.97392,-2.80893,-2.41815,-2.80893,-2.52749,-2.18448,-1.66203,-2.18448,-1.84006,-1.49557,-0.787723,-1.49557,-1.08367,0.239983,-0.619819,0.243067,-0.614273,0.239983,-0.619819,0.242787,-0.614775
0.317822,235.128,562.271,-2.49292,0.0512075,0,sun,260.631,245.195,822.902,397.942,385.257,0.38158,151.768,0.958982,151.769,1.3197,151.77,1.57875,151.77,0.0226235,151.768,13801.5,20444.6,14761.9,13801.5,99.513,99.5427,99.52,99.513,373.413,1077.16,518.275,373.413,97.9122,98.606,98.2665,97.9122,33.5819,196.759,73.6263,33.5819,0.965993,20.5334,6.0341,0.965993,368.292,380.099,373.483,368.292,820.693,1238.18,881.722,820.693,1.73246,9.27523,3.57205,1.73246,13.4436,13.761,13.4733,13.4436,-4.13993,-4.13993,-4.31058,-4.16914,-2.57219,-2.57219,-3.03228,-2.71456,-1.52611,-1.52611,-2.29394,-1.86703,0.0150262,0.0150262,-1.31246,-0.780613,0.272736,-0.564258,0.272736,-0.564258,0.269573,-0.569324,0.272435,-0.564738
0.377977,246.471,570.524,-1.38835,1.40261,2,annual,273.037,257.625,843.561,414.92,402.254,0.447289,152.064,0.911048,152.065,1.16889,152.066,1.41168,152.066,0.0210322,152.063,11476.9,18267.4,12509.4,12509.4,99.4703,99.5054,99.48,99.48,270.284,747.23,367.208,367.208,98.0476,98.5409,98.2926,98.2926,35.27,149.398,61.4284,61.4284,2.82273,23.0418,7.88266,7.88266,368.762,380.191,373.258,373.258,669.154,1084.9,733.221,733.221,1.75015,7.30125,3.02531,3.02531,16.3075,16.6618,16.338,16.338,-4.09724,-4.05982,-4.26168,-4.09724,-2.56491,-2.43182,-2.87345,-2.56491,-1.78837,-1.54741,-2.17434,-1.78837,-0.896673,-0.45067,-1.36252,-0.896673,0.247401,-0.606599,0.247632,-0.606194,0.244985,-0.610861,0.247401,-0.606599
0.32392,232.985,563.413,-0.49469,0.580469,0,sun,260.486,245.05,823.899,398.761,386.076,0.431795,151.765,1.0348,151.766,1.36677,151.767,1.59415,151.767,0.0236045,151.764,9972.29,15577.3,10819.3,9972.29,99.4797,99.5168,99.4894,99.4797,178.034,583.982,265.82,178.034,97.5184,98.3658,97.9929,97.5184,13.0452,89.8273,32.2274,13.0452,0.333782,7.87355,2.26543,0.333782,363.209,374.787,368.146,363.209,582.578,929.594,635.796,582.578,0.742031,4.3019,1.61469,0.742031,13.6619,13.9986,13.6935,13.6619,-3.9988,-3.9988,-4.19249,-4.0342,-2.2505,-2.2505,-2.7664,-2.42459,-1.11545,-1.11545,-1.95341,-1.50822,0.476537,0.476537,-0.896171,-0.355151,0.270548,-0.567756,0.270548,-0.567756,0.267275,-0.573042,0.270235,-0.568258
0.371032,229.553,564.2,0.63216,1.28656,0,sun,258.189,242.749,822.389,397.52,384.831,0.533676,151.707,1.16894,151.708,1.45886,151.709,1.63477,151.709,0.0268412,151.706,4516.7,7905.7,5080.07,4516.7,99.405,99.4561,99.4212,99.405,35.5128,151.004,62.3189,35.5128,96.5781,97.8237,97.3773,96.5781,1.63871,16.3931,5.41454,1.63871,0.0297689,0.960931,0.262189,0.0297689,352.562,363.822,357.118,352.562,255.069,457.764,289.309,255.069,0.122627,0.838524,0.299526,0.122627,15.4565,15.8906,15.4979,15.4565,-3.65482,-3.65482,-3.89794,-3.70587,-1.55039,-1.55039,-2.17899,-1.79462,-0.214503,-0.214503,-1.21466,-0.733562,1.52624,1.52624,0.017308,0.581386,0.254358,-0.594555,0.254358,-0.594555,0.250859,-0.600569,0.254018,-0.595136
0.300071,242.879,580.81,-6.89879,0.890621,2,annual,263.964,248.535,844.774,415.917,403.237,0.388547,151.851,0.816486,151.852,1.07609,151.852,1.34141,151.853,0.0206106,151.85,13343.8,19963.1,14317.1,14317.1,99.5084,99.537,99.5155,99.5155,484.944,1175.56,618.77,618.77,98.383,98.7665,98.5538,98.5538,79.2685,281.071,123.875,123.875,8.25698,53.037,19.3076,19.3076,374.367,385.822,378.948,378.948,793.024,1205.29,854.288,854.288,3.82131,13.8124,6.05644,6.05644,12.8163,13.0911,12.8414,12.8414,-4.15586,-4.12528,-4.30023,-4.15586,-2.79153,-2.68569,-3.07025,-2.79153,-2.09298,-1.8991,-2.44882,-2.09298,-1.28573,-0.916821,-1.72458,-1.28573,0.279057,-0.554306,0.279331,-0.553881,0.276384,-0.558487,0.279057,-0.554306
0.343156,242.3,557.803,-0.00898025,0.128525,1,june,270.254,254.837,828.057,402.179,389.509,0.361846,152,0.890633,152.001,1.23473,152.002,1.51909,152.003,0.0195036,152,21796.8,31592.4,23156.3,31592.4,99.5275,99.5548,99.5336,99.5548,757.559,1982.57,997.542,1982.57,98.1882,98.7357,98.4457,98.7357,89.0133,417.688,166.05,417.688,4.11336,56.3088,17.6423,56.3088,374.077,386.059,379.301,386.059,1306.64,1925.95,1393.47,1925.95,4.30775,19.876,7.98261,19.876,14.8019,15.1007,14.8281,15.1007,-4.49958,-4.33839,-4.49958,-4.36467,-3.29723,-2.87942,-3.29723,-2.99893,-2.62085,-1.94945,-2.62085,-2.22024,-1.75058,-0.614197,-1.75058,-1.24656,0.257337,-0.589498,0.259921,-0.585158,0.257337,-0.589498,0.259692,-0.585542
0.300573,221.269,501.223,-0.998658,1.78298,1,june,248.311,232.85,749.534,337.645,324.939,1.3694,151.445,1.93337,149.667,,,,,0.0374916,151.442,11.4354,81.0979,28.9785,81.0979,97.9191,98.6575,98.4823,98.6575,0,1.73691e-09,3.21297e-10,1.73691e-09,,0,0,0,0,0,0,0,0,0,0,0,296.551,307.425,301.48,307.425,0.489114,3.74151,1.31278,3.74151,0,0,0,0,11.9007,12.3718,11.9486,12.3718,-1.90901,-1.05825,-1.90901,-1.46208,8.76022,,8.76022,9.49309,,,,,,,,,0.284304,-0.546217,0.289878,-0.537785,0.284304,-0.546217,0.289295,-0.538659
0.464688,242.166,551.011,0.0565193,0.647957,0,sun,270.186,254.769,821.197,396.541,383.87,0.446516,151.999,1.08888,152,1.4185,152.001,1.62412,152.001,0.0201793,151.998,18059.4,28572.7,19623.5,18059.4,99.4721,99.5128,99.4829,99.4721,263.832,942.658,412.982,263.832,97.2285,98.235,97.8205,97.2285,15.6076,128.494,44.0974,15.6076,0.312177,9.22037,2.54705,0.312177,364.934,376.841,370.2,364.934,1049.94,1700.05,1148.36,1049.94,0.988778,6.21316,2.26828,0.988778,20.0147,20.4329,20.0514,20.0147,-4.2567,-4.2567,-4.45595,-4.29278,-2.42133,-2.42133,-2.97435,-2.61593,-1.19334,-1.19334,-2.10888,-1.64441,0.505599,0.505599,-0.964748,-0.406038,0.223525,-0.650674,0.223525,-0.650674,0.221225,-0.655165,0.22332,-0.651072
0.448878,237.028,507.083,1.38221,0.11841,0,sun,266.386,250.962,773.469,357.316,344.64,0.723419,151.91,1.73247,151.911,1.87678,151.906,,,0.0221703,151.909,6118.78,12915.7,7308.1,6118.78,99.2542,99.3892,99.3063,99.2542,0.0741007,8.07534,1.93792,0.0741007,8.27543,84.3258,80.4984,8.27543,0,0.0252005,0.00468521,0,0,0,0,0,335.749,347.921,341.962,335.749,320.506,715.998,392.223,320.506,0,0.0142601,0.00270808,0,19.154,19.5953,19.1939,19.154,-3.78667,-3.78667,-4.11112,-3.8638,1.13018,1.13018,-0.907161,-0.287336,,,1.59859,2.32927,,,,,0.228492,-0.641129,0.228492,-0.641129,0.225904,-0.646076,0.228254,-0.641581
0.357682,244.373,547.806,9.33692,1.89603,0,sun,281.638,266.242,829.444,403.318,390.665,0.565524,152.253,1.15371,152.254,1.41984,152.254,1.60137,152.255,0.0241092,152.252,4469.13,8088.1,5063.69,4469.13,99.3851,99.4385,99.4027,99.3851,33.986,140.105,58.0225,33.986,96.724,97.8061,97.4041,96.724,1.92119,16.0885,5.44877,1.92119,0.0489781,1.15136,0.325295,0.0489781,352.457,363.658,356.828,352.457,250.575,464.793,286.351,250.575,0.128303,0.823105,0.296637,0.128303,15.5202,15.9044,15.5513,15.5202,-3.65022,-3.65022,-3.90785,-3.70447,-1.5313,-1.5313,-2.14645,-1.7636,-0.28357,-0.28357,-1.20651,-0.736298,1.31,1.31,-0.0612114,0.487722,0.253835,-0.595449,0.253835,-0.595449,0.250751,-0.600758,0.253581,-0.595884
0.420004,246.355,564.553,2.96996,0.100574,1,june,277.267,261.862,841.82,413.489,400.83,0.320674,152.158,0.714765,152.159,0.990187,152.16,1.29522,152.16,0.0176437,152.158,38259.2,53216.6,40256.6,53216.6,99.5543,99.5758,99.5588,99.5758,2328.11,4899.67,2777.01,4899.67,98.7071,99.0007,98.8177,99.0007,472.732,1421.7,667.927,1421.7,59.3822,323.139,122.608,323.139,386.636,398.818,391.661,398.818,2331.35,3281.49,2458.76,3281.49,22.4072,70.7336,32.6187,70.7336,18.3249,18.6576,18.3526,18.6576,-4.72605,-4.58274,-4.72605,-4.60484,-3.69017,-3.367,-3.69017,-3.44358,-3.15281,-2.67461,-3.15281,-2.82473,-2.50939,-1.77366,-2.50939,-2.08852,0.231511,-0.635428,0.233603,-0.631521,0.231511,-0.635428,0.233427,-0.631849
0.357327,234.47,547.216,-1.76348,1.02546,0,sun,260.702,245.267,807.918,385.628,372.942,0.575899,151.771,1.35825,151.772,1.61553,151.772,1.70293,151.773,0.0246295,151.769,4708.22,8592.57,5360.91,4708.22,99.3743,99.4397,99.3961,99.3743,14.3168,96.431,34.7386,14.3168,94.2329,97.0108,96.3251,94.2329,0.194981,5.45472,1.53481,0.194981,0.00174461,0.114697,0.0285998,0.00174461,347.479,358.935,352.465,347.479,261.574,492.464,301.159,261.574,0.0406175,0.358119,0.118871,0.0406175,15.0352,15.4218,15.0715,15.0352,-3.67286,-3.67286,-3.93412,-3.72924,-1.15585,-1.15585,-1.98422,-1.54081,0.710008,0.710008,-0.736773,-0.186055,2.7583,2.7583,0.940447,1.54364,0.257896,-0.588555,0.257896,-0.588555,0.254644,-0.594067,0.257586,-0.589078
0.332104,221.055,550.8,-1.4872,1.294,0,sun,247.611,232.148,798.411,377.814,365.106,0.690641,151.424,1.51958,151.425,1.69934,151.425,1.77782,151.426,0.0314859,151.422,1278.96,2679.19,1539.81,1278.96,99.2708,99.3639,99.3078,99.2708,0.747831,10.3419,3.24543,0.747831,88.2162,95.1693,94.1489,88.2162,0.00356368,0.227912,0.057486,0.00356368,5.62381e-08,0.00269287,0.000618862,5.62381e-08,334.123,345.237,338.74,334.123,68.3371,148.585,83.5756,68.3371,0.00176605,0.0304616,0.00924903,0.00176605,13.3981,13.8436,13.4437,13.3981,-3.10686,-3.10686,-3.428,-3.18747,0.126197,0.126197,-1.0146,-0.511272,2.4481,2.4481,0.642232,1.24044,7.24997,7.24997,2.56978,3.20841,0.273199,-0.563521,0.273199,-0.563521,0.268767,-0.570624,0.272735,-0.564259
0.306079,222.588,529.739,1.49529,1.07451,2,annual,252.109,236.656,781.848,364.202,351.502,0.808508,151.548,1.69068,151.549,1.7872,151.549,1.93257,150.386,0.0302282,151.546,889.725,2137.77,1133.87,1133.87,99.1548,99.2993,99.22,99.22,0.0219273,1.44072,0.370122,0.370122,46.1491,88.3475,85.9345,85.9345,3.17088e-09,0.00673756,0.00151852,0.00151852,0,7.78941e-09,1.37906e-09,1.37906e-09,326.466,337.687,331.505,331.505,45.6095,115.207,59.5384,59.5384,3.95618e-08,0.00342338,0.000792891,0.000792891,12.4967,12.8941,12.5362,12.5362,-3.05457,-2.94926,-3.32996,-3.05457,0.431655,1.65901,-0.158581,0.431655,2.81858,8.49882,2.1715,2.81858,8.86042,,8.1085,8.86042,0.282434,-0.549083,0.28288,-0.548398,0.278487,-0.555196,0.282434,-0.549083
0.384341,244.579,537.624,-3.31348,1.93859,1,june,269.232,253.814,806.857,384.756,372.084,0.707536,151.977,1.461,151.979,1.65989,151.979,1.72789,151.979,0.0268936,151.976,1757.32,3751.36,2122.62,3751.36,99.2607,99.3509,99.297,99.3509,1.6657,16.6333,5.45894,16.6333,91.4534,95.7824,94.965,95.7824,0.0138115,0.56911,0.150536,0.56911,6.28285e-05,0.00886571,0.00214648,0.00886571,336.809,347.935,341.397,347.935,93.8036,207.293,114.977,207.293,0.00437943,0.0530322,0.0166017,0.0530322,16.2846,16.7387,16.3248,16.7387,-3.57419,-3.24485,-3.57419,-3.32687,-1.22098,-0.221597,-1.22098,-0.737108,0.244804,1.85976,0.244804,0.82236,2.05229,4.20184,2.05229,2.66827,0.244421,-0.611861,0.247806,-0.605889,0.244421,-0.611861,0.247501,-0.606423
0.455395,246.32,578.134,-0.711578,1.95728,0,sun,273.561,258.15,851.695,421.605,408.94,0.476468,152.076,0.905238,152.077,1.13317,152.078,1.35549,152.078,0.0234083,152.075,8994.19,14809.1,9907.89,8994.19,99.4492,99.4856,99.4599,99.4492,193.473,534.985,263.174,193.473,98.0499,98.4993,98.2735,98.0499,26.9686,107.803,45.2781,26.9686,2.62611,17.8651,6.37059,2.62611,367.069,378.305,371.28,367.069,519.834,871.508,575.797,519.834,1.34308,5.31812,2.24547,1.34308,19.5638,20.0369,19.6044,19.5638,-3.95396,-3.95396,-4.17053,-3.99598,-2.28662,-2.28662,-2.72834,-2.42024,-1.43086,-1.43086,-2.03263,-1.65589,-0.419312,-0.419312,-1.252,-0.80418,0.226086,-0.645727,0.226086,-0.645727,0.223401,-0.650915,0.225852,-0.646177
0.307994,224.404,557.228,-1.19912,0.0762309,2,annual,251.234,235.779,808.462,386.075,373.373,0.450942,151.523,1.21945,151.525,1.55522,151.525,1.68687,151.525,0.027508,151.522,6516.32,10377.8,7114.26,7114.26,99.4657,99.5077,99.4769,99.4769,61.5376,281.156,113.502,113.502,96.2071,97.9449,97.37,97.37,1.48326,26.4515,8.04066,8.04066,0.0185485,0.829432,0.210467,0.210467,355.233,366.794,360.452,360.452,377.146,615.841,414.715,414.715,0.183113,1.34793,0.468693,0.468693,12.6657,13.0323,12.7023,12.7023,-3.85213,-3.814,-4.01611,-3.85213,-2.055,-1.78914,-2.44895,-2.055,-0.905292,-0.171217,-1.42245,-0.905292,0.676817,1.73169,0.0812195,0.676817,0.280581,-0.551941,0.280987,-0.551314,0.277006,-0.55751,0.280581,-0.551941
0.422088,235.295,515.672,5.03993,1.06357,1,june,268.304,252.884,783.976,365.951,353.278,0.780851,151.956,1.67291,151.957,1.76827,151.957,1.93185,151.95,0.024987,151.954,2291.39,5281.61,2852.15,5281.61,99.1911,99.3246,99.2486,99.3246,0.102677,5.25991,1.3784,5.25991,57.7355,90.1557,88.067,90.1557,5.70176e-06,0.0295872,0.00678628,0.0295872,0,4.64293e-06,7.59843e-07,4.64293e-06,332.274,343.789,337.736,343.789,118.706,287.195,151.092,287.195,7.31373e-06,0.0134082,0.00323803,0.0134082,17.9379,18.403,17.9793,18.403,-3.72277,-3.3601,-3.72277,-3.45517,-0.720978,0.988526,-0.720978,-0.139376,1.5289,5.24399,1.5289,2.16837,5.33321,,5.33321,6.11928,0.233107,-0.632444,0.23611,-0.626885,0.233107,-0.632444,0.235838,-0.627386
