m_chi_GeV,kind,ff,T_GeV,E_R_max_keV,N_lo
0.001,const,helm,0.34382769211433073,1932.2158873162462,349.93474144588436
0.001,const,helm,0.3518567725739263,2022.9809681714157,349.93474144588436
0.001,const,helm,0.360073348498562,2118.00963051314,349.9347414458844
0.001,const,helm,0.3684817982911677,2217.5018427137256,349.93474144588447
0.001,const,helm,0.3770866025993452,2321.6669229386284,349.9347414458844
0.001,const,helm,0.3858923467029903,2430.7239740803134,349.9347414458844
0.001,const,helm,0.3949037229576702,2544.9023387623242,349.9347414458844
0.001,const,helm,0.40412553329506,2664.442075328153,349.93474144588436
0.001,const,helm,0.4135626917817706,2789.5944557703315,349.93474144588436
0.001,const,helm,0.4232202272379275,2920.622486597752,349.9347414458844
0.001,const,helm,0.4331032859169001,3057.8014536837536,349.9347414458844
0.001,const,helm,0.44321713424760856,3201.419492183861,349.9347414458844
0.001,const,helm,0.45356716164087024,3351.778182660421,349.9347414458844
0.001,const,helm,0.46415888336127775,3509.193174601776,349.93474144588436
0.001,const,helm,0.47499794346614127,3673.994838576257,349.9347414458844
0.001,const,helm,0.48609011781306305,3846.5289483161655,349.9347414458844
0.001,const,helm,0.49744131713774514,4027.1573940839567,349.93474144588447
0.001,const,helm,0.5090575902036681,4216.258928732468,349.9347414458844
0.001,const,helm,0.5209451270253211,4414.229947933177,349.93474144588436
0.001,const,helm,0.5331102621667033,4621.485306111227,349.9347414458844
0.001,const,helm,0.5455594781168515,4838.459169693312,349.93474144588436
0.001,const,helm,0.5582994087441919,5065.605909344807,349.9347414458844
0.001,const,helm,0.571336842831558,5303.401032945778,349.9347414458844
0.001,const,helm,0.584678727693759,5552.342161131791,349.9347414458843
0.001,const,helm,0.5983321728796283,5812.950047304771,349.93474144588436
0.001,const,helm,0.6123044539605184,6085.769644101867,349.93474144588436
0.001,const,helm,0.6266030164072656,6371.37121839645,349.93474144588447
0.001,const,helm,0.6412354795576917,6670.351516995051,349.9347414458844
0.001,const,helm,0.6562096406767555,6983.334985287275,349.9347414458844
0.001,const,helm,0.6715334791115142,7310.975041202789,349.93474144588447
0.001,const,helm,0.6872151605431122,7653.955406930708,349.9347414458844
0.001,const,helm,0.7032630413380644,8012.99150096177,349.9347414458844
0.001,const,helm,0.7196856730011514,8388.831893123055,349.9347414458844
0.001,const,helm,0.7364918067322965,8782.259825388677,349.9347414458844
0.001,const,helm,0.7536903980898542,9194.094801368272,349.9347414458844
0.001,const,helm,0.7712906117627992,9625.194247498228,349.9347414458844
0.001,const,helm,0.7893018264543568,10076.455249088203,349.9347414458844
0.001,const,helm,0.8077336398796711,10548.816364508382,349.93474144588447
0.001,const,helm,0.8265958738801813,11043.259520941187,349.9347414458844
0.001,const,helm,0.84589857965743,11560.811995264561,349.9347414458844
0.001,const,helm,0.8656520431290936,12102.548483782863,349.93474144588436
0.001,const,helm,0.8858667904100823,12669.593264676038,349.93474144588447
0.001,const,helm,0.9065535934216359,13263.122457198699,349.93474144588436
0.001,const,helm,0.927723475631406,13884.36638182739,349.93474144588436
0.001,const,helm,0.949387717927582,14534.612025727334,349.93474144588436
0.001,const,helm,0.9715578646301858,15215.205618089432,349.9347414458844
0.001,const,helm,0.9942457296427418,15927.555320074754,349.93474144588436
0.001,const,helm,1.0174634027476064,16673.134034297087,349.93474144588447
0.001,const,helm,1.0412232560483043,17453.482338973972,349.9347414458844
0.001,const,helm,1.0655379505623053,18270.211552084435,349.9347414458844
0.001,const,helm,1.0904204429677526,19125.00693108676,349.93474144588436
0.001,const,helm,1.115883992507748,20019.631013972765,349.9347414458844
0.001,const,helm,1.1419421680558648,20955.927107665393,349.9347414458844
0.001,const,helm,1.168608855346651,21935.82293000537,349.9347414458844
0.001,const,helm,1.1958982643749794,22961.33441182039,349.93474144588436
0.001,const,helm,1.2238249369681924,24034.5696658261,349.9347414458844
0.001,const,helm,1.252403754535072,25157.7331293726,349.93474144588436
0.001,const,helm,1.2816499459957584,26333.129888323834,349.9347414458844
0.001,const,helm,1.3115790958968503,27563.170189640412,349.93474144588447
0.001,const,helm,1.342207152716012,28850.37415052895,349.9347414458844
0.001,const,helm,1.3735504373605123,30197.376672322345,349.9347414458844
0.001,const,helm,1.405625651864215,31606.9325675674,349.9347414458844
0.001,const,helm,1.438449888287663,33081.921909118166,349.9347414458844
0.001,const,helm,1.4720406378260014,34625.35561036545,349.9347414458844
0.001,const,helm,1.506415800129591,36240.38124607518,349.9347414458844
0.001,const,helm,1.5415936928422718,37930.28912366053,349.93474144588436
0.001,const,helm,1.5775930613623614,39698.51861507757,349.9347414458844
0.001,const,helm,1.6144330888316019,41548.66475990805,349.93474144588436
0.001,const,helm,1.6521334063573685,43484.485150578745,349.93474144588447
0.001,const,helm,1.69071410347358,45509.9071110624,349.93474144588436
0.001,const,helm,1.7301957388458944,47629.03518081459,349.9347414458844
0.001,const,helm,1.770599351226898,49846.158916119806,349.93474144588447
0.001,const,helm,1.8119464706671222,52165.76102144993,349.9347414458844
0.001,const,helm,1.8542591299878524,54592.525823880766,349.93474144588436
0.001,const,helm,1.8975598765218504,57131.34810406615,349.93474144588436
0.001,const,helm,1.941871784128255,59787.342297734765,349.9347414458844
0.001,const,helm,1.9872184654880534,62565.85208215059,349.93474144588447
0.001,const,helm,2.0336240846866724,65472.46036246596,349.93474144588436
0.001,const,helm,2.081113370090395,68512.99967339663,349.93474144588436
0.001,const,helm,2.129711627523478,71693.56301215918,349.9347414458844
0.001,const,helm,2.1794447537529833,75020.51511913212,349.93474144588447
0.001,const,helm,2.2303392502884964,78500.50422323516,349.93474144588447
0.001,const,helm,2.2824222375040977,82140.474269565,349.9347414458844
0.001,const,helm,2.3357214690901213,85947.67764738204,349.93474144588436
0.001,const,helm,2.3902653468423893,89929.68843710332,349.93474144588447
0.001,const,helm,2.446082935796798,94094.41619553356,349.9347414458844
0.001,const,helm,2.5032039797173256,98450.12029914856,349.9347414458844
0.001,const,helm,2.561658916945727,103005.4248658404,349.9347414458844
0.001,const,helm,2.6214788966213534,107769.3342761314,349.93474144588436
0.001,const,helm,2.6826957952797246,112751.24931547366,349.9347414458844
0.001,const,helm,2.745342233838714,117960.98395986826,349.93474144588436
0.001,const,helm,2.809451594981406,123408.7828276605,349.9347414458844
0.001,const,helm,2.8750580409448774,129105.33932099423,349.9347414458844
0.001,const,helm,2.942196531724374,135061.81448104157,349.93474144588436
0.001,const,helm,3.0109028437025924,141289.85658176182,349.93474144588436
0.001,const,helm,3.081213588714002,147801.62148758332,349.9347414458843
0.001,const,helm,3.1531662335543613,154609.7938010429,349.9347414458844
0.001,const,helm,3.2267991199458086,161727.60882705628,349.9347414458844
0.001,const,helm,3.3021514849681757,169168.87538113797,349.9347414458844
0.001,const,helm,3.379263481967431,176947.99946952745,349.9347414458844
0.001,const,helm,3.4581762019523774,185080.00886981073,349.93474144588436
0.001,const,helm,3.538931695490988,193580.57864125542,349.93474144588447
0.001,const,helm,3.6215729951180746,202466.05759470377,349.93474144588436
0.001,const,helm,3.706144138266228,211753.49575248055,349.9347414458844
0.001,const,helm,3.792690190732246,221460.6728293735,349.9347414458844
0.001,const,helm,3.881257270691536,231606.1277663337,349.93474144588447
0.001,const,helm,3.971892573273302,242209.18934912086,349.9347414458844
0.001,const,helm,4.064644395709628,253290.0079446776,349.9347414458844
0.001,const,helm,4.1595621630718425,264869.588388549,349.9347414458844
0.001,const,helm,4.256696454607871,276969.8240571836,349.93474144588436
0.001,const,helm,4.356099030694608,289613.5321594412,349.9347414458844
0.001,const,helm,4.457822860419706,302824.4902821009,349.9347414458844
0.001,const,helm,4.561922149807459,316627.474224592,349.93474144588436
0.001,const,helm,4.66845237070379,331048.2971585641,349.9347414458844
0.001,const,helm,4.777470290335773,346113.8501482904,349.9347414458844
0.001,const,helm,4.889034001561443,361852.1440682097,349.9347414458844
0.001,const,helm,5.003202953825999,378292.35295420163,349.93474144588447
0.001,const,helm,5.120037984840887,395464.8588254129,349.93474144588436
0.001,const,helm,5.239601353002644,413401.2980136483,349.9347414458844
0.001,const,helm,5.361956770568817,432134.60903746856,349.93474144588447
0.001,const,helm,5.487169437608599,451699.0820582105,349.93474144588447
0.001,const,helm,5.615306076746273,472130.4099551522,349.93474144588436
0.001,const,helm,5.746434968715974,493465.7410570047,349.9347414458844
0.001,const,helm,5.880625988746757,515743.7335667946,349.93474144588447
0.001,const,helm,6.017950643797328,539004.611717002,349.93474144588436
0.001,const,helm,6.158482110660261,563290.2236915523,349.9347414458844
0.001,const,helm,6.302295274956023,588644.1013509221,349.93474144588436
0.001,const,helm,6.449466771037621,615111.5217961912,349.9347414458844
0.001,const,helm,6.600075022827088,642739.5708073472,349.9347414458844
0.001,const,helm,6.754200285605586,671577.2081905452,349.93474144588447
0.001,const,helm,6.911924688779366,701675.3350683308,349.93474144588447
0.001,const,helm,7.073332279644439,733086.8631460344,349.9347414458843
0.001,const,helm,7.238509068173248,765866.7859866485,349.9347414458844
0.001,const,helm,7.4075430728471625,800072.252325482,349.93474144588436
0.001,const,helm,7.580524367559261,835762.6414547984,349.9347414458844
0.001,const,helm,7.757545129612414,872999.640707423,349.9347414458844
0.001,const,helm,7.9386996888382235,911847.3250669667,349.93474144588436
0.001,const,helm,8.124084577862966,952372.2389308746,349.9347414458844
0.001,const,helm,8.313798583547333,994643.4800509523,349.9347414458844
0.001,const,helm,8.507942799627445,1038732.7856743695,349.9347414458844
0.001,const,helm,8.706620680585118,1084714.620906322,349.9347414458844
0.001,const,helm,8.909938096776107,1132666.2693136414,349.93474144588436
0.001,const,helm,9.118003390845681,1182667.9257866226,349.93474144588447
0.001,const,helm,9.330927435461664,1234802.7916742181,349.93474144588436
0.001,const,helm,9.548823692395656,1289157.1722054644,349.93474144588436
0.001,const,helm,9.771808272983899,1345820.5762076674,349.9347414458844
0.001,const,helm,10.0,1404885.8181293926,349.93474144588436
0.001,const,shell,0.12451970847350319,256.92229769754175,1190.7384731963164
0.001,const,shell,0.12742749857031335,268.95191508634343,1184.7294119249748
0.001,const,shell,0.13040319151841315,281.54675468784507,1184.4834036485381
0.001,const,shell,0.13344837298838383,294.733405542585,1184.4834036485383
0.001,const,shell,0.13656466567946096,308.5397071675441,1184.4834036485383
0.001,const,shell,0.1397537301842291,322.9948082827032,1184.4834036485383
0.001,const,shell,0.1430172658735088,338.1292282882545,1184.4834036485386
0.001,const,shell,0.14635701180190797,353.9749216207504,1184.4834036485381
0.001,const,shell,0.14977474763452,370.56534512241035,1184.4834036485383
0.001,const,shell,0.15327229459526134,387.9355285640138,1184.4834036485381
0.001,const,shell,0.1568515164373548,406.1221484683216,1184.4834036485383
0.001,const,shell,0.16051432043647615,425.16360538775484,1184.4834036485381
0.001,const,shell,0.16426265840709303,445.1001047971696,1184.4834036485386
0.001,const,shell,0.16809852774253636,465.97374176999057,1184.4834036485381
0.001,const,shell,0.1720239724793599,487.8285896137501,1184.4834036485386
0.001,const,shell,0.17604108438655525,510.7107926491987,1184.4834036485381
0.001,const,shell,0.18015200408020238,534.6686633256496,1184.4834036485383
0.001,const,shell,0.1843589221641488,559.7527838740943,1184.4834036485383
0.001,const,shell,0.18866408039732582,586.0161127089265,1184.4834036485383
0.001,const,shell,0.19306977288832497,613.5140957988195,1184.4834036485381
0.001,const,shell,0.19757834731786994,642.3047832374423,1184.4834036485386
0.001,const,shell,0.20219220618983536,672.4489512553127,1184.4834036485383
0.001,const,shell,0.20691380811147903,704.0102299251841,1184.4834036485381
0.001,const,shell,0.21174566910357118,737.0552368249539,1184.4834036485381
0.001,const,shell,0.2166903639411181,771.6537169342043,1184.4834036485381
0.001,const,shell,0.22175052752539318,807.8786890531242,1184.4834036485383
0.001,const,shell,0.2269288562880081,845.8065990458398,1184.4834036485381
0.001,const,shell,0.23222810962777246,885.5174802239935,1184.4834036485381
0.001,const,shell,0.23765111138110728,927.0951212008687,1184.4834036485381
0.001,const,shell,0.24320075132679475,970.6272415614596,1184.4834036485381
0.001,const,shell,0.24887998672586673,1016.2056757096841,1184.4834036485381
0.001,const,shell,0.25469184389745403,1063.9265652704387,1184.4834036485383
0.001,const,shell,0.26063941983143474,1113.8905604414072,1184.4834036485383
0.001,const,shell,0.2667258838387405,1166.203030707546,1184.4834036485383
0.001,const,shell,0.2729544792402007,1220.974285349991,1184.4834036485383
0.001,const,shell,0.2793285250948253,1278.3198042007728,1184.4834036485381
0.001,const,shell,0.28585141796844715,1338.3604791152668,1184.4834036485383
0.001,const,shell,0.2925266337436645,1401.2228666556982,1184.4834036485383
0.001,const,shell,0.29935772947204903,1467.0394525014701,1184.4834036485381
0.001,const,shell,0.3063483452696084,1535.948928125452,1184.4834036485383
0.001,const,shell,0.3135022062565112,1608.0964802997742,1184.4834036485381
0.001,const,shell,0.32082312454210776,1683.6340940201696,1184.4834036485383
0.001,const,shell,0.3283150012563047,1762.7208694645617,1184.4834036485383
0.001,const,shell,0.3359818286283781,1845.5233536294004,1184.4834036485383
0.001,const,shell,0.34382769211433073,1932.2158873162462,1184.4834036485386
0.001,const,shell,0.3518567725739263,2022.9809681714157,1184.4834036485383
0.001,const,shell,0.360073348498562,2118.00963051314,1184.4834036485381
0.001,const,shell,0.3684817982911677,2217.5018427137256,1184.4834036485386
0.001,const,shell,0.3770866025993452,2321.6669229386284,1184.4834036485381
0.001,const,shell,0.3858923467029903,2430.7239740803134,1184.4834036485383
0.001,const,shell,0.3949037229576702,2544.9023387623242,1184.4834036485383
0.001,const,shell,0.40412553329506,2664.442075328153,1184.4834036485383
0.001,const,shell,0.4135626917817706,2789.5944557703315,1184.4834036485383
0.001,const,shell,0.4232202272379275,2920.622486597752,1184.4834036485383
0.001,const,shell,0.4331032859169001,3057.8014536837536,1184.4834036485383
0.001,const,shell,0.44321713424760856,3201.419492183861,1184.4834036485383
0.001,const,shell,0.45356716164087024,3351.778182660421,1184.4834036485383
0.001,const,shell,0.46415888336127775,3509.193174601776,1184.4834036485383
0.001,const,shell,0.47499794346614127,3673.994838576257,1184.4834036485383
0.001,const,shell,0.48609011781306305,3846.5289483161655,1184.4834036485381
0.001,const,shell,0.49744131713774514,4027.1573940839567,1184.4834036485381
0.001,const,shell,0.5090575902036681,4216.258928732468,1184.4834036485383
0.001,const,shell,0.5209451270253211,4414.229947933177,1184.4834036485381
0.001,const,shell,0.5331102621667033,4621.485306111227,1184.4834036485383
0.001,const,shell,0.5455594781168515,4838.459169693312,1184.4834036485383
0.001,const,shell,0.5582994087441919,5065.605909344807,1184.4834036485383
0.001,const,shell,0.571336842831558,5303.401032945778,1184.4834036485381
0.001,const,shell,0.584678727693759,5552.342161131791,1184.4834036485386
0.001,const,shell,0.5983321728796283,5812.950047304771,1184.4834036485383
0.001,const,shell,0.6123044539605184,6085.769644101867,1184.4834036485381
0.001,const,shell,0.6266030164072656,6371.37121839645,1184.483403648538
0.001,const,shell,0.6412354795576917,6670.351516995051,1184.4834036485386
0.001,const,shell,0.6562096406767555,6983.334985287275,1184.4834036485386
0.001,const,shell,0.6715334791115142,7310.975041202789,1184.4834036485381
0.001,const,shell,0.6872151605431122,7653.955406930708,1184.4834036485386
0.001,const,shell,0.7032630413380644,8012.99150096177,1184.4834036485383
0.001,const,shell,0.7196856730011514,8388.831893123055,1184.4834036485383
0.001,const,shell,0.7364918067322965,8782.259825388677,1184.4834036485386
0.001,const,shell,0.7536903980898542,9194.094801368272,1184.4834036485383
0.001,const,shell,0.7712906117627992,9625.194247498228,1184.4834036485386
0.001,const,shell,0.7893018264543568,10076.455249088203,1184.4834036485383
0.001,const,shell,0.8077336398796711,10548.816364508382,1184.4834036485383
0.001,const,shell,0.8265958738801813,11043.259520941187,1184.4834036485383
0.001,const,shell,0.84589857965743,11560.811995264561,1184.4834036485383
0.001,const,shell,0.8656520431290936,12102.548483782863,1184.4834036485383
0.001,const,shell,0.8858667904100823,12669.593264676038,1184.4834036485386
0.001,const,shell,0.9065535934216359,13263.122457198699,1184.4834036485386
0.001,const,shell,0.927723475631406,13884.36638182739,1184.4834036485381
0.001,const,shell,0.949387717927582,14534.612025727334,1184.4834036485383
0.001,const,shell,0.9715578646301858,15215.205618089432,1184.4834036485383
0.001,const,shell,0.9942457296427418,15927.555320074754,1184.4834036485381
0.001,const,shell,1.0174634027476064,16673.134034297087,1184.4834036485383
0.001,const,shell,1.0412232560483043,17453.482338973972,1184.4834036485381
0.001,const,shell,1.0655379505623053,18270.211552084435,1184.4834036485383
0.001,const,shell,1.0904204429677526,19125.00693108676,1184.4834036485383
0.001,const,shell,1.115883992507748,20019.631013972765,1184.4834036485381
0.001,const,shell,1.1419421680558648,20955.927107665393,1184.4834036485383
0.001,const,shell,1.168608855346651,21935.82293000537,1184.483403648538
0.001,const,shell,1.1958982643749794,22961.33441182039,1184.4834036485383
0.001,const,shell,1.2238249369681924,24034.5696658261,1184.4834036485383
0.001,const,shell,1.252403754535072,25157.7331293726,1184.4834036485383
0.001,const,shell,1.2816499459957584,26333.129888323834,1184.4834036485383
0.001,const,shell,1.3115790958968503,27563.170189640412,1184.4834036485386
0.001,const,shell,1.342207152716012,28850.37415052895,1184.4834036485383
0.001,const,shell,1.3735504373605123,30197.376672322345,1184.4834036485386
0.001,const,shell,1.405625651864215,31606.9325675674,1184.4834036485381
0.001,const,shell,1.438449888287663,33081.921909118166,1184.4834036485383
0.001,const,shell,1.4720406378260014,34625.35561036545,1184.4834036485383
0.001,const,shell,1.506415800129591,36240.38124607518,1184.4834036485383
0.001,const,shell,1.5415936928422718,37930.28912366053,1184.4834036485381
0.001,const,shell,1.5775930613623614,39698.51861507757,1184.4834036485381
0.001,const,shell,1.6144330888316019,41548.66475990805,1184.4834036485383
0.001,const,shell,1.6521334063573685,43484.485150578745,1184.4834036485383
0.001,const,shell,1.69071410347358,45509.9071110624,1184.4834036485383
0.001,const,shell,1.7301957388458944,47629.03518081459,1184.4834036485383
0.001,const,shell,1.770599351226898,49846.158916119806,1184.4834036485386
0.001,const,shell,1.8119464706671222,52165.76102144993,1184.4834036485383
0.001,const,shell,1.8542591299878524,54592.525823880766,1184.4834036485383
0.001,const,shell,1.8975598765218504,57131.34810406615,1184.4834036485383
0.001,const,shell,1.941871784128255,59787.342297734765,1184.4834036485383
0.001,const,shell,1.9872184654880534,62565.85208215059,1184.4834036485383
0.001,const,shell,2.0336240846866724,65472.46036246596,1184.4834036485381
0.001,const,shell,2.081113370090395,68512.99967339663,1184.4834036485386
0.001,const,shell,2.129711627523478,71693.56301215918,1184.4834036485381
0.001,const,shell,2.1794447537529833,75020.51511913212,1184.4834036485386
0.001,const,shell,2.2303392502884964,78500.50422323516,1184.4834036485383
0.001,const,shell,2.2824222375040977,82140.474269565,1184.4834036485386
0.001,const,shell,2.3357214690901213,85947.67764738204,1184.4834036485383
0.001,const,shell,2.3902653468423893,89929.68843710332,1184.4834036485383
0.001,const,shell,2.446082935796798,94094.41619553356,1184.4834036485381
0.001,const,shell,2.5032039797173256,98450.12029914856,1184.4834036485383
0.001,const,shell,2.561658916945727,103005.4248658404,1184.4834036485386
0.001,const,shell,2.6214788966213534,107769.3342761314,1184.4834036485383
0.001,const,shell,2.6826957952797246,112751.24931547366,1184.4834036485383
0.001,const,shell,2.745342233838714,117960.98395986826,1184.4834036485386
0.001,const,shell,2.809451594981406,123408.7828276605,1184.4834036485383
0.001,const,shell,2.8750580409448774,129105.33932099423,1184.4834036485383
0.001,const,shell,2.942196531724374,135061.81448104157,1184.483403648538
0.001,const,shell,3.0109028437025924,141289.85658176182,1184.4834036485388
0.001,const,shell,3.081213588714002,147801.62148758332,1184.4834036485386
0.001,const,shell,3.1531662335543613,154609.7938010429,1184.4834036485383
0.001,const,shell,3.2267991199458086,161727.60882705628,1184.4834036485383
0.001,const,shell,3.3021514849681757,169168.87538113797,1184.4834036485383
0.001,const,shell,3.379263481967431,176947.99946952745,1184.4834036485383
0.001,const,shell,3.4581762019523774,185080.00886981073,1184.4834036485383
0.001,const,shell,3.538931695490988,193580.57864125542,1184.4834036485383
0.001,const,shell,3.6215729951180746,202466.05759470377,1184.4834036485386
0.001,const,shell,3.706144138266228,211753.49575248055,1184.4834036485383
0.001,const,shell,3.792690190732246,221460.6728293735,1184.4834036485383
0.001,const,shell,3.881257270691536,231606.1277663337,1184.4834036485381
0.001,const,shell,3.971892573273302,242209.18934912086,1184.4834036485383
0.001,const,shell,4.064644395709628,253290.0079446776,1184.4834036485386
0.001,const,shell,4.1595621630718425,264869.588388549,1184.4834036485386
0.001,const,shell,4.256696454607871,276969.8240571836,1184.4834036485383
0.001,const,shell,4.356099030694608,289613.5321594412,1184.4834036485383
0.001,const,shell,4.457822860419706,302824.4902821009,1184.4834036485381
0.001,const,shell,4.561922149807459,316627.474224592,1184.4834036485381
0.001,const,shell,4.66845237070379,331048.2971585641,1184.4834036485383
0.001,const,shell,4.777470290335773,346113.8501482904,1184.4834036485381
0.001,const,shell,4.889034001561443,361852.1440682097,1184.4834036485383
0.001,const,shell,5.003202953825999,378292.35295420163,1184.4834036485383
0.001,const,shell,5.120037984840887,395464.8588254129,1184.4834036485381
0.001,const,shell,5.239601353002644,413401.2980136483,1184.4834036485383
0.001,const,shell,5.361956770568817,432134.60903746856,1184.4834036485383
0.001,const,shell,5.487169437608599,451699.0820582105,1184.4834036485383
0.001,const,shell,5.615306076746273,472130.4099551522,1184.4834036485383
0.001,const,shell,5.746434968715974,493465.7410570047,1184.483403648538
0.001,const,shell,5.880625988746757,515743.7335667946,1184.4834036485383
0.001,const,shell,6.017950643797328,539004.611717002,1184.4834036485381
0.001,const,shell,6.158482110660261,563290.2236915523,1184.4834036485386
0.001,const,shell,6.302295274956023,588644.1013509221,1184.4834036485383
0.001,const,shell,6.449466771037621,615111.5217961912,1184.4834036485383
0.001,const,shell,6.600075022827088,642739.5708073472,1184.4834036485383
0.001,const,shell,6.754200285605586,671577.2081905452,1184.4834036485383
0.001,const,shell,6.911924688779366,701675.3350683308,1184.4834036485381
0.001,const,shell,7.073332279644439,733086.8631460344,1184.4834036485386
0.001,const,shell,7.238509068173248,765866.7859866485,1184.4834036485383
0.001,const,shell,7.4075430728471625,800072.252325482,1184.4834036485383
0.001,const,shell,7.580524367559261,835762.6414547984,1184.4834036485383
0.001,const,shell,7.757545129612414,872999.640707423,1184.4834036485386
0.001,const,shell,7.9386996888382235,911847.3250669667,1184.4834036485383
0.001,const,shell,8.124084577862966,952372.2389308746,1184.4834036485386
0.001,const,shell,8.313798583547333,994643.4800509523,1184.4834036485383
0.001,const,shell,8.507942799627445,1038732.7856743695,1184.4834036485386
0.001,const,shell,8.706620680585118,1084714.620906322,1184.4834036485381
0.001,const,shell,8.909938096776107,1132666.2693136414,1184.4834036485383
0.001,const,shell,9.118003390845681,1182667.9257866226,1184.4834036485383
0.001,const,shell,9.330927435461664,1234802.7916742181,1184.4834036485386
0.001,const,shell,9.548823692395656,1289157.1722054644,1184.4834036485383
0.001,const,shell,9.771808272983899,1345820.5762076674,1184.4834036485383
0.001,const,shell,10.0,1404885.8181293926,1184.4834036485383
0.001,vecD,helm,0.12451970847350319,256.92229769754175,2118.184172797777
0.001,vecD,helm,0.12742749857031335,268.95191508634343,1703.4679142155596
0.001,vecD,helm,0.13040319151841315,281.54675468784507,1435.4252820616132
0.001,vecD,helm,0.13344837298838383,294.733405542585,1249.0110078597197
0.001,vecD,helm,0.13656466567946096,308.5397071675441,1111.9912627620308
0.001,vecD,helm,0.1397537301842291,322.9948082827032,1007.1279723948161
0.001,vecD,helm,0.1430172658735088,338.1292282882545,924.3679691516659
0.001,vecD,helm,0.14635701180190797,353.9749216207504,857.4528269295782
0.001,vecD,helm,0.14977474763452,370.56534512241035,802.2827306066181
0.001,vecD,helm,0.15327229459526134,387.9355285640138,756.0596602727169
0.001,vecD,helm,0.1568515164373548,406.1221484683216,716.8086746044037
0.001,vecD,helm,0.16051432043647615,425.16360538775484,683.0959718317561
0.001,vecD,helm,0.16426265840709303,445.1001047971696,653.855411904635
0.001,vecD,helm,0.16809852774253636,465.97374176999057,628.2777540767046
0.001,vecD,helm,0.1720239724793599,487.8285896137501,605.737661576725
0.001,vecD,helm,0.17604108438655525,510.7107926491987,585.7442574124733
0.001,vecD,helm,0.18015200408020238,534.6686633256496,567.9068187637575
0.001,vecD,helm,0.1843589221641488,559.7527838740943,551.9104649534835
0.001,vecD,helm,0.18866408039732582,586.0161127089265,537.4985998375411
0.001,vecD,helm,0.19306977288832497,613.5140957988195,524.4600162273327
0.001,vecD,helm,0.19757834731786994,642.3047832374423,512.6192793417099
0.001,vecD,helm,0.20219220618983536,672.4489512553127,501.8294561027721
0.001,vecD,helm,0.20691380811147903,704.0102299251841,491.9665487481587
0.001,vecD,helm,0.21174566910357118,737.0552368249539,482.9251841970354
0.001,vecD,helm,0.2166903639411181,771.6537169342043,474.615240640782
0.001,vecD,helm,0.22175052752539318,807.8786890531242,466.959181938724
0.001,vecD,helm,0.2269288562880081,845.8065990458398,459.8899324115086
0.001,vecD,helm,0.23222810962777246,885.5174802239935,453.3491683961221
0.001,vecD,helm,0.23765111138110728,927.0951212008687,447.2859342301044
0.001,vecD,helm,0.24320075132679475,970.6272415614596,441.6555129931189
0.001,vecD,helm,0.24887998672586673,1016.2056757096841,436.41849892423625
0.001,vecD,helm,0.25469184389745403,1063.9265652704387,431.540030707718
0.001,vecD,helm,0.26063941983143474,1113.8905604414072,426.98915399115066
0.001,vecD,helm,0.2667258838387405,1166.203030707546,422.7382884154499
0.001,vecD,helm,0.2729544792402007,1220.974285349991,418.762779696459
0.001,vecD,helm,0.2793285250948253,1278.3198042007728,415.04052133146774
0.001,vecD,helm,0.28585141796844715,1338.3604791152668,411.55163362081083
0.001,vecD,helm,0.2925266337436645,1401.2228666556982,408.2781901205331
0.001,vecD,helm,0.29935772947204903,1467.0394525014701,405.2039835430979
0.001,vecD,helm,0.3063483452696084,1535.948928125452,402.31432462244624
0.001,vecD,helm,0.3135022062565112,1608.0964802997742,399.59586864953746
0.001,vecD,helm,0.32082312454210776,1683.6340940201696,397.036465334203
0.001,vecD,helm,0.3283150012563047,1762.7208694645617,394.625028411398
0.001,vecD,helm,0.3359818286283781,1845.5233536294004,392.3514220249559
0.001,vecD,helm,0.34382769211433073,1932.2158873162462,390.20636142068787
0.001,vecD,helm,0.3518567725739263,2022.9809681714157,388.1813258870321
0.001,vecD,helm,0.360073348498562,2118.00963051314,386.2684822140857
0.001,vecD,helm,0.3684817982911677,2217.5018427137256,384.4606172153097
0.001,vecD,helm,0.3770866025993452,2321.6669229386284,382.75107808196185
0.001,vecD,helm,0.3858923467029903,2430.7239740803134,381.1337195274331
0.001,vecD,helm,0.3949037229576702,2544.9023387623242,379.6028568343745
0.001,vecD,helm,0.40412553329506,2664.442075328153,378.1532240475348
0.001,vecD,helm,0.4135626917817706,2789.5944557703315,376.77993666421264
0.001,vecD,helm,0.4232202272379275,2920.622486597752,375.4784582658854
0.001,vecD,helm,0.4331032859169001,3057.8014536837536,374.2445706119
0.001,vecD,helm,0.44321713424760856,3201.419492183861,373.0743467815676
0.001,vecD,helm,0.45356716164087024,3351.778182660421,371.9641270065672
0.001,vecD,helm,0.46415888336127775,3509.193174601776,370.9104968828748
0.001,vecD,helm,0.47499794346614127,3673.994838576257,369.9102676918314
0.001,vecD,helm,0.48609011781306305,3846.5289483161655,368.96045859455285
0.001,vecD,helm,0.49744131713774514,4027.1573940839567,368.0582804935702
0.001,vecD,helm,0.5090575902036681,4216.258928732468,367.2011213811471
0.001,vecD,helm,0.5209451270253211,4414.229947933177,366.38653301576267
0.001,vecD,helm,0.5331102621667033,4621.485306111227,365.6122187873136
0.001,vecD,helm,0.5455594781168515,4838.459169693312,364.8760226481124
0.001,vecD,helm,0.5582994087441919,5065.605909344807,364.1759190011152
